Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_73P_bmtagged_2	fail	0.0	pass	145.210379925	Sanger / Illumina 1.9	pass	171.5 Mbp	60-151	Conventional base calls	pass	pass	warn	1173496.0	pass	pass	pass	46.0	99.2454531419	PD_73P_bmtagged_2.fastq	fail	pass
PD_74P_bmtagged_1	pass	0.0	pass	124.829225278	Sanger / Illumina 1.9	pass	419.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3342011.0	pass	pass	pass	48.0	97.1775318059	PD_74P_bmtagged_1.fastq	fail	pass
PD_74P_bmtagged_2	fail	0.0	pass	144.37304964	Sanger / Illumina 1.9	pass	485.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3342011.0	pass	warn	pass	48.0	97.2538965064	PD_74P_bmtagged_2.fastq	fail	pass
PD_75P_bmtagged_1	pass	0.0	pass	126.753908616	Sanger / Illumina 1.9	pass	360.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2830030.0	pass	pass	pass	47.0	98.7164444038	PD_75P_bmtagged_1.fastq	fail	pass
PD_75P_bmtagged_2	fail	0.0	pass	143.976904132	Sanger / Illumina 1.9	pass	410.1 Mbp	60-151	Conventional base calls	pass	pass	warn	2830030.0	pass	pass	pass	48.0	98.7420654234	PD_75P_bmtagged_2.fastq	fail	pass
PD_76P_bmtagged_1	pass	0.0	pass	127.46114781	Sanger / Illumina 1.9	pass	335.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2615155.0	pass	pass	pass	49.0	97.0561243475	PD_76P_bmtagged_1.fastq	fail	pass
PD_76P_bmtagged_2	fail	0.0	pass	144.024000107	Sanger / Illumina 1.9	pass	379.1 Mbp	60-151	Conventional base calls	pass	pass	warn	2615155.0	pass	pass	pass	49.0	97.1152994681	PD_76P_bmtagged_2.fastq	fail	pass
PD_77P_bmtagged_1	pass	0.0	pass	123.438771125	Sanger / Illumina 1.9	pass	460.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3711623.0	pass	pass	pass	50.0	98.4642130027	PD_77P_bmtagged_1.fastq	fail	pass
PD_77P_bmtagged_2	fail	0.0	pass	142.3161431	Sanger / Illumina 1.9	pass	531.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3711623.0	pass	pass	pass	50.0	98.4662872123	PD_77P_bmtagged_2.fastq	fail	pass
PD_78P_bmtagged_1	pass	0.0	pass	125.186286085	Sanger / Illumina 1.9	pass	322.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2562215.0	pass	pass	pass	49.0	98.5657207639	PD_78P_bmtagged_1.fastq	fail	pass
PD_78P_bmtagged_2	fail	0.0	pass	142.493964012	Sanger / Illumina 1.9	pass	367.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2562215.0	pass	pass	pass	50.0	98.5400325962	PD_78P_bmtagged_2.fastq	fail	pass
PD_79S_bmtagged_1	pass	0.0	pass	126.014001169	Sanger / Illumina 1.9	pass	471.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3719261.0	pass	pass	pass	47.0	98.0519011496	PD_79S_bmtagged_1.fastq	fail	pass
PD_79S_bmtagged_2	fail	0.0	pass	144.309434589	Sanger / Illumina 1.9	pass	540.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3719261.0	pass	pass	pass	48.0	98.038235488	PD_79S_bmtagged_2.fastq	fail	pass
PD_7P_bmtagged_1	pass	0.0	pass	125.088406969	Sanger / Illumina 1.9	pass	400.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3184715.0	pass	warn	pass	43.0	94.3811179746	PD_7P_bmtagged_1.fastq	fail	pass
PD_7P_bmtagged_2	fail	0.0	pass	143.592037592	Sanger / Illumina 1.9	pass	460.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3184715.0	pass	pass	pass	45.0	94.2802185222	PD_7P_bmtagged_2.fastq	fail	pass
PD_81P_bmtagged_1	pass	0.0	pass	124.371428571	Sanger / Illumina 1.9	pass	96.3 kbp	60-151	Conventional base calls	pass	fail	warn	770.0	pass	fail	warn	48.0	98.1818181818	PD_81P_bmtagged_1.fastq	fail	pass
PD_81P_bmtagged_2	fail	0.0	pass	137.696103896	Sanger / Illumina 1.9	pass	106.7 kbp	61-151	Conventional base calls	pass	warn	warn	770.0	pass	warn	warn	49.0	98.3116883117	PD_81P_bmtagged_2.fastq	fail	pass
PD_82P_bmtagged_1	pass	0.0	pass	128.292163301	Sanger / Illumina 1.9	pass	420.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3257596.0	pass	pass	pass	47.0	98.5362043163	PD_82P_bmtagged_1.fastq	fail	pass
PD_82P_bmtagged_2	fail	0.0	pass	144.25962888	Sanger / Illumina 1.9	pass	473 Mbp	60-151	Conventional base calls	pass	warn	warn	3257596.0	pass	pass	pass	48.0	98.5577026945	PD_82P_bmtagged_2.fastq	fail	pass
PD_83P_bmtagged_1	pass	0.0	pass	127.977931034	Sanger / Illumina 1.9	pass	6.4 Mbp	60-151	Conventional base calls	pass	warn	warn	50025.0	pass	warn	pass	46.0	97.9850074963	PD_83P_bmtagged_1.fastq	fail	pass
PD_83P_bmtagged_2	fail	0.0	pass	144.84045977	Sanger / Illumina 1.9	pass	7.2 Mbp	60-151	Conventional base calls	pass	warn	warn	50025.0	pass	warn	pass	46.0	98.0609695152	PD_83P_bmtagged_2.fastq	fail	pass
PD_84P_bmtagged_1	pass	0.0	pass	118.858674065	Sanger / Illumina 1.9	pass	366.9 Mbp	60-151	Conventional base calls	pass	fail	warn	3069472.0	pass	warn	pass	50.0	98.4029716671	PD_84P_bmtagged_1.fastq	fail	pass
PD_84P_bmtagged_2	fail	0.0	pass	141.345698544	Sanger / Illumina 1.9	pass	436.7 Mbp	60-151	Conventional base calls	pass	fail	warn	3069472.0	pass	warn	pass	50.0	98.3572017686	PD_84P_bmtagged_2.fastq	fail	pass
PD_8P_bmtagged_1	pass	0.0	pass	124.439271753	Sanger / Illumina 1.9	pass	503.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4026273.0	pass	pass	pass	47.0	93.6237851153	PD_8P_bmtagged_1.fastq	fail	pass
PD_8P_bmtagged_2	fail	0.0	pass	143.988061416	Sanger / Illumina 1.9	pass	583.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4026273.0	pass	pass	pass	48.0	93.5802383758	PD_8P_bmtagged_2.fastq	fail	pass
PD_9P_bmtagged_1	pass	0.0	pass	125.458262712	Sanger / Illumina 1.9	pass	476.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3774239.0	pass	warn	pass	46.0	93.5793517355	PD_9P_bmtagged_1.fastq	fail	pass
PD_9P_bmtagged_2	fail	0.0	pass	143.851638436	Sanger / Illumina 1.9	pass	546.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3774239.0	pass	warn	pass	47.0	93.6277811403	PD_9P_bmtagged_2.fastq	fail	pass
PD_Extr_neg_plate1_bmtagged_1	pass	0.0	pass	128.259351621	Sanger / Illumina 1.9	pass	155.2 kbp	60-151	Conventional base calls	pass	warn	warn	1203.0	pass	warn	warn	53.0	98.0881130507	PD_Extr_neg_plate1_bmtagged_1.fastq	fail	pass
PD_Extr_neg_plate1_bmtagged_2	fail	0.0	pass	144.515378221	Sanger / Illumina 1.9	pass	174.9 kbp	61-151	Conventional base calls	pass	fail	warn	1203.0	pass	pass	warn	53.0	98.1712385702	PD_Extr_neg_plate1_bmtagged_2.fastq	fail	pass
PD_Extr_neg_plate2_bmtagged_1	pass	0.0	pass	120.421052632	Sanger / Illumina 1.9	pass	4.6 kbp	60-151	Conventional base calls	pass	fail	warn	38.0	pass	fail	fail	48.0	97.3684210526	PD_Extr_neg_plate2_bmtagged_1.fastq	fail	pass
PD_Extr_neg_plate2_bmtagged_2	fail	0.0	pass	135.0	Sanger / Illumina 1.9	pass	5.1 kbp	65-151	Conventional base calls	pass	fail	warn	38.0	pass	fail	fail	49.0	97.3684210526	PD_Extr_neg_plate2_bmtagged_2.fastq	fail	pass
PD_Extr_neg_plate3_bmtagged_1	pass	0.0	pass	113.031390135	Sanger / Illumina 1.9	pass	50.7 kbp	60-151	Conventional base calls	pass	fail	warn	446.0	pass	warn	warn	56.0	97.9820627803	PD_Extr_neg_plate3_bmtagged_1.fastq	fail	pass
PD_Extr_neg_plate3_bmtagged_2	fail	0.0	pass	138.713004484	Sanger / Illumina 1.9	pass	62.2 kbp	67-151	Conventional base calls	pass	fail	warn	446.0	pass	warn	warn	55.0	98.2062780269	PD_Extr_neg_plate3_bmtagged_2.fastq	fail	pass
PD_Extr_pos_plate1_bmtagged_1	pass	0.0	pass	139.942357779	Sanger / Illumina 1.9	pass	4.1 Mbp	60-151	Conventional base calls	pass	pass	warn	29180.0	pass	warn	pass	45.0	97.6148046607	PD_Extr_pos_plate1_bmtagged_1.fastq	fail	pass
PD_Extr_pos_plate1_bmtagged_2	fail	0.0	pass	146.474982865	Sanger / Illumina 1.9	pass	4.3 Mbp	61-151	Conventional base calls	pass	pass	warn	29180.0	pass	warn	pass	45.0	97.9232350925	PD_Extr_pos_plate1_bmtagged_2.fastq	fail	pass
PD_Extr_pos_plate2_bmtagged_1	pass	0.0	pass	130.083217753	Sanger / Illumina 1.9	pass	94.3 kbp	60-151	Conventional base calls	pass	warn	warn	721.0	pass	fail	warn	46.0	98.3356449376	PD_Extr_pos_plate2_bmtagged_1.fastq	fail	pass
PD_Extr_pos_plate2_bmtagged_2	fail	0.0	pass	141.159500693	Sanger / Illumina 1.9	pass	102.4 kbp	61-151	Conventional base calls	pass	warn	warn	721.0	pass	warn	warn	46.0	98.613037448	PD_Extr_pos_plate2_bmtagged_2.fastq	fail	pass
PD_Extr_pos_plate3_bmtagged_1	pass	0.0	pass	133.030836851	Sanger / Illumina 1.9	pass	701 Mbp	60-151	Conventional base calls	pass	pass	warn	5239186.0	pass	pass	pass	51.0	93.8176205004	PD_Extr_pos_plate3_bmtagged_1.fastq	fail	pass
PD_Extr_pos_plate3_bmtagged_2	fail	0.0	pass	145.612336344	Sanger / Illumina 1.9	pass	767.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5239186.0	pass	pass	pass	51.0	93.9453332564	PD_Extr_pos_plate3_bmtagged_2.fastq	fail	pass
PD_Lib_neg_plate1_bmtagged_1	pass	0.0	pass	128.214822771	Sanger / Illumina 1.9	pass	240.1 kbp	60-151	Conventional base calls	pass	fail	warn	1862.0	pass	pass	warn	53.0	98.3351235231	PD_Lib_neg_plate1_bmtagged_1.fastq	fail	pass
PD_Lib_neg_plate1_bmtagged_2	fail	0.0	pass	144.085929108	Sanger / Illumina 1.9	pass	270 kbp	63-151	Conventional base calls	pass	fail	warn	1862.0	pass	warn	warn	53.0	98.6573576799	PD_Lib_neg_plate1_bmtagged_2.fastq	fail	pass
PD_Lib_neg_plate2_bmtagged_1	pass	0.0	pass	132.700680272	Sanger / Illumina 1.9	pass	39.2 kbp	60-151	Conventional base calls	pass	fail	warn	294.0	pass	warn	warn	52.0	98.6394557823	PD_Lib_neg_plate2_bmtagged_1.fastq	fail	pass
PD_Lib_neg_plate2_bmtagged_2	fail	0.0	pass	145.829931973	Sanger / Illumina 1.9	pass	43.1 kbp	75-151	Conventional base calls	pass	warn	warn	294.0	pass	warn	warn	52.0	98.9795918367	PD_Lib_neg_plate2_bmtagged_2.fastq	fail	pass
PD_Lib_pos_plate1_bmtagged_1	pass	0.0	pass	138.137840239	Sanger / Illumina 1.9	pass	560.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4033336.0	pass	pass	pass	47.0	95.1546215834	PD_Lib_pos_plate1_bmtagged_1.fastq	fail	pass
PD_Lib_pos_plate1_bmtagged_2	fail	0.0	pass	146.869274962	Sanger / Illumina 1.9	pass	596.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4033336.0	pass	pass	pass	47.0	95.0941882456	PD_Lib_pos_plate1_bmtagged_2.fastq	fail	pass
PD_Lib_pos_plate2_bmtagged_1	pass	0.0	pass	140.44128871	Sanger / Illumina 1.9	pass	538.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3813023.0	pass	pass	pass	47.0	95.1558667948	PD_Lib_pos_plate2_bmtagged_1.fastq	fail	pass
PD_Lib_pos_plate2_bmtagged_2	fail	0.0	pass	147.180826342	Sanger / Illumina 1.9	pass	564.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3813023.0	pass	pass	pass	47.0	95.2928708775	PD_Lib_pos_plate2_bmtagged_2.fastq	fail	pass
