Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_215S_2_bbduk_filt	pass	0.0	pass	144.866024369	Sanger / Illumina 1.9	pass	700.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4806389.0	pass	pass	warn	46.0	96.8474058169	PD_215S_2_bbduk_filt.fastq.gz	fail	pass
PD_216S_1_bbduk_filt	fail	0.0	fail	107.057845345	Sanger / Illumina 1.9	pass	11.4 Mbp	60-151	Conventional base calls	pass	fail	warn	106560.0	pass	fail	fail	76.0	29.4801051051	PD_216S_1_bbduk_filt.fastq.gz	fail	pass
PD_216S_2_bbduk_filt	fail	0.0	fail	133.498948949	Sanger / Illumina 1.9	pass	14.3 Mbp	60-151	Conventional base calls	pass	fail	warn	106560.0	pass	fail	fail	87.0	20.0131381381	PD_216S_2_bbduk_filt.fastq.gz	fail	pass
PD_217P_1_bbduk_filt	fail	0.0	warn	139.708175446	Sanger / Illumina 1.9	pass	14.5 Mbp	60-151	Conventional base calls	pass	fail	warn	103713.0	pass	fail	fail	62.0	54.6623856219	PD_217P_1_bbduk_filt.fastq.gz	fail	pass
PD_217P_2_bbduk_filt	fail	0.0	fail	132.651046638	Sanger / Illumina 1.9	pass	13.8 Mbp	60-151	Conventional base calls	pass	fail	warn	103713.0	pass	fail	fail	75.0	37.241233018	PD_217P_2_bbduk_filt.fastq.gz	fail	pass
PD_218S_1_bbduk_filt	pass	0.0	pass	144.07518797	Sanger / Illumina 1.9	pass	115.6 kbp	60-151	Conventional base calls	pass	warn	warn	798.0	pass	warn	warn	47.0	94.8621553885	PD_218S_1_bbduk_filt.fastq.gz	fail	pass
PD_218S_2_bbduk_filt	pass	0.0	pass	144.355889724	Sanger / Illumina 1.9	pass	115.8 kbp	65-151	Conventional base calls	pass	warn	warn	798.0	pass	warn	fail	48.0	94.1102756892	PD_218S_2_bbduk_filt.fastq.gz	fail	pass
PD_221P_1_bbduk_filt	pass	0.0	pass	145.622858346	Sanger / Illumina 1.9	pass	517.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3532259.0	pass	pass	pass	48.0	97.5888450431	PD_221P_1_bbduk_filt.fastq.gz	fail	pass
PD_221P_2_bbduk_filt	pass	0.0	pass	144.863869835	Sanger / Illumina 1.9	pass	514.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3532259.0	pass	pass	warn	48.0	97.4427088386	PD_221P_2_bbduk_filt.fastq.gz	fail	pass
PD_222S_1_bbduk_filt	pass	0.0	pass	145.53377749	Sanger / Illumina 1.9	pass	454.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3107010.0	pass	pass	pass	47.0	97.5506638016	PD_222S_1_bbduk_filt.fastq.gz	fail	pass
PD_222S_2_bbduk_filt	pass	0.0	pass	144.537801938	Sanger / Illumina 1.9	pass	451.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3107010.0	pass	pass	warn	47.0	97.4889101907	PD_222S_2_bbduk_filt.fastq.gz	fail	pass
PD_223P_1_bbduk_filt	pass	0.0	pass	145.543127452	Sanger / Illumina 1.9	pass	692.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4733412.0	pass	pass	pass	49.0	96.8362646183	PD_223P_1_bbduk_filt.fastq.gz	fail	pass
PD_223P_2_bbduk_filt	pass	0.0	pass	144.701050321	Sanger / Illumina 1.9	pass	688.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4733412.0	pass	pass	warn	49.0	96.8731368955	PD_223P_2_bbduk_filt.fastq.gz	fail	pass
PD_224S_1_bbduk_filt	pass	0.0	pass	145.774321003	Sanger / Illumina 1.9	pass	770.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5255509.0	pass	pass	pass	44.0	93.8179016409	PD_224S_1_bbduk_filt.fastq.gz	fail	pass
PD_224S_2_bbduk_filt	pass	0.0	pass	144.925939619	Sanger / Illumina 1.9	pass	765.9 Mbp	60-151	Conventional base calls	pass	pass	warn	5255509.0	pass	pass	warn	45.0	93.7146724285	PD_224S_2_bbduk_filt.fastq.gz	fail	pass
PD_225P_1_bbduk_filt	pass	0.0	pass	145.437733224	Sanger / Illumina 1.9	pass	621.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4247265.0	pass	pass	pass	45.0	96.1914564995	PD_225P_1_bbduk_filt.fastq.gz	fail	pass
PD_225P_2_bbduk_filt	pass	0.0	pass	144.796970756	Sanger / Illumina 1.9	pass	618.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4247265.0	pass	pass	warn	45.0	96.0953222114	PD_225P_2_bbduk_filt.fastq.gz	fail	pass
PD_226S_1_bbduk_filt	pass	0.0	pass	145.575908712	Sanger / Illumina 1.9	pass	480 Mbp	60-151	Conventional base calls	pass	warn	warn	3278596.0	pass	pass	pass	47.0	97.4005449902	PD_226S_1_bbduk_filt.fastq.gz	fail	pass
PD_226S_2_bbduk_filt	pass	0.0	pass	144.483450843	Sanger / Illumina 1.9	pass	476.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3278596.0	pass	pass	warn	47.0	97.2953782208	PD_226S_2_bbduk_filt.fastq.gz	fail	pass
PD_227P_1_bbduk_filt	pass	0.0	pass	144.640094295	Sanger / Illumina 1.9	pass	344 Mbp	60-151	Conventional base calls	pass	pass	warn	2365339.0	pass	pass	pass	47.0	97.8279924543	PD_227P_1_bbduk_filt.fastq.gz	fail	pass
PD_227P_2_bbduk_filt	pass	0.0	pass	144.017108753	Sanger / Illumina 1.9	pass	342.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2365339.0	pass	pass	warn	47.0	97.6592554383	PD_227P_2_bbduk_filt.fastq.gz	fail	pass
PD_228S_1_bbduk_filt	pass	0.0	pass	145.778278966	Sanger / Illumina 1.9	pass	552.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3771478.0	pass	pass	pass	47.0	97.9015093474	PD_228S_1_bbduk_filt.fastq.gz	fail	pass
PD_228S_2_bbduk_filt	pass	0.0	pass	144.902490748	Sanger / Illumina 1.9	pass	549.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3771478.0	pass	pass	warn	47.0	97.8079577067	PD_228S_2_bbduk_filt.fastq.gz	fail	pass
PD_229P_1_bbduk_filt	pass	0.0	pass	145.511005333	Sanger / Illumina 1.9	pass	513.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3508799.0	pass	pass	pass	47.0	96.9111866654	PD_229P_1_bbduk_filt.fastq.gz	fail	pass
PD_229P_2_bbduk_filt	pass	0.0	pass	144.844750013	Sanger / Illumina 1.9	pass	511 Mbp	60-151	Conventional base calls	pass	warn	warn	3508799.0	pass	pass	warn	48.0	96.8313147994	PD_229P_2_bbduk_filt.fastq.gz	fail	pass
PD_230S_1_bbduk_filt	pass	0.0	pass	145.731904414	Sanger / Illumina 1.9	pass	543.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3710684.0	pass	pass	pass	45.0	96.1178230869	PD_230S_1_bbduk_filt.fastq.gz	fail	pass
PD_230S_2_bbduk_filt	pass	0.0	pass	144.971631106	Sanger / Illumina 1.9	pass	540.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3710684.0	pass	pass	warn	46.0	95.9664670364	PD_230S_2_bbduk_filt.fastq.gz	fail	pass
PD_231P_1_bbduk_filt	pass	0.0	pass	145.362904086	Sanger / Illumina 1.9	pass	576.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3945227.0	pass	pass	pass	47.0	96.7077241152	PD_231P_1_bbduk_filt.fastq.gz	fail	pass
PD_231P_2_bbduk_filt	pass	0.0	pass	144.63898782	Sanger / Illumina 1.9	pass	573.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3945227.0	pass	pass	warn	47.0	96.5775219814	PD_231P_2_bbduk_filt.fastq.gz	fail	pass
PD_232S_1_bbduk_filt	pass	0.0	pass	145.47912734	Sanger / Illumina 1.9	pass	481.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3293423.0	pass	pass	pass	47.0	97.0713622489	PD_232S_1_bbduk_filt.fastq.gz	fail	pass
PD_232S_2_bbduk_filt	pass	0.0	pass	144.492400156	Sanger / Illumina 1.9	pass	478.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3293423.0	pass	pass	warn	48.0	96.9752940767	PD_232S_2_bbduk_filt.fastq.gz	fail	pass
PD_25P_1_bbduk_filt	pass	0.0	pass	144.354688568	Sanger / Illumina 1.9	pass	287.3 Mbp	60-151	Conventional base calls	pass	pass	warn	1979421.0	pass	pass	warn	47.0	97.3268587322	PD_25P_1_bbduk_filt.fastq.gz	fail	pass
PD_25P_2_bbduk_filt	pass	0.0	pass	143.748265781	Sanger / Illumina 1.9	pass	286.1 Mbp	60-151	Conventional base calls	pass	warn	warn	1979421.0	pass	pass	warn	47.0	97.1944219373	PD_25P_2_bbduk_filt.fastq.gz	fail	pass
PD_26P_1_bbduk_filt	pass	0.0	pass	144.478655767	Sanger / Illumina 1.9	pass	319.8 kbp	62-151	Conventional base calls	pass	warn	warn	2202.0	pass	pass	warn	49.0	95.5495004541	PD_26P_1_bbduk_filt.fastq.gz	fail	pass
PD_26P_2_bbduk_filt	pass	0.0	pass	143.575840145	Sanger / Illumina 1.9	pass	317.8 kbp	61-151	Conventional base calls	pass	warn	warn	2202.0	pass	pass	warn	49.0	94.7774750227	PD_26P_2_bbduk_filt.fastq.gz	fail	pass
PD_27P_1_bbduk_filt	pass	0.0	pass	144.946688865	Sanger / Illumina 1.9	pass	408.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2804461.0	pass	pass	pass	47.0	97.2693518448	PD_27P_1_bbduk_filt.fastq.gz	fail	pass
PD_27P_2_bbduk_filt	pass	0.0	pass	144.161842864	Sanger / Illumina 1.9	pass	406.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2804461.0	pass	pass	warn	47.0	97.0240753202	PD_27P_2_bbduk_filt.fastq.gz	fail	pass
PD_28P_1_bbduk_filt	fail	0.0	pass	140.874207784	Sanger / Illumina 1.9	pass	34.1 Mbp	60-151	Conventional base calls	pass	fail	warn	241096.0	pass	fail	fail	56.0	75.5528224939	PD_28P_1_bbduk_filt.fastq.gz	fail	pass
PD_28P_2_bbduk_filt	fail	0.0	pass	141.379201646	Sanger / Illumina 1.9	pass	34.2 Mbp	60-151	Conventional base calls	pass	fail	warn	241096.0	pass	fail	fail	59.0	74.3502923219	PD_28P_2_bbduk_filt.fastq.gz	fail	pass
PD_29P_1_bbduk_filt	pass	0.0	pass	144.966290791	Sanger / Illumina 1.9	pass	292.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2006781.0	pass	pass	warn	48.0	96.5574051302	PD_29P_1_bbduk_filt.fastq.gz	fail	pass
PD_29P_2_bbduk_filt	pass	0.0	pass	144.215728572	Sanger / Illumina 1.9	pass	291 Mbp	60-151	Conventional base calls	pass	warn	warn	2006781.0	pass	pass	warn	48.0	96.3850559051	PD_29P_2_bbduk_filt.fastq.gz	fail	pass
PD_2P_1_bbduk_filt	pass	0.0	pass	144.9084209	Sanger / Illumina 1.9	pass	245.5 Mbp	60-151	Conventional base calls	pass	warn	warn	1685188.0	pass	pass	warn	48.0	96.4301837857	PD_2P_1_bbduk_filt.fastq.gz	fail	pass
PD_2P_2_bbduk_filt	pass	0.0	pass	143.934442923	Sanger / Illumina 1.9	pass	243.8 Mbp	60-151	Conventional base calls	pass	pass	warn	1685188.0	pass	pass	fail	48.0	96.2464865317	PD_2P_2_bbduk_filt.fastq.gz	fail	pass
PD_30P_1_bbduk_filt	pass	0.0	pass	144.812836763	Sanger / Illumina 1.9	pass	248.5 Mbp	60-151	Conventional base calls	pass	warn	warn	1706505.0	pass	pass	warn	47.0	96.4521942698	PD_30P_1_bbduk_filt.fastq.gz	fail	pass
PD_30P_2_bbduk_filt	pass	0.0	pass	144.294395856	Sanger / Illumina 1.9	pass	247.6 Mbp	60-151	Conventional base calls	pass	warn	warn	1706505.0	pass	pass	fail	48.0	96.314507944	PD_30P_2_bbduk_filt.fastq.gz	fail	pass
PD_31P_1_bbduk_filt	pass	0.0	pass	144.820134831	Sanger / Illumina 1.9	pass	313.6 Mbp	60-151	Conventional base calls	pass	fail	warn	2153363.0	pass	pass	pass	49.0	97.0604156517	PD_31P_1_bbduk_filt.fastq.gz	fail	pass
PD_31P_2_bbduk_filt	pass	0.0	pass	144.147610041	Sanger / Illumina 1.9	pass	312.1 Mbp	60-151	Conventional base calls	pass	fail	warn	2153363.0	pass	pass	warn	50.0	96.8986307454	PD_31P_2_bbduk_filt.fastq.gz	fail	pass
PD_32P_1_bbduk_filt	pass	0.0	pass	144.205165894	Sanger / Illumina 1.9	pass	313.3 Mbp	60-151	Conventional base calls	pass	warn	warn	2160749.0	pass	pass	warn	48.0	97.2137323407	PD_32P_1_bbduk_filt.fastq.gz	fail	pass
PD_32P_2_bbduk_filt	pass	0.0	pass	143.591226005	Sanger / Illumina 1.9	pass	311.9 Mbp	60-151	Conventional base calls	pass	warn	warn	2160749.0	pass	pass	warn	48.0	96.9595772601	PD_32P_2_bbduk_filt.fastq.gz	fail	pass
PD_33P_1_bbduk_filt	pass	0.0	pass	144.665577323	Sanger / Illumina 1.9	pass	374.2 Mbp	60-151	Conventional base calls	pass	warn	warn	2572804.0	pass	pass	pass	49.0	97.5193957382	PD_33P_1_bbduk_filt.fastq.gz	fail	pass
PD_33P_2_bbduk_filt	pass	0.0	pass	144.028649676	Sanger / Illumina 1.9	pass	372.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2572804.0	pass	pass	warn	49.0	97.3188798215	PD_33P_2_bbduk_filt.fastq.gz	fail	pass
PD_34P_1_bbduk_filt	pass	0.0	pass	144.508173096	Sanger / Illumina 1.9	pass	367.3 Mbp	60-151	Conventional base calls	pass	warn	warn	2527867.0	pass	pass	warn	48.0	97.0918170692	PD_34P_1_bbduk_filt.fastq.gz	fail	pass
PD_34P_2_bbduk_filt	pass	0.0	pass	143.834912201	Sanger / Illumina 1.9	pass	365.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2527867.0	pass	pass	warn	48.0	96.8801752967	PD_34P_2_bbduk_filt.fastq.gz	fail	pass
PD_35P_1_bbduk_filt	pass	0.0	pass	144.817506397	Sanger / Illumina 1.9	pass	371.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2550999.0	pass	pass	warn	45.0	96.8691871504	PD_35P_1_bbduk_filt.fastq.gz	fail	pass
PD_35P_2_bbduk_filt	pass	0.0	pass	144.024604478	Sanger / Illumina 1.9	pass	369.4 Mbp	60-151	Conventional base calls	pass	pass	warn	2550999.0	pass	pass	warn	46.0	96.7341994874	PD_35P_2_bbduk_filt.fastq.gz	fail	pass
PD_36P_1_bbduk_filt	fail	0.0	fail	85.3897987063	Sanger / Illumina 1.9	warn	5.2 Mbp	60-151	Conventional base calls	pass	fail	warn	60757.0	pass	fail	fail	95.0	3.09429366164	PD_36P_1_bbduk_filt.fastq.gz	fail	pass
PD_36P_2_bbduk_filt	fail	0.0	fail	136.21321	Sanger / Illumina 1.9	pass	8.3 Mbp	60-151	Conventional base calls	pass	fail	warn	60757.0	pass	fail	fail	98.0	1.8746811067	PD_36P_2_bbduk_filt.fastq.gz	fail	pass
PD_38P_1_bbduk_filt	pass	0.0	pass	144.773192521	Sanger / Illumina 1.9	pass	304.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2092237.0	pass	pass	warn	44.0	96.3785333787	PD_38P_1_bbduk_filt.fastq.gz	fail	pass
PD_38P_2_bbduk_filt	pass	0.0	pass	144.160583146	Sanger / Illumina 1.9	pass	303.2 Mbp	60-151	Conventional base calls	pass	warn	warn	2092237.0	pass	pass	warn	44.0	96.1822054593	PD_38P_2_bbduk_filt.fastq.gz	fail	pass
PD_39P_1_bbduk_filt	pass	0.0	pass	144.540626229	Sanger / Illumina 1.9	pass	197.7 Mbp	60-151	Conventional base calls	pass	warn	warn	1360685.0	pass	pass	warn	48.0	96.4803418427	PD_39P_1_bbduk_filt.fastq.gz	fail	pass
PD_39P_2_bbduk_filt	pass	0.0	pass	143.91437695	Sanger / Illumina 1.9	pass	196.9 Mbp	60-151	Conventional base calls	pass	warn	warn	1360685.0	pass	pass	fail	49.0	96.1495890948	PD_39P_2_bbduk_filt.fastq.gz	fail	pass
PD_3P_1_bbduk_filt	pass	0.0	pass	144.707280397	Sanger / Illumina 1.9	pass	304.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2091493.0	pass	pass	warn	47.0	97.4975142532	PD_3P_1_bbduk_filt.fastq.gz	fail	pass
PD_3P_2_bbduk_filt	pass	0.0	pass	144.03160613	Sanger / Illumina 1.9	pass	302.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2091493.0	pass	pass	warn	47.0	97.3148780492	PD_3P_2_bbduk_filt.fastq.gz	fail	pass
PD_40P_1_bbduk_filt	pass	0.0	pass	145.166150332	Sanger / Illumina 1.9	pass	291.8 Mbp	60-151	Conventional base calls	pass	warn	warn	1999027.0	pass	pass	warn	45.0	94.1548778852	PD_40P_1_bbduk_filt.fastq.gz	fail	pass
PD_40P_2_bbduk_filt	pass	0.0	pass	144.140110164	Sanger / Illumina 1.9	pass	289.7 Mbp	60-151	Conventional base calls	pass	warn	warn	1999027.0	pass	pass	fail	45.0	93.9637904995	PD_40P_2_bbduk_filt.fastq.gz	fail	pass
PD_41P_1_bbduk_filt	pass	0.0	pass	145.329026663	Sanger / Illumina 1.9	pass	327.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2241794.0	pass	pass	warn	47.0	96.7947808603	PD_41P_1_bbduk_filt.fastq.gz	fail	pass
PD_41P_2_bbduk_filt	pass	0.0	pass	144.475466524	Sanger / Illumina 1.9	pass	325.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2241794.0	pass	pass	warn	47.0	96.551604406	PD_41P_2_bbduk_filt.fastq.gz	fail	pass
PD_42P_1_bbduk_filt	pass	0.0	pass	144.743414725	Sanger / Illumina 1.9	pass	383 Mbp	60-151	Conventional base calls	pass	fail	warn	2631363.0	pass	pass	pass	48.0	96.9061513854	PD_42P_1_bbduk_filt.fastq.gz	fail	pass
PD_42P_2_bbduk_filt	pass	0.0	pass	144.116444595	Sanger / Illumina 1.9	pass	381.3 Mbp	60-151	Conventional base calls	pass	fail	warn	2631363.0	pass	pass	warn	48.0	96.6931093241	PD_42P_2_bbduk_filt.fastq.gz	fail	pass
PD_43P_1_bbduk_filt	pass	0.0	pass	144.215784123	Sanger / Illumina 1.9	pass	209.8 Mbp	60-151	Conventional base calls	pass	warn	warn	1447011.0	pass	pass	warn	49.0	95.6153295398	PD_43P_1_bbduk_filt.fastq.gz	fail	pass
PD_43P_2_bbduk_filt	pass	0.0	pass	143.788609762	Sanger / Illumina 1.9	pass	209.2 Mbp	60-151	Conventional base calls	pass	warn	warn	1447011.0	pass	pass	fail	50.0	95.3472057961	PD_43P_2_bbduk_filt.fastq.gz	fail	pass
PD_44P_1_bbduk_filt	pass	0.0	pass	144.807083709	Sanger / Illumina 1.9	pass	314.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2159942.0	pass	pass	warn	47.0	96.9103603244	PD_44P_1_bbduk_filt.fastq.gz	fail	pass
PD_44P_2_bbduk_filt	pass	0.0	pass	143.927552684	Sanger / Illumina 1.9	pass	312.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2159942.0	pass	pass	warn	47.0	96.6988084877	PD_44P_2_bbduk_filt.fastq.gz	fail	pass
PD_45P_1_bbduk_filt	pass	0.0	pass	144.845386801	Sanger / Illumina 1.9	pass	405.7 Mbp	60-151	Conventional base calls	pass	warn	warn	2785215.0	pass	pass	pass	47.0	97.5626056905	PD_45P_1_bbduk_filt.fastq.gz	fail	pass
PD_45P_2_bbduk_filt	pass	0.0	pass	144.185521764	Sanger / Illumina 1.9	pass	403.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2785215.0	pass	pass	warn	47.0	97.3559604898	PD_45P_2_bbduk_filt.fastq.gz	fail	pass
PD_46P_1_bbduk_filt	pass	0.0	pass	144.400403068	Sanger / Illumina 1.9	pass	337 Mbp	60-151	Conventional base calls	pass	warn	warn	2321196.0	pass	pass	warn	50.0	96.6026777141	PD_46P_1_bbduk_filt.fastq.gz	fail	pass
PD_46P_2_bbduk_filt	pass	0.0	pass	144.106184053	Sanger / Illumina 1.9	pass	336.3 Mbp	60-151	Conventional base calls	pass	warn	warn	2321196.0	pass	pass	warn	50.0	96.4359460811	PD_46P_2_bbduk_filt.fastq.gz	fail	pass
PD_47P_1_bbduk_filt	pass	0.0	pass	145.026867754	Sanger / Illumina 1.9	pass	313.9 Mbp	60-151	Conventional base calls	pass	warn	warn	2152692.0	pass	pass	warn	48.0	97.0968212291	PD_47P_1_bbduk_filt.fastq.gz	fail	pass
PD_47P_2_bbduk_filt	pass	0.0	pass	144.002114562	Sanger / Illumina 1.9	pass	311.7 Mbp	60-151	Conventional base calls	pass	warn	warn	2152692.0	pass	pass	warn	48.0	96.9684969332	PD_47P_2_bbduk_filt.fastq.gz	fail	pass
PD_48P_1_bbduk_filt	pass	0.0	pass	145.012373477	Sanger / Illumina 1.9	pass	300.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2063365.0	pass	pass	warn	47.0	96.4579170406	PD_48P_1_bbduk_filt.fastq.gz	fail	pass
PD_48P_2_bbduk_filt	pass	0.0	pass	144.222588829	Sanger / Illumina 1.9	pass	299.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2063365.0	pass	pass	warn	47.0	96.3207790163	PD_48P_2_bbduk_filt.fastq.gz	fail	pass
PD_4P_1_bbduk_filt	pass	0.0	pass	144.424636251	Sanger / Illumina 1.9	pass	270.9 Mbp	60-151	Conventional base calls	pass	pass	warn	1865917.0	pass	pass	warn	48.0	97.3865262814	PD_4P_1_bbduk_filt.fastq.gz	fail	pass
PD_4P_2_bbduk_filt	pass	0.0	pass	143.703844276	Sanger / Illumina 1.9	pass	269.6 Mbp	60-151	Conventional base calls	pass	pass	warn	1865917.0	pass	pass	warn	48.0	97.1802329324	PD_4P_2_bbduk_filt.fastq.gz	fail	pass
PD_50P_1_bbduk_filt	fail	0.0	warn	140.469253947	Sanger / Illumina 1.9	pass	26.6 Mbp	60-151	Conventional base calls	pass	fail	warn	188512.0	pass	fail	fail	56.0	65.4820952525	PD_50P_1_bbduk_filt.fastq.gz	fail	pass
PD_50P_2_bbduk_filt	fail	0.0	warn	141.709153794	Sanger / Illumina 1.9	pass	26.8 Mbp	60-151	Conventional base calls	pass	fail	warn	188512.0	pass	fail	fail	60.0	64.4404142107	PD_50P_2_bbduk_filt.fastq.gz	fail	pass
PD_51P_1_bbduk_filt	pass	0.0	pass	145.259139264	Sanger / Illumina 1.9	pass	338.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2315531.0	pass	pass	pass	45.0	97.1521934618	PD_51P_1_bbduk_filt.fastq.gz	fail	pass
PD_51P_2_bbduk_filt	pass	0.0	pass	144.326667188	Sanger / Illumina 1.9	pass	336 Mbp	60-151	Conventional base calls	pass	warn	warn	2315531.0	pass	pass	warn	46.0	97.0116884989	PD_51P_2_bbduk_filt.fastq.gz	fail	pass
PD_52P_1_bbduk_filt	pass	0.0	pass	143.983423249	Sanger / Illumina 1.9	pass	232.3 Mbp	60-151	Conventional base calls	pass	warn	warn	1604657.0	pass	pass	fail	50.0	95.860342692	PD_52P_1_bbduk_filt.fastq.gz	fail	pass
PD_52P_2_bbduk_filt	pass	0.0	pass	143.954224485	Sanger / Illumina 1.9	pass	232.2 Mbp	60-151	Conventional base calls	pass	pass	warn	1604657.0	pass	pass	fail	50.0	95.712020777	PD_52P_2_bbduk_filt.fastq.gz	fail	pass
PD_53P_1_bbduk_filt	pass	0.0	pass	145.48949712	Sanger / Illumina 1.9	pass	325.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2226056.0	pass	pass	warn	47.0	97.2372534658	PD_53P_1_bbduk_filt.fastq.gz	fail	pass
PD_53P_2_bbduk_filt	pass	0.0	pass	144.370069756	Sanger / Illumina 1.9	pass	323.1 Mbp	60-151	Conventional base calls	pass	pass	warn	2226056.0	pass	pass	warn	48.0	97.0752659157	PD_53P_2_bbduk_filt.fastq.gz	fail	pass
PD_54P_1_bbduk_filt	pass	0.0	pass	145.126944734	Sanger / Illumina 1.9	pass	355.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2435745.0	pass	pass	pass	48.0	96.8049528591	PD_54P_1_bbduk_filt.fastq.gz	fail	pass
PD_54P_2_bbduk_filt	pass	0.0	pass	144.204858883	Sanger / Illumina 1.9	pass	353.1 Mbp	60-151	Conventional base calls	pass	warn	warn	2435745.0	pass	pass	warn	48.0	96.6013367751	PD_54P_2_bbduk_filt.fastq.gz	fail	pass
PD_55P_1_bbduk_filt	pass	0.0	pass	145.047512174	Sanger / Illumina 1.9	pass	373.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2558439.0	pass	pass	warn	47.0	96.2722824268	PD_55P_1_bbduk_filt.fastq.gz	fail	pass
PD_55P_2_bbduk_filt	pass	0.0	pass	144.32044227	Sanger / Illumina 1.9	pass	371.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2558439.0	pass	pass	warn	47.0	96.188304451	PD_55P_2_bbduk_filt.fastq.gz	fail	pass
PD_56P_1_bbduk_filt	pass	0.0	pass	144.817282665	Sanger / Illumina 1.9	pass	581.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3993759.0	pass	pass	pass	47.0	97.2760210877	PD_56P_1_bbduk_filt.fastq.gz	fail	pass
PD_56P_2_bbduk_filt	pass	0.0	pass	143.967009026	Sanger / Illumina 1.9	pass	578.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3993759.0	pass	pass	warn	47.0	97.2064646336	PD_56P_2_bbduk_filt.fastq.gz	fail	pass
PD_57P_1_bbduk_filt	pass	0.0	pass	144.375774927	Sanger / Illumina 1.9	pass	353.2 Mbp	60-151	Conventional base calls	pass	warn	warn	2433132.0	pass	pass	warn	45.0	95.6839959957	PD_57P_1_bbduk_filt.fastq.gz	fail	pass
PD_57P_2_bbduk_filt	pass	0.0	pass	144.052383512	Sanger / Illumina 1.9	pass	352.4 Mbp	60-151	Conventional base calls	pass	warn	warn	2433132.0	pass	pass	fail	45.0	95.5333099568	PD_57P_2_bbduk_filt.fastq.gz	fail	pass
PD_58P_1_bbduk_filt	pass	0.0	pass	144.88592652	Sanger / Illumina 1.9	pass	322.4 Mbp	60-151	Conventional base calls	pass	warn	warn	2213319.0	pass	pass	warn	48.0	97.0031562199	PD_58P_1_bbduk_filt.fastq.gz	fail	pass
PD_58P_2_bbduk_filt	pass	0.0	pass	144.092796384	Sanger / Illumina 1.9	pass	320.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2213319.0	pass	pass	warn	48.0	96.7898889698	PD_58P_2_bbduk_filt.fastq.gz	fail	pass
PD_59P_1_bbduk_filt	pass	0.0	pass	144.513278866	Sanger / Illumina 1.9	pass	233.3 Mbp	60-151	Conventional base calls	pass	pass	warn	1605747.0	pass	pass	warn	51.0	96.2869023107	PD_59P_1_bbduk_filt.fastq.gz	fail	pass
PD_59P_2_bbduk_filt	pass	0.0	pass	143.845511155	Sanger / Illumina 1.9	pass	232.2 Mbp	60-151	Conventional base calls	pass	pass	warn	1605747.0	pass	pass	fail	51.0	96.0836710529	PD_59P_2_bbduk_filt.fastq.gz	fail	pass
