#mpa_vJan25_CHOCOPhlAnSGB_202503
clade_name	PD_100P	PD_104P	PD_105P	PD_107P	PD_108S	PD_109S	PD_10P	PD_110S	PD_111P	PD_112S	PD_113P	PD_114P	PD_115S	PD_116P	PD_117	PD_118	PD_119P	PD_11P	PD_120S	PD_121S	PD_122S	PD_123P	PD_126P	PD_127S	PD_128S	PD_129P	PD_12P	PD_130S	PD_131P	PD_134S	PD_137P	PD_138S	PD_13P	PD_140S	PD_141P	PD_142S	PD_145P	PD_146S	PD_147	PD_148P	PD_149S	PD_14P	PD_150P	PD_151S	PD_152P	PD_153S	PD_156P	PD_157S	PD_158P	PD_159S	PD_15P	PD_160P	PD_161S	PD_162P	PD_163S	PD_164P	PD_165S	PD_166	PD_167P	PD_169P	PD_16P	PD_170S	PD_171P	PD_172S	PD_173P	PD_174S	PD_175P	PD_176S	PD_177P	PD_178S	PD_179P	PD_180S	PD_181P	PD_182S	PD_183P	PD_184S	PD_188S	PD_189P	PD_190S	PD_191P	PD_192S	PD_193P	PD_194S	PD_195	PD_196	PD_197	PD_198	PD_199P	PD_1P	PD_200S	PD_203	PD_204	PD_205P	PD_206S	PD_207P	PD_208S	PD_209P	PD_210S	PD_211P	PD_212S	PD_213S	PD_214S	PD_215S	PD_216S	PD_217P	PD_218S	PD_221P	PD_222S	PD_223P	PD_224S	PD_225P	PD_226S	PD_227P	PD_228S	PD_229P	PD_230S	PD_231P	PD_232S	PD_25P	PD_26P	PD_27P	PD_28P	PD_29P	PD_2P	PD_30P	PD_31P	PD_32P	PD_33P	PD_34P	PD_35P	PD_36P	PD_38P	PD_39P	PD_3P	PD_40P	PD_41P	PD_42P	PD_43P	PD_44P	PD_45P	PD_46P	PD_47P	PD_48P	PD_4P	PD_50P	PD_51P	PD_52P	PD_53P	PD_54P	PD_55P	PD_56P	PD_57P	PD_58P	PD_59P	PD_5P	PD_60P	PD_63P	PD_64P	PD_65P	PD_66P	PD_6P	PD_70P	PD_73P	PD_74P	PD_75P	PD_76P	PD_77P	PD_78P	PD_79S	PD_7P	PD_81P	PD_82P	PD_83P	PD_84P	PD_8P	PD_9P
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales	0.0	0.0	0.0	0.0	0.0	0.0	0.13184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.746351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1106409999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016113	0.0	0.0	0.0	0.0	0.078679	0.0	0.0	0.0	0.0	0.02699	0.0	0.05164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1307	0.001298	0.12582	0.0	0.0	0.4115	0.001393	0.09324	0.0	6.451015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.104328	0.21591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01218	0.0	0.0	0.603213	0.0	0.0	0.0	0.0	0.02733	0.0	0.0	0.0	0.0	0.0	0.0	0.93993	0.0	0.061362	0.0	0.0	0.01556	0.0	0.0	0.02685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02412	0.0	0.0
d__Bacteria;p__Bacillota_B;c__Dehalobacteriia;o__UBA7702	0.0	0.0	0.0	0.0	0.0	0.0	0.08675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024051	0.166525	0.156667	0.075824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054202	0.0	0.0	0.30611	0.0	0.0	0.0	0.0	0.54587	0.0	0.0	0.0	0.0	0.076421	0.0	0.0	0.0	0.0	0.078321	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25	0.0	0.0	0.0	0.0	0.0	0.0	0.06733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013583	0.009876	0.0	0.013868	0.0	0.043522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030561	0.0	0.01073	0.0	0.0	0.098002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00398	0.0	0.0	0.0	0.0	0.0	0.002708	0.0	0.0	0.0	0.0	0.006418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.00661	0.0	0.0	0.0	0.007745	0.0	0.032036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00182	0.0	0.0	0.0	0.0	0.0	0.0	0.014514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064283	0.0	0.0	0.0	0.01657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__HGM11514	0.0	0.0	0.0	0.0	0.0	0.0	0.05089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06947	0.0	0.0	0.019524	0.024825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.090989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.0	0.0	0.015772	0.0	0.015721	0.0	0.0	0.00223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883	0.0	0.0	0.0	0.0	0.0	0.0	0.04905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04764	0.0	0.0
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae	0.0	0.0	0.0	0.0	0.0	0.0	1.76348	1.399443	1.345182	0.0	0.4251819999999999	0.0	0.026644	0.0	0.0	1.104702	0.0	1.735924	0.0	0.0	0.367069	0.197291	0.0	0.0	5.979319	0.0	3.10565	0.0	0.694065	0.262506	0.0	0.25735	0.067384	1.377353	0.0	1.760562	0.0	0.0	0.078212	0.0	0.0	2.82629	0.0	0.0	0.28391	0.0	1.599602	1.21902	0.0	0.052515	0.0	1.708101	0.0	0.01217	0.0	0.0	0.0	1.067819	0.0	0.0	0.161669	0.0	0.0	0.0	0.932311	0.0	1.303355	0.0	3.34014	1.169706	0.081225	0.0	0.521128	0.0	1.066627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.351967	0.0	1.40086	0.0	0.0	0.0	0.0	0.75161	0.948149	0.0	0.0	0.0	2.587294	0.0	0.0	0.0	0.0	0.0	0.0	0.74812	0.0	0.0	0.0	2.033433	0.0	1.926454	0.354885	2.38683	1.204243	0.0	0.0	3.375074	0.646032	0.0	0.337791	0.0	0.0	0.511902	0.0	0.09072	0.0	0.0	0.0	0.503171	0.0	0.0	0.0	0.0	0.0	0.0	5.18683	0.0	2.8053	0.182115	0.93781	0.0	0.0	0.0	2.891298	0.0	0.0	1.29767	0.0	6.19389	0.0	0.0	0.0	0.0	0.178344	0.0	0.0	0.0	1.32717	1.799293	0.0	0.0	1.642867	3.52775	1.529697	0.0	0.505256	0.0	0.0	0.0	0.03912	0.826047	0.0	0.0	1.716697	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.60817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4835	0.161741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1124	0.0	0.0	0.52139	0.0	0.0	0.100525	0.0	0.12822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.181086	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02275	0.0	0.01284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.219822	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917	0.0	0.0	0.0	0.0	0.0	0.0	0.39508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.085092	0.0	0.0	0.002108	0.048037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56406	0.0	0.0	0.913508	0.0	0.0	0.149407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03691	0.005752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.891907	0.0	0.0	0.0	0.0	0.0	0.103328	0.0	0.0	0.0	0.0	0.0	0.0	0.03659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.147856	0.0	0.0	0.0	0.0	0.0	0.0	0.134406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09584	0.05761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29576	0.0	0.0	0.0	0.0	0.0	1.30966	0.0	0.0
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01	0.0	0.0	0.0	0.0	0.0	0.0	0.35832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.94729	0.446464	0.0	0.0	0.0	0.006041	0.192371	0.0	0.0	0.0	0.214976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.460792	0.0	0.0	0.214911	0.193531	0.207098	0.0	1.563865	0.0	0.0	0.0	0.2174	0.0	0.0	0.0	0.0	0.0	0.0	0.118265	0.0	0.0	0.0	0.135067	0.104678	0.308288	0.0	0.0	0.0	0.0	0.0	0.0	0.244044	0.0	0.136686	0.539364	0.0	0.0	0.0	0.248049	0.625229	0.0	0.0	0.0	0.20977	0.0	0.0	0.0	0.0	0.0	0.0	0.479018	0.130653	0.66381	0.0	0.0	0.0	0.08965	1.46013	0.558817	0.0	0.0	0.0	0.0	0.024938	0.49206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.111285	0.032778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.381004	0.0	0.50024	0.0	0.51345	0.0	0.0	0.0	0.0	0.372953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93499	0.036399	0.0	0.0	0.0	0.0	0.21013	0.0	0.0	0.35862	0.176423	0.0	0.0	0.440259	0.0	0.48564	0.0	0.0	1.032	0.0	0.25829	0.0	0.0	0.0	0.0	0.0	0.0	1.12564	0.0	0.0	0.3907	0.748152	0.0	0.0	0.0	0.0	0.279	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382	0.0	0.0	0.0	0.0	0.0	0.0	0.26325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030677	0.012077	0.0	0.395864	0.204366	0.0	0.303544	0.124042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006024	0.0	0.0	0.184975	0.0	0.0	0.0	0.28495	0.073573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062596	0.132314	0.0	0.0	0.0	0.047685	0.26736	0.00544	0.06161	0.161367	0.0	0.0	0.0	0.0	0.0	0.0	0.169134	0.315221	0.0	0.0	0.0	0.13611	0.195295	0.10283	0.0	0.0	0.0	0.0	0.243899	0.0	0.12932	0.0	0.0	0.092725	0.036017	0.07996	0.109697	0.0	0.0	0.0	0.0	0.0	0.07251	0.0	0.0	0.144269	0.025	0.0	0.0	0.0	0.0	0.01362	0.027425	0.086576	0.0	0.0	0.0	0.0	0.10044	0.0	0.0	0.0	0.003697	0.0	0.0	0.169671	0.0	0.0	0.04928	0.003	0.0	0.0	0.302816	0.001654	0.0	0.0	0.0	0.39141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.335803	0.0	0.0	0.0982	0.0	0.0	0.27224	0.0	0.0	0.0	0.168215	0.0	0.0	0.1871	0.157496	0.09352	0.0	0.0	0.06572	0.0	0.0	0.0	0.16373	0.0	0.0	0.0	0.05755	0.07976	0.167005	0.0	0.0	0.040297	0.0	0.21603	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Feifaniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.15446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01214	0.19289	0.0	0.0	0.0	0.157004	0.0	0.0	0.0	0.0	0.035926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010738	0.0	0.0	0.0	0.0	0.0	0.0	0.007547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012446	0.010081	0.0	0.0	0.0	0.0	0.00458	0.0	0.0	0.0	0.0	0.0	0.0	0.058222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06992	0.0	0.0	0.0	0.0	0.02605	0.0	0.0	0.0	0.0	0.010036	0.0	0.0	0.0	0.11696	0.0	0.0	0.031089	0.113658	0.0	0.0	0.0	0.011624	0.0	0.0	0.05784	0.0	0.0	0.02004	0.0	0.0	0.035587	0.0	0.0	0.07782	0.0	0.092561	0.0	0.0	0.0	0.0	0.10569	0.0	0.0
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.13184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.746351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1106409999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016113	0.0	0.0	0.0	0.0	0.078679	0.0	0.0	0.0	0.0	0.02699	0.0	0.05164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1307	0.001298	0.12582	0.0	0.0	0.4115	0.001393	0.09324	0.0	6.451015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042273	0.21591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01218	0.0	0.0	0.603213	0.0	0.0	0.0	0.0	0.02733	0.0	0.0	0.0	0.0	0.0	0.0	0.93993	0.0	0.061362	0.0	0.0	0.01556	0.0	0.0	0.02685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02412	0.0	0.0
d__Bacteria;p__Bacillota_B;c__Dehalobacteriia;o__UBA7702;f__UBA7702	0.0	0.0	0.0	0.0	0.0	0.0	0.08675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024051	0.166525	0.156667	0.075824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01652	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.041521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.225212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.054202	0.0	0.0	0.30611	0.0	0.0	0.0	0.0	0.54587	0.0	0.0	0.0	0.0	0.076421	0.0	0.0	0.0	0.0	0.078321	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25;f__HGM14224	0.0	0.0	0.0	0.0	0.0	0.0	0.06733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013583	0.009876	0.0	0.013868	0.0	0.043522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030561	0.0	0.01073	0.0	0.0	0.098002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00398	0.0	0.0	0.0	0.0	0.0	0.002708	0.0	0.0	0.0	0.0	0.006418	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00344	0.0	0.0	0.0	0.0	0.0	0.0	0.00661	0.0	0.0	0.0	0.007745	0.0	0.032036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00182	0.0	0.0	0.0	0.0	0.0	0.0	0.014514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.064283	0.0	0.0	0.0	0.01657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01889	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__HGM11514;f__HGM11514	0.0	0.0	0.0	0.0	0.0	0.0	0.05089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06947	0.0	0.0	0.019524	0.024825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.090989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.0	0.0	0.015772	0.0	0.015721	0.0	0.0	0.00223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__UMGS1883;f__UMGS1540	0.0	0.0	0.0	0.0	0.0	0.0	0.04905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
