feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900545135	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.884805244	0	0.895081124	0.322898235	1	0.322898235	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900754795	Age	Age	Age	0.244058688	0	0.38171098	0.522575209	1	0.522575209	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900754795	BMI	BMI	BMI	0.143425253	0	0.313362942	0.647170203	1	0.647170203	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900754795	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.301622427	0	1.001832758	0.763360631	1	0.763360631	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900754795	Group	PD	GroupPD	-0.73266961	0	0.810344606	0.365918136	1	0.365918136	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp900754795	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.999123314	0	0.842125473	0.235452348	1	0.235452348	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium faecale	Age	Age	Age	0.086028279	0	0.34811802	0.804812347	1	0.718891822	1	NA	prevalence	146	8
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium faecale	BMI	BMI	BMI	-0.325593282	0	0.430124817	0.449065468	1	0.696471142	1	NA	prevalence	146	8
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium faecale	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.558932876	0	0.737272605	0.44838583	1	0.695721808	1	NA	prevalence	146	8
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium faecale	Group	PD	GroupPD	0.714967629	0	0.90280634	0.428396195	1	0.67326909	1	NA	prevalence	146	8
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium faecale	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.316886046	0	0.704260269	0.652742257	1	0.238880237	1	NA	prevalence	146	8
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium hominis	Age	Age	Age	0.021298754	0	0.186934516	0.909287751	1	0.931058172	1	NA	prevalence	146	42
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium hominis	BMI	BMI	BMI	0.095242659	0	0.181630815	0.600017739	1	0.806241755	1	NA	prevalence	146	42
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium hominis	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.090519135	0	0.466931083	0.846285714	1	0.976371918	1	NA	prevalence	146	42
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium hominis	Group	PD	GroupPD	-0.005190522	0	0.422268355	0.990192652	1	0.413080394	1	NA	prevalence	146	42
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium hominis	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.259362497	0	0.386125831	0.501771773	1	0.751768634	1	NA	prevalence	146	42
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium sp020558355	Age	Age	Age	0.092812368	0	0.512173728	0.85620065	1	0.85620065	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium sp020558355	BMI	BMI	BMI	-0.949512879	0	0.821615107	0.247817684	1	0.247817684	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium sp020558355	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.323778375	0	1.704118238	0.849311011	1	0.849311011	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium sp020558355	Group	PD	GroupPD	-1.774275739	0	1.149368988	0.122662116	1	0.122662116	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Hominibacterium;s__Hominibacterium sp020558355	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-1.721808577	0	1.265758436	0.173735664	1	0.173735664	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyrica	Age	Age	Age	-0.230104678	0	0.303048056	0.447672548	1	0.547071122	1	NA	prevalence	146	10
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyrica	BMI	BMI	BMI	0.0214241	0	0.301943163	0.943434301	1	0.214389851	1	NA	prevalence	146	10
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyrica	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.710157381	0	0.663457169	0.284444163	1	0.487979845	1	NA	prevalence	146	10
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyrica	Group	PD	GroupPD	0.923558636	0	0.879440098	0.293641513	1	0.501057688	1	NA	prevalence	146	10
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyrica	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.013962735	0	0.638129386	0.982543098	1	0.211109305	1	NA	prevalence	146	10
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementavium	Age	Age	Age	0.86499053	0	0.484738082	0.074350687	1	0.074350687	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementavium	BMI	BMI	BMI	-0.273266147	0	0.494832432	0.580784092	1	0.580784092	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementavium	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.376104419	0	1.004864053	0.708193122	1	0.708193122	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementavium	Group	PD	GroupPD	0.699464366	0	0.976171041	0.473658756	1	0.473658756	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementavium	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.676328827	0	0.826752407	0.41332586	1	0.41332586	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementipullorum	Age	Age	Age	0.285143947	0	0.220688456	0.196334452	1	0.354121686	1	NA	prevalence	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementipullorum	BMI	BMI	BMI	0.246350593	0	0.199959767	0.217948787	1	0.3883959	1	NA	prevalence	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementipullorum	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.212100699	0	0.522418578	0.684744349	1	0.895147959	1	NA	prevalence	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementipullorum	Group	PD	GroupPD	0.778570789	0	0.505060865	0.12318577	1	0.231196807	1	NA	prevalence	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementipullorum	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.365506732	0	0.428953108	0.39416404	1	0.218903355	1	NA	prevalence	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	Age	Age	Age	-0.058071858	0	0.175918475	0.741319381	1	0.28188676	1	NA	prevalence	146	71
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	BMI	BMI	BMI	0.180170687	0	0.182326571	0.323066605	1	0.378142382	1	NA	prevalence	146	71
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.681570476	0	0.448928229	0.128959699	1	0.241288795	1	NA	prevalence	146	71
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	Group	PD	GroupPD	0.638644308	0	0.395008211	0.105924175	1	0.20062842	1	NA	prevalence	146	71
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.189425482	0	0.361485536	0.600264954	1	0.571019214	1	NA	prevalence	146	71
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter hominis	Age	Age	Age	-0.256453181	0	0.334241769	0.442921892	1	0.442921892	1	NA	prevalence	146	9
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter hominis	BMI	BMI	BMI	-0.161077365	0	0.403916464	0.690048824	1	0.690048824	1	NA	prevalence	146	9
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter hominis	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.167229871	0	0.707626447	0.813180433	1	0.813180433	1	NA	prevalence	146	9
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter hominis	Group	PD	GroupPD	1.773361476	0	1.246192129	0.154729159	1	0.154729159	1	NA	prevalence	146	9
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter hominis	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.764124936	0	0.738415443	0.30075433	1	0.30075433	1	NA	prevalence	146	9
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp902495595	Age	Age	Age	0.260291604	0	0.546232294	0.63370267	1	0.63370267	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp902495595	BMI	BMI	BMI	-0.443215911	0	0.720493161	0.5384515	1	0.5384515	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp902495595	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.479719814	0	1.102359079	0.663434946	1	0.663434946	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp902495595	Group	PD	GroupPD	0.654794433	0	1.374993836	0.633920311	1	0.633920311	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp902495595	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.245495278	0	1.069812239	0.818499666	1	0.818499666	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp905193765	Age	Age	Age	-0.079877264	0	0.378993661	0.833073401	1	0.833073401	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp905193765	BMI	BMI	BMI	-0.005435134	0	0.3673594	0.988195616	1	0.988195616	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp905193765	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.74745318	0	0.855906959	0.382506181	1	0.382506181	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp905193765	Group	PD	GroupPD	0.333929185	0	0.94521361	0.72387527	1	0.72387527	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp905193765	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.569768581	0	0.801565396	0.477195889	1	0.477195889	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp934281605	Age	Age	Age	-0.571607329	0	0.345125023	0.097674716	1	0.185809081	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp934281605	BMI	BMI	BMI	-0.590790723	0	0.46981563	0.208574511	1	0.373645696	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp934281605	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.157772288	0	0.990061372	0.873388348	1	0.977514406	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp934281605	Group	PD	GroupPD	-0.513153931	0	0.76841866	0.504257985	1	0.741250218	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp934281605	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.672509567	0	0.791576581	0.395557276	1	0.567869553	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp958448635	Age	Age	Age	0.291197058	0	0.410373615	0.477958354	1	0.477958354	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp958448635	BMI	BMI	BMI	-0.302550131	0	0.488663836	0.535825747	1	0.535825747	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp958448635	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	1.748679367	0	0.900170775	0.052063483	1	0.052063483	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp958448635	Group	PD	GroupPD	-0.632593054	0	0.956372301	0.508323371	1	0.508323371	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp958448635	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	1.275802511	0	0.899775011	0.156216223	1	0.156216223	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii	Age	Age	Age	0.406726715	0	0.443855973	0.359484185	1	0.359484185	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii	BMI	BMI	BMI	-0.082156033	0	0.399630682	0.837119084	1	0.837119084	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	1.120753285	0	0.822250046	0.172872364	1	0.172872364	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii	Group	PD	GroupPD	1.389577758	0	1.30416377	0.286652756	1	0.286652756	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium_A;s__Mogibacterium_A kristiansenii	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.98189061	0	0.833641809	0.238863296	1	0.238863296	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium diversum_A	Age	Age	Age	-0.158101351	0	0.460045155	0.731098345	1	0.731098345	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium diversum_A	BMI	BMI	BMI	-0.59463996	0	0.685703476	0.38583411	1	0.38583411	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium diversum_A	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.327183731	0	1.095592868	0.765217614	1	0.765217614	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium diversum_A	Group	PD	GroupPD	-0.571237112	0	1.055434567	0.58834628	1	0.58834628	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__Mogibacterium diversum_A	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-1.582525595	0	1.20334265	0.188473595	1	0.188473595	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp003343965	Age	Age	Age	-0.163897706	0	0.416964206	0.694264972	1	0.694264972	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp003343965	BMI	BMI	BMI	0.189771105	0	0.328215353	0.563135293	1	0.563135293	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp003343965	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.578169849	0	1.545582555	0.708345604	1	0.708345604	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp003343965	Group	PD	GroupPD	-0.540174246	0	0.913739482	0.554407345	1	0.554407345	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp003343965	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	1.217870916	0	1.040490231	0.241808666	1	0.241808666	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp944386585	Age	Age	Age	0.300328205	0	0.554968908	0.588395777	1	0.588395777	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp944386585	BMI	BMI	BMI	-0.847988961	0	0.846023711	0.316187654	1	0.316187654	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp944386585	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.449871194	0	1.116349551	0.686959872	1	0.686959872	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp944386585	Group	PD	GroupPD	0.566055445	0	1.378662162	0.681378226	1	0.681378226	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__QAKD01;s__QAKD01 sp944386585	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.084279097	0	1.106133931	0.939265958	1	0.939265958	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	Age	Age	Age	-0.099007535	0	0.222349534	0.656118281	1	0.782534253	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	BMI	BMI	BMI	0.072641459	0	0.222138129	0.743660086	1	0.92703108	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.742829513	0	0.533276249	0.163633572	1	0.300491198	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	Group	PD	GroupPD	-0.264970165	0	0.521029889	0.611067125	1	0.848731218	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.174507541	0	0.474010806	0.712760663	1	0.464243617	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	Age	Age	Age	0.010434559	0	0.174961761	0.95244309	1	0.978049091	1	NA	prevalence	146	54
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	BMI	BMI	BMI	0.006773265	0	0.172767417	0.968727322	1	0.998318055	1	NA	prevalence	146	54
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.056346182	0	0.442471346	0.898667939	1	0.224077222	1	NA	prevalence	146	54
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	Group	PD	GroupPD	0.242229703	0	0.395780649	0.540517788	1	0.788876097	1	NA	prevalence	146	54
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.159128042	0	0.359739528	0.658241462	1	0.455987871	1	NA	prevalence	146	54
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter sp900540355	Age	Age	Age	0.149364839	0	0.272718009	0.583904999	1	0.470584763	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter sp900540355	BMI	BMI	BMI	0.383157414	0	0.223660926	0.086690951	1	0.152330195	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter sp900540355	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.988180888	0	0.743234607	0.183660675	1	0.162648703	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter sp900540355	Group	PD	GroupPD	0.806801433	0	0.634745015	0.203705939	1	0.330251046	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter sp900540355	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.937722745	0	0.575491133	0.103221939	1	0.195789109	1	NA	prevalence	146	18
