feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pararoseburia;s__Pararoseburia lenta	Group	PD	GroupPD	0.076549096	0.237902005	0.386702809	0.682033097	0.907104019	0.682033097	0.907104019	NA	abundance	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_D;s__Roseburia_D yibonii	Group	PD	GroupPD	0.358765912	0.237902005	0.30067972	0.692781763	0.917671451	0.692781763	0.917671451	NA	abundance	146	20
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542395	Group	PD	GroupPD	0.132314484	0.237902005	0.268034051	0.695974244	0.917671451	0.695974244	0.917671451	NA	abundance	146	42
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	Group	PD	GroupPD	-0.044944297	0.237902005	0.715927825	0.69687832	0.917671451	0.69687832	0.917671451	NA	abundance	146	23
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides zhangwenhongii	Group	PD	GroupPD	0.385511575	0.237902005	0.38323201	0.703759915	0.923684888	0.703759915	0.923684888	NA	abundance	146	23
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Thomasclavelia;s__Thomasclavelia spiroformis	Group	PD	GroupPD	0.330032943	0.237902005	0.243119614	0.709189973	0.927518684	0.709189973	0.927518684	NA	abundance	146	21
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA3818;s__UBA3818 sp900557155	Group	PD	GroupPD	0.292833695	0.237902005	0.146911112	0.713315117	0.927518684	0.713315117	0.927518684	NA	abundance	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii	Group	PD	GroupPD	0.339297348	0.237902005	0.278687411	0.717316245	0.927518684	0.717316245	0.927518684	NA	abundance	146	92
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides eggerthii	Group	PD	GroupPD	0.449736262	0.237902005	0.579396536	0.717712692	0.927518684	0.717712692	0.927518684	NA	abundance	146	27
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Fimisoma;s__Fimisoma sp000435715	Group	PD	GroupPD	0.089364069	0.237902005	0.40696128	0.718303944	0.927518684	0.718303944	0.927518684	NA	abundance	146	25
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UMGS1783;g__UMGS1783;s__UMGS1783 sp900555065	Group	PD	GroupPD	0.155456342	0.237902005	0.231063465	0.728101221	0.937136733	0.728101221	0.937136733	NA	abundance	146	13
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	Group	PD	GroupPD	0.403465609	0.237902005	0.481920785	0.733220288	0.940690981	0.733220288	0.940690981	NA	abundance	146	34
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter bilis	Group	PD	GroupPD	0.16592395	0.237902005	0.214119539	0.7397041	0.943276803	0.7397041	0.943276803	NA	abundance	146	33
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis_B	Group	PD	GroupPD	0.494673986	0.237902005	0.765616642	0.739964009	0.943276803	0.739964009	0.943276803	NA	abundance	146	27
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	Group	PD	GroupPD	0.18002669	0.237902005	0.176950538	0.745916474	0.946177354	0.745916474	0.946177354	NA	abundance	146	87
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Terrisporobacter;s__Terrisporobacter sp900557165	Group	PD	GroupPD	0.141404146	0.237902005	0.295758964	0.746982122	0.946177354	0.746982122	0.946177354	NA	abundance	146	26
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp000433035	Group	PD	GroupPD	0.06025946	0.237902005	0.555832679	0.755126421	0.949549307	0.755126421	0.949549307	NA	abundance	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	Group	PD	GroupPD	0.079344524	0.237902005	0.509140682	0.75789552	0.949549307	0.75789552	0.949549307	NA	abundance	146	26
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp934330165	Group	PD	GroupPD	0.157132842	0.237902005	0.265324689	0.762480428	0.949549307	0.762480428	0.949549307	NA	abundance	146	49
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei	Group	PD	GroupPD	0.133195017	0.237902005	0.353437816	0.767680022	0.949549307	0.767680022	0.949549307	NA	abundance	146	76
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Group	PD	GroupPD	0.139666955	0.237902005	0.333122168	0.76893318	0.949549307	0.76893318	0.949549307	NA	abundance	146	61
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A caecimuris	Group	PD	GroupPD	0.445170028	0.237902005	0.703131246	0.769778331	0.949549307	0.769778331	0.949549307	NA	abundance	146	36
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira pectinoschiza_A	Group	PD	GroupPD	0.152797683	0.237902005	0.29035986	0.770533957	0.949549307	0.770533957	0.949549307	NA	abundance	146	58
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	Group	PD	GroupPD	0.290235098	0.237902005	0.180819125	0.774067871	0.949549307	0.774067871	0.949549307	NA	abundance	146	109
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__Merdicola;s__Merdicola sp018371855	Group	PD	GroupPD	0.481172129	0.237902005	0.840759162	0.776178218	0.949549307	0.776178218	0.949549307	NA	abundance	146	17
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides segnis	Group	PD	GroupPD	0.334556577	0.237902005	0.335465	0.776180541	0.949549307	0.776180541	0.949549307	NA	abundance	146	25
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp000436755	Group	PD	GroupPD	0.16040191	0.237902005	0.268585161	0.777161624	0.949549307	0.777161624	0.949549307	NA	abundance	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__UMGS973;s__UMGS973 sp900547295	Group	PD	GroupPD	0.315902405	0.237902005	0.272834371	0.778202064	0.949549307	0.778202064	0.949549307	NA	abundance	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000438355	Group	PD	GroupPD	0.1800935	0.237902005	0.205803882	0.781256471	0.950369915	0.781256471	0.950369915	NA	abundance	146	40
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900545925	Group	PD	GroupPD	0.16985653	0.237902005	0.24879579	0.786954751	0.954391932	0.786954751	0.954391932	NA	abundance	146	26
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	Group	PD	GroupPD	0.408280584	0.237902005	0.631900908	0.790410226	0.954587922	0.790410226	0.954587922	NA	abundance	146	20
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Group	PD	GroupPD	0.299952434	0.237902005	0.235721482	0.793226614	0.954587922	0.793226614	0.954587922	NA	abundance	146	137
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__QAMH01;g__QAMH01;s__QAMH01 sp900544245	Group	PD	GroupPD	0.160625075	0.237902005	0.293793576	0.794402994	0.954587922	0.794402994	0.954587922	NA	abundance	146	33
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominifimenecus;s__Hominifimenecus microfluidus	Group	PD	GroupPD	0.289879084	0.237902005	0.198184964	0.79668616	0.954587922	0.79668616	0.954587922	NA	abundance	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis	Group	PD	GroupPD	0.170874338	0.237902005	0.27372631	0.807102655	0.956304359	0.807102655	0.956304359	NA	abundance	146	122
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp003474435	Group	PD	GroupPD	0.115357907	0.237902005	0.497080883	0.808319803	0.956304359	0.808319803	0.956304359	NA	abundance	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	Group	PD	GroupPD	0.150776945	0.237902005	0.365176202	0.812361494	0.956304359	0.812361494	0.956304359	NA	abundance	146	44
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A luti	Group	PD	GroupPD	0.281747827	0.237902005	0.184004562	0.814272871	0.956304359	0.814272871	0.956304359	NA	abundance	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha merdavium	Group	PD	GroupPD	0.109513281	0.237902005	0.538562393	0.815505336	0.956304359	0.815505336	0.956304359	NA	abundance	146	14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter segnis	Group	PD	GroupPD	0.182211911	0.237902005	0.243035682	0.819506653	0.956304359	0.819506653	0.956304359	NA	abundance	146	77
d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum	Group	PD	GroupPD	0.12498721	0.237902005	0.50395242	0.824305134	0.956304359	0.824305134	0.956304359	NA	abundance	146	26
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540775	Group	PD	GroupPD	0.347862904	0.237902005	0.495131881	0.825628815	0.956304359	0.825628815	0.956304359	NA	abundance	146	33
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hominenteromicrobium;s__Hominenteromicrobium mulieris	Group	PD	GroupPD	0.287017903	0.237902005	0.22219704	0.825855495	0.956304359	0.825855495	0.956304359	NA	abundance	146	112
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A hominis	Group	PD	GroupPD	0.190394226	0.237902005	0.214649149	0.826820247	0.956304359	0.826820247	0.956304359	NA	abundance	146	36
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Group	PD	GroupPD	0.331753672	0.237902005	0.432328831	0.82916974	0.956304359	0.82916974	0.956304359	NA	abundance	146	43
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Avimonas_A;s__Avimonas_A narfia	Group	PD	GroupPD	0.162955387	0.237902005	0.340150878	0.829499552	0.956304359	0.829499552	0.956304359	NA	abundance	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp900545305	Group	PD	GroupPD	0.299495716	0.237902005	0.281175871	0.829763509	0.956304359	0.829763509	0.956304359	NA	abundance	146	17
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Coprobacillus;s__Coprobacillus cateniformis	Group	PD	GroupPD	0.32135053	0.237902005	0.385041289	0.831673214	0.956304359	0.831673214	0.956304359	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor faecis	Group	PD	GroupPD	0.267330994	0.237902005	0.140704387	0.83904447	0.958768917	0.83904447	0.958768917	NA	abundance	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1623;s__UMGS1623 sp934647945	Group	PD	GroupPD	0.270056412	0.237902005	0.155838134	0.839154065	0.958768917	0.839154065	0.958768917	NA	abundance	146	36
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas butyriciproducens	Group	PD	GroupPD	0.171498554	0.237902005	0.326733441	0.841025366	0.958768917	0.841025366	0.958768917	NA	abundance	146	21
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G;s__Eubacterium_G segne	Group	PD	GroupPD	0.265456293	0.237902005	0.140600383	0.847792672	0.962863263	0.847792672	0.962863263	NA	abundance	146	27
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	Group	PD	GroupPD	0.114299206	0.237902005	0.643113588	0.850475093	0.962863263	0.850475093	0.962863263	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255	Group	PD	GroupPD	0.360412253	0.237902005	0.646422633	0.85185647	0.962863263	0.85185647	0.962863263	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A schinkii_B	Group	PD	GroupPD	0.36401875	0.237902005	0.688707179	0.856807011	0.964054855	0.856807011	0.964054855	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Pseudolachnospira;s__Pseudolachnospira sp022867805	Group	PD	GroupPD	0.195693247	0.237902005	0.233092018	0.857743042	0.964054855	0.857743042	0.964054855	NA	abundance	146	36
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia biwaensis	Group	PD	GroupPD	0.405700573	0.237902005	0.962019237	0.863309961	0.965067022	0.863309961	0.965067022	NA	abundance	146	20
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP scindens	Group	PD	GroupPD	0.324782841	0.237902005	0.500477174	0.86348102	0.965067022	0.86348102	0.965067022	NA	abundance	146	27
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus ammoniilyticus	Group	PD	GroupPD	-0.003702865	0.237902005	1.401088528	0.865991175	0.965168935	0.865991175	0.965168935	NA	abundance	146	14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	Group	PD	GroupPD	0.310301294	0.237902005	0.450859036	0.872928091	0.968224433	0.872928091	0.968224433	NA	abundance	146	56
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A intestinisimiae	Group	PD	GroupPD	0.164228202	0.237902005	0.464616363	0.876640188	0.968224433	0.876640188	0.968224433	NA	abundance	146	14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	Group	PD	GroupPD	0.186457085	0.237902005	0.333729106	0.878151617	0.968224433	0.878151617	0.968224433	NA	abundance	146	50
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter sp900541505	Group	PD	GroupPD	0.285558261	0.237902005	0.307023732	0.87843921	0.968224433	0.87843921	0.968224433	NA	abundance	146	22
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella gallistercoris	Group	PD	GroupPD	0.201933014	0.237902005	0.254635426	0.889563297	0.975392044	0.889563297	0.975392044	NA	abundance	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635	Group	PD	GroupPD	0.275778665	0.237902005	0.271680877	0.889970902	0.975392044	0.889970902	0.975392044	NA	abundance	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	Group	PD	GroupPD	0.303038056	0.237902005	0.474354054	0.89227593	0.975392044	0.89227593	0.975392044	NA	abundance	146	20
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter excrementipullorum	Group	PD	GroupPD	0.213739097	0.237902005	0.188008706	0.899074341	0.978456283	0.899074341	0.978456283	NA	abundance	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp900553545	Group	PD	GroupPD	0.276864591	0.237902005	0.304514555	0.899983599	0.978456283	0.899983599	0.978456283	NA	abundance	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter_A;s__Lawsonibacter_A hominis	Group	PD	GroupPD	0.209663054	0.237902005	0.232971988	0.904532361	0.980729381	0.904532361	0.980729381	NA	abundance	146	31
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	Group	PD	GroupPD	0.215906355	0.237902005	0.186723845	0.907085992	0.980832821	0.907085992	0.980832821	NA	abundance	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055	Group	PD	GroupPD	0.283918157	0.237902005	0.413383096	0.911804973	0.983270768	0.911804973	0.983270768	NA	abundance	146	52
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides stercoris	Group	PD	GroupPD	0.183507272	0.237902005	0.53771799	0.919770955	0.986441318	0.919770955	0.986441318	NA	abundance	146	49
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus merdigallinarum	Group	PD	GroupPD	0.266027108	0.237902005	0.28275119	0.92134734	0.986441318	0.92134734	0.986441318	NA	abundance	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__Harryflintia acetispora	Group	PD	GroupPD	0.255776502	0.237902005	0.1846482	0.924462476	0.986441318	0.924462476	0.986441318	NA	abundance	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__	Group	PD	GroupPD	0.297464625	0.237902005	0.620586822	0.924634218	0.986441318	0.924634218	0.986441318	NA	abundance	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp958436045	Group	PD	GroupPD	0.251761627	0.237902005	0.16333782	0.933529859	0.992963947	0.933529859	0.992963947	NA	abundance	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp900541315	Group	PD	GroupPD	0.221869322	0.237902005	0.198522676	0.936406255	0.992963947	0.936406255	0.992963947	NA	abundance	146	35
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter urolithinfaciens	Group	PD	GroupPD	0.256245024	0.237902005	0.232791877	0.938214055	0.992963947	0.938214055	0.992963947	NA	abundance	146	20
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	Group	PD	GroupPD	0.266837561	0.237902005	0.419324144	0.945821761	0.996074543	0.945821761	0.996074543	NA	abundance	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAJJNI01;s__CAJJNI01 sp905193085	Group	PD	GroupPD	0.256131917	0.237902005	0.271025653	0.947336319	0.996074543	0.947336319	0.996074543	NA	abundance	146	16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola merdavium	Group	PD	GroupPD	0.227767869	0.237902005	0.157957782	0.949582039	0.996074543	0.949582039	0.996074543	NA	abundance	146	38
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Enterenecus;s__Enterenecus sp900549885	Group	PD	GroupPD	0.250127482	0.237902005	0.206994247	0.953448522	0.996074543	0.953448522	0.996074543	NA	abundance	146	34
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAKTXU01;s__CAKTXU01 sp934615635	Group	PD	GroupPD	0.22889464	0.237902005	0.157532018	0.955535015	0.996074543	0.955535015	0.996074543	NA	abundance	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp003525905	Group	PD	GroupPD	0.226506081	0.237902005	0.224116527	0.959684454	0.996074543	0.959684454	0.996074543	NA	abundance	146	85
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus sp900553315	Group	PD	GroupPD	0.225273855	0.237902005	0.246631787	0.959934932	0.996074543	0.959934932	0.996074543	NA	abundance	146	18
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	Group	PD	GroupPD	0.221050349	0.237902005	0.361022923	0.962954812	0.996074543	0.962954812	0.996074543	NA	abundance	146	55
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp003522105	Group	PD	GroupPD	0.260495532	0.237902005	0.520855676	0.965985869	0.996074543	0.965985869	0.996074543	NA	abundance	146	16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella porci	Group	PD	GroupPD	0.250460828	0.237902005	0.379720114	0.973992452	0.996074543	0.973992452	0.996074543	NA	abundance	146	19
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes dispar	Group	PD	GroupPD	0.252071748	0.237902005	0.437806575	0.974508786	0.996074543	0.974508786	0.996074543	NA	abundance	146	20
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter torques	Group	PD	GroupPD	0.230369486	0.237902005	0.244410608	0.97551255	0.996074543	0.97551255	0.996074543	NA	abundance	146	113
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000436835	Group	PD	GroupPD	0.227780578	0.237902005	0.324130201	0.975609493	0.996074543	0.975609493	0.996074543	NA	abundance	146	14
d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25;f__HGM14224;g__HGM14224;s__HGM14224 sp900761905	Group	PD	GroupPD	0.244941386	0.237902005	0.230870383	0.976103124	0.996074543	0.976103124	0.996074543	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter welbionis	Group	PD	GroupPD	0.240906001	0.237902005	0.146526316	0.983887555	0.997062453	0.983887555	0.997062453	NA	abundance	146	99
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas;s__Scatomonas hejianensis	Group	PD	GroupPD	0.234546569	0.237902005	0.165183881	0.984043509	0.997062453	0.984043509	0.997062453	NA	abundance	146	26
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus_A	Group	PD	GroupPD	0.231721415	0.237902005	0.315214536	0.984567936	0.997062453	0.984567936	0.997062453	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_I;s__Eubacterium_I ramulus	Group	PD	GroupPD	0.240552251	0.237902005	0.166028378	0.987395521	0.997394463	0.987395521	0.997394463	NA	abundance	146	77
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus stercoravium	Group	PD	GroupPD	0.235825139	0.237902005	0.250806788	0.993468702	1	0.993468702	1	NA	abundance	146	26
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides sp900557355	Group	PD	GroupPD	0.240700699	0.237902005	0.588859825	0.996249967	1	0.996249967	1	NA	abundance	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens	Group	PD	GroupPD	0.238249286	0.237902005	0.223586731	0.998768585	1	0.998768585	1	NA	abundance	146	90
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	Group	PD	GroupPD	0.237902005	0.237902005	0.263500967	1	1	1	1	NA	abundance	146	68
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus mutans	Group	PD	GroupPD	NA	NA	NA	NA	NA	NA	NA	No data points have the baseline factor level	abundance	146	24
