clade_name	clade_taxid	PD_Lib_pos_plate2_metaphlan4	PD_Lib_pos_plate1_metaphlan4	PD_Lib_neg_plate2_metaphlan4	PD_Lib_neg_plate1_metaphlan4	PD_Extr_pos_plate3_metaphlan4	PD_Extr_pos_plate2_metaphlan4	PD_Extr_pos_plate1_metaphlan4	PD_Extr_neg_plate3_metaphlan4	PD_Extr_neg_plate2_metaphlan4	PD_Extr_neg_plate1_metaphlan4	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_81P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_36P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_26P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_218S_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_199P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_192S_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_107P_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Firmicutes|c__CFGB42704|o__OFGB42704|f__FGB42704|g__GGB86667|s__GGB86667_SGB115254	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB42704|o__OFGB42704|f__FGB42704|g__GGB86667|s__GGB86667_SGB115254|t__SGB115254	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4529	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12851.0	11246.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4529|o__OFGB4529	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12851.0	11246.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4529|o__OFGB4529|f__FGB4529	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12851.0	11246.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4529|o__OFGB4529|f__FGB4529|g__GGB3654	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12851.0	11246.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4529|o__OFGB4529|f__FGB4529|g__GGB3654|s__GGB3654_SGB4965	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12851.0	11246.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4529|o__OFGB4529|f__FGB4529|g__GGB3654|s__GGB3654_SGB4965|t__SGB4965	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12851.0	11246.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	12176.0	0	12140.0	0	0	13609.0	15112.0	0	0	0	0	0	0	0	0	16695.0	10236.0	10797.0	22537.0	0	0	13772.0	0	10850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11654.0	0	0	10747.0	0	0	0	0	12125.0	0	0	0	15226.0	0	0	11434.0	0	0	0	0	0	0	0	0	0	0	0	16037.0	0	16021.0	0	0	0	11832.0	0	0	0	0	0	9725.0	0	0	0	0	0	25902.0	0	0	0	0	16280.0	0	20681.0	0	0	0	0	0	0	12845.0	0	0	0	0	0	0	0	15239.0	0	0	0	16555.0	14968.0	0	11599.0	12609.0	16088.0	0	17242.0	0	0	0	0	0	0	0	0	0	0	0	19072.0	0	0	0	0	30969.0	0	0	22732.0	0	0	0	0	0	0	0	0	0	0	0	0	12104.0	0	14709.0	0	12935.0	13154.0	14234.0	0	0	0	0	0	0	0	0	0	0	0	11838.0	15720.0	11444.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	12176.0	0	12140.0	0	0	13609.0	15112.0	0	0	0	0	0	0	0	0	16695.0	10236.0	10797.0	22537.0	0	0	13772.0	0	10850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11654.0	0	0	10747.0	0	0	0	0	12125.0	0	0	0	15226.0	0	0	11434.0	0	0	0	0	0	0	0	0	0	0	0	16037.0	0	16021.0	0	0	0	11832.0	0	0	0	0	0	9725.0	0	0	0	0	0	25902.0	0	0	0	0	16280.0	0	20681.0	0	0	0	0	0	0	12845.0	0	0	0	0	0	0	0	15239.0	0	0	0	16555.0	14968.0	0	11599.0	12609.0	16088.0	0	17242.0	0	0	0	0	0	0	0	0	0	0	0	19072.0	0	0	0	0	30969.0	0	0	22732.0	0	0	0	0	0	0	0	0	0	0	0	0	12104.0	0	14709.0	0	12935.0	13154.0	14234.0	0	0	0	0	0	0	0	0	0	0	0	11838.0	15720.0	11444.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	12176.0	0	12140.0	0	0	13609.0	15112.0	0	0	0	0	0	0	0	0	16695.0	10236.0	10797.0	22537.0	0	0	13772.0	0	10850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11654.0	0	0	10747.0	0	0	0	0	12125.0	0	0	0	15226.0	0	0	11434.0	0	0	0	0	0	0	0	0	0	0	0	16037.0	0	16021.0	0	0	0	11832.0	0	0	0	0	0	9725.0	0	0	0	0	0	25902.0	0	0	0	0	16280.0	0	20681.0	0	0	0	0	0	0	12845.0	0	0	0	0	0	0	0	15239.0	0	0	0	16555.0	14968.0	0	11599.0	12609.0	16088.0	0	17242.0	0	0	0	0	0	0	0	0	0	0	0	19072.0	0	0	0	0	30969.0	0	0	22732.0	0	0	0	0	0	0	0	0	0	0	0	0	12104.0	0	14709.0	0	12935.0	13154.0	14234.0	0	0	0	0	0	0	0	0	0	0	0	11838.0	15720.0	11444.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB48165	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12140.0	0	0	0	0	0	0	0	0	0	0	0	0	16695.0	0	10797.0	0	0	0	13772.0	0	10850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10747.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838.0	0	0	0	0	16280.0	0	10009.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16555.0	0	0	0	12609.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30969.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12104.0	0	14709.0	0	12935.0	13154.0	14234.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB48165|s__GGB48165_SGB66168	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12140.0	0	0	0	0	0	0	0	0	0	0	0	0	16695.0	0	10797.0	0	0	0	13772.0	0	10850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10747.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838.0	0	0	0	0	16280.0	0	10009.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16555.0	0	0	0	12609.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30969.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12104.0	0	14709.0	0	12935.0	13154.0	14234.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB48165|s__GGB48165_SGB66168|t__SGB66168	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12140.0	0	0	0	0	0	0	0	0	0	0	0	0	16695.0	0	10797.0	0	0	0	13772.0	0	10850.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10747.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838.0	0	0	0	0	16280.0	0	10009.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16555.0	0	0	0	12609.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30969.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12104.0	0	14709.0	0	12935.0	13154.0	14234.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB9790	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	12176.0	0	0	0	0	13609.0	15112.0	0	0	0	0	0	0	0	0	0	10236.0	0	22537.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11654.0	0	0	0	0	0	0	0	12125.0	0	0	0	15226.0	0	0	11434.0	0	0	0	0	0	0	0	0	0	0	0	16037.0	0	16021.0	0	0	0	11832.0	0	0	0	0	0	9725.0	0	0	0	0	0	14064.0	0	0	0	0	0	0	10672.0	0	0	0	0	0	0	12845.0	0	0	0	0	0	0	0	15239.0	0	0	0	0	14968.0	0	11599.0	0	16088.0	0	17242.0	0	0	0	0	0	0	0	0	0	0	0	19072.0	0	0	0	0	0	0	0	22732.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838.0	15720.0	11444.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB9790|s__GGB9790_SGB15413	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	12176.0	0	0	0	0	13609.0	15112.0	0	0	0	0	0	0	0	0	0	10236.0	0	22537.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11654.0	0	0	0	0	0	0	0	12125.0	0	0	0	15226.0	0	0	11434.0	0	0	0	0	0	0	0	0	0	0	0	16037.0	0	16021.0	0	0	0	11832.0	0	0	0	0	0	9725.0	0	0	0	0	0	14064.0	0	0	0	0	0	0	10672.0	0	0	0	0	0	0	12845.0	0	0	0	0	0	0	0	15239.0	0	0	0	0	14968.0	0	11599.0	0	16088.0	0	17242.0	0	0	0	0	0	0	0	0	0	0	0	19072.0	0	0	0	0	0	0	0	22732.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838.0	15720.0	11444.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45503|o__OFGB45503|f__FGB45503|g__GGB9790|s__GGB9790_SGB15413|t__SGB15413	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	12176.0	0	0	0	0	13609.0	15112.0	0	0	0	0	0	0	0	0	0	10236.0	0	22537.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11654.0	0	0	0	0	0	0	0	12125.0	0	0	0	15226.0	0	0	11434.0	0	0	0	0	0	0	0	0	0	0	0	16037.0	0	16021.0	0	0	0	11832.0	0	0	0	0	0	9725.0	0	0	0	0	0	14064.0	0	0	0	0	0	0	10672.0	0	0	0	0	0	0	12845.0	0	0	0	0	0	0	0	15239.0	0	0	0	0	14968.0	0	11599.0	0	16088.0	0	17242.0	0	0	0	0	0	0	0	0	0	0	0	19072.0	0	0	0	0	0	0	0	22732.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11838.0	15720.0	11444.0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45631	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45631|o__OFGB45631	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45631|o__OFGB45631|f__FGB45631	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45631|o__OFGB45631|f__FGB45631|g__GGB45631	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45631|o__OFGB45631|f__FGB45631|g__GGB45631|s__GGB45631_SGB63345	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB45631|o__OFGB45631|f__FGB45631|g__GGB45631|s__GGB45631_SGB63345|t__SGB63345	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3367.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB4605	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11088.0	8391.0	0	0	0	9097.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12517.0	0	0	0	0	0	0	8426.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9185.0	0	0	0	0	10345.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38522.0	0	0	0	16021.0	13009.0	0	13403.0	0	13741.0	0	9778.0	0	11049.0	0	0	0	0	0	0	0	14314.0	0	12460.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12586.0	0	0	0	0	0
