clade_name	PD_9P	PD_8P	PD_84P	PD_83P	PD_82P	PD_81P	PD_7P	PD_79S	PD_78P	PD_77P	PD_76P	PD_75P	PD_74P	PD_73P	PD_70P	PD_6P	PD_66P	PD_65P	PD_64P	PD_63P	PD_60P	PD_5P	PD_59P	PD_58P	PD_57P	PD_56P	PD_55P	PD_54P	PD_53P	PD_52P	PD_51P	PD_50P	PD_4P	PD_48P	PD_47P	PD_46P	PD_45P	PD_44P	PD_43P	PD_42P	PD_41P	PD_40P	PD_3P	PD_39P	PD_38P	PD_36P	PD_35P	PD_34P	PD_33P	PD_32P	PD_31P	PD_30P	PD_2P	PD_29P	PD_28P	PD_27P	PD_26P	PD_25P	PD_232S	PD_231P	PD_230S	PD_229P	PD_228S	PD_227P	PD_226S	PD_225P	PD_224S	PD_223P	PD_222S	PD_221P	PD_218S	PD_217P	PD_216S	PD_215S	PD_214S	PD_213S	PD_212S	PD_211P	PD_210S	PD_209P	PD_208S	PD_207P	PD_206S	PD_205P	PD_204	PD_203	PD_200S	PD_1P	PD_199P	PD_198	PD_197	PD_196	PD_195	PD_194S	PD_193P	PD_192S	PD_191P	PD_190S	PD_189P	PD_188S	PD_184S	PD_183P	PD_182S	PD_181P	PD_180S	PD_179P	PD_178S	PD_177P	PD_176S	PD_175P	PD_174S	PD_173P	PD_172S	PD_171P	PD_170S	PD_16P	PD_169P	PD_167P	PD_166	PD_165S	PD_164P	PD_163S	PD_162P	PD_161S	PD_160P	PD_15P	PD_159S	PD_158P	PD_157S	PD_156P	PD_153S	PD_152P	PD_151S	PD_150P	PD_14P	PD_149S	PD_148P	PD_147	PD_146S	PD_145P	PD_142S	PD_141P	PD_140S	PD_13P	PD_138S	PD_137P	PD_134S	PD_131P	PD_130S	PD_12P	PD_129P	PD_128S	PD_127S	PD_126P	PD_123P	PD_122S	PD_121S	PD_120S	PD_11P	PD_119P	PD_118	PD_117	PD_116P	PD_115S	PD_114P	PD_113P	PD_112S	PD_111P	PD_110S	PD_10P	PD_109S	PD_108S	PD_107P	PD_105P	PD_104P	PD_100P
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_hominis_ex_Liu_et_al_2021	0.001463007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002046796	0	0	0.001785586	0	0	0	0.001957505	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001416387	0	0	0	0.001541957	0	0	0	0	0	0	0	0.001598844	0	0	0	0	0	0	0.001292217	0	0	0	0	0	0	0.00277372	0	0.002129681	0.001205329	0.000976547	0	0	0.002281204	0	0	0	0.006161468	0.001844842	0.020142	0	0	0.001708119	0.00180668	0	0	0.002337161	0	0	0	0.002462774	0	0	0	0.000965078	0	0.000987554	0	0	0	0	0.001658087	0	0	0.003126569	0.001602649	0	0	0	0	0.001575744	0	0.000983744	0	0	0	0.001391274	0.002015779	0	0	0.001459519	0	0.001255386	0	0.001623982	0	0	0	0	0	0.001746141	0	0	0	0.001052602	0	0	0.001464604	0	0	0	0	0	0.001429808	0	0	0	0.001426059	0	0.001539666	0	0	0	0	0	0	0.001119557	0	0.001157714	0	0	0	0	0	0.001541562	0	0.001485764	0	0	0	0	0	0.001476979	0	0	0	0	0	0.001555058	0.001689387
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza	0	0	0	0	0.001646488	0	0	0	0	0.001639528	0	0	0	0	0	0	0	0	0.001455729	0	0	0.001623583	0	0	0	0	0	0	0	0	0.002261696	0	0.003124119	0	0	0	0	0	0	0	0.001578343	0	0	0	0	0	0	0	0	0.002229603	0	0	0.002271222	0	0	0	0	0	0.001776365	0	0.001519125	0	0.001352816	0	0	0.001118432	0	0	0	0	0	0	0	0	0.001110524	0.003532486	0	0	0	0.001073673	0.005030556	0	0	0	0	0	0	0	0	0.001295356	0	0.005142572	0.001005427	0.001370926	0	0	0	0.003176151	0	0	0	0.001773804	0	0	0.001130154	0.001061933	0.000903863	0.002474137	0.001583264	0.002493594	0.001293264	0.001142366	0.002148234	0.004903754	0	0	0	0	0.001217483	0	0	0.002418082	0	0	0	0.002084046	0	0	0.00913352	0	0	0	0	0	0	0.001783632	0	0.004444173	0.00185118	0.005407597	0	0	0	0	0	0.002333607	0	0	0	0	0	0.002524503	0	0	0.004754575	0	0	0	0	0.00165868	0	0	0.001998176	0.001577189	0	0	0	0	0.001970377	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnotalea|s__Lachnotalea_sp_AF33_28	0	0	0	0	0	0	0.001065947	0	0	0	0	0	0.001272616	0	0.001703948	0	0	0	0	0.001193923	0	0	0.001542913	0	0	0	0	0	0	0	0	0	0	0	0.001213252	0.001122541	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001044367	0	0.001508227	0	0	0	0	0	0	0	0	0	0	0	0.001171501	0	0	0	0.000683622	0	0	0	0	0	0	0	0	0	0	0.000793234	0	0	0	0	0	0	0	0	0	0	0	0	0.000882044	0	0	0	0	0	0	0.001883609	0	0	0.000564334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000845889	0	0	0	0	0.000829845	0.001233237	0	0	0	0	0	0	0	0	0.000958757	0	0.000949275	0	0	0	0	0	0	0	0.000950961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000819734	0	0	0	0	0.000919083	0	0	0.001279022	0.000941181	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_sp_210928_DFI_3_58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00651659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000525008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001132603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Marvinbryantia|s__Marvinbryantia_SGB4691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003717619	0	0	0	0	0	0	0	0.002184386	0	0	0	0	0	0	0	0.013167174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001634758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002214415	0	0	0	0	0	0	0	0	0	0.001610008	0	0	0	0	0.001179263	0	0	0.001627629	0	0	0	0	0	0	0	0.001357391	0	0	0.002708511	0	0	0	0	0	0.00139049	0	0	0	0	0	0.002430268	0	0	0	0.006080169	0	0	0	0.006107892	0	0	0.001782079	0	0	0	0	0.007465637	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB4586	0	0	0	0	0	0	0	0	0	0	0.003966115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_SGB4598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001939859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001961029	0	0.063667312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_butyricigenes	0	0.003042338	0	0	0.001419743	0	0	0	0.001882162	0	0	0	0.00170626	0	0	0	0	0	0	0.001757735	0.001454011	0	0	0	0.001859995	0.001005688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001704982	0	0	0	0	0	0.001309176	0	0.001299446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000932991	0	0	0	0	0.000836127	0.000975268	0.001102714	0	0	0	0.000804148	0	0	0	0	0	0.00097908	0	0.001375418	0	0.002053769	0	0.001102195	0.001034421	0	0	0	0.001116526	0.00080683	0	0	0	0	0	0.001086416	0.001337416	0.00140609	0	0.000777204	0	0	0.001126157	0	0	0	0.001066825	0.001941154	0	0.001134809	0	0	0.001077689	0.001322746	0	0	0.001279935	0.000892675	0	0	0	0	0.000987916	0.001403848	0.001069751	0.001034549	0.001078949	0	0	0	0	0	0	0.001361439	0	0.000962618	0	0	0	0.00099548	0.000923372	0.001440185	0	0	0.000966499	0	0	0.001745539	0	0	0	0.001028298	0	0	0.000810135	0	0	0	0	0	0.001121057	0	0	0	0	0	0	0	0	0.001087459	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_faecis	0	0	0.005214408	0	0.01150805	0	0	0.108168172	0.011108517	0.004467534	0	0.006784009	0.014822542	0.007329514	0.012982008	0.003757729	0	0.013796595	0.011452415	0.033965416	0.005208848	0.002172275	0	0.009668932	0.027802413	0.013102665	0.014287415	0.001695276	0.004794614	0.006703492	0	0	0.001898684	0.004571189	0.008129184	0	0.009373183	0.018205001	0.008848033	0.001638708	0.002294475	0.206570048	0.003028873	0.003852176	0.010323799	0	0.036858407	0.003143192	0.00150503	0.001464305	0.006536374	0.003813806	0.004500072	0.002150058	0	0.003522663	0	0	0.008625332	0.002748547	0.035625205	0.068027803	0.004174273	0.022268462	0.00337674	0.009699611	0.008649832	0	0.019878136	0.002478581	0	0	0	0.005356778	0.004848567	0.005300992	0	0	0.007362848	0	0	0	0.003207386	0	0.006326687	0.005215441	0	0.00292927	0	0.00553465	0.005003968	0.001500884	0.001351107	0	0.010546441	0	0	0.008455545	0.030891186	0.016969951	0.004447335	0	0	0.003806972	0	0.029828695	0.001134497	0	0.023634931	0.007296479	0.006379468	0.006770474	0.007060829	0.001391734	0.01061374	0.011383642	0.005427191	0	0.011934324	0	0	0.001464191	0.005206337	0	0.010933306	0.003604547	0.019289203	0.009800794	0.010343577	0.022459555	0.003174982	0.016486005	0.034635362	0	0.00831118	0.003525381	0	0.006560062	0.003406679	0.007091049	0	0	0.01375426	0	0.010380432	0.006272051	0.015406419	0	0.014063446	0	0	0.01107694	0.010234847	0.019287546	0	0.005292648	0.005103869	0.005871397	0.004348226	0.011967026	0.003509218	0.004320549	0.015372153	0.023820223	0	0.019911336	0	0	0.004729547	0.001932177	0.005794457	0.001453028	0	0.01005843	0.005458683	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_glycyrrhizinilyticus	0	0.002246944	0	0	0	0	0.002781715	0	0	0.001368778	0.021441444	0	0	0	0.004218968	0	0	0	0	0.002324763	0	0	0.002567912	0	0.00546982	0	0	0	0	0	0.002405101	0	0	0.00211015	0	0	0	0	0	0	0	0.002842483	0	0	0.001682753	0	0.001965855	0	0	0.001337902	0	0	0	0.001911124	0	0	0	0.001989476	0.001431491	0	0	0.001121896	0	0.001493674	0	0	0	0	0.001295754	0	0	0	0	0.000937707	0	0	0	0	0	0.001383732	0.00138095	0.001390836	0	0.00219945	0	0	0	0	0	0	0	0	0	0	0.001173896	0	0	0	0.001220355	0	0	0	0	0	0.001491102	0	0	0	0	0	0	0	0	0	0.001347303	0	0	0.001721034	0	0	0	0.001044419	0	0	0.001001099	0.001552088	0	0.001250698	0	0.003080715	0	0	0.001651055	0	0	0	0.001062364	0	0	0	0.003750721	0.001444975	0.001140781	0.001616695	0	0	0.001077415	0	0	0	0.002881821	0	0.00110554	0.001237658	0.001266454	0	0.001406998	0	0	0	0	0.002663273	0	0	0.002624531	0	0	0.001485787	0	0	0.001316831	0.001127715	0	0	0	0.002053824
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_gnavus	0.001417838	0	0	0	0	0	0.037326145	0	0	0	0.027574662	0	0	0	0.078940504	0	0.00246829	0	0	0.002062961	0.001502053	0	0	0	0.018800941	0	0.002345378	0.001568536	0	0	0.006388122	0	0	0	0	0	0	0.003040233	0.003339348	0	0	0.002774102	0.003531918	0	0.001610894	0	0.002498278	0	0	0	0.014060439	0	0	0.113179613	0	0	0	0.002166835	0	0	0.001667573	0.001546332	0	0.004431021	0	0.001514422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000929955	0	0	0	0.031023007	0	0.00387456	0	0	0	0.002551998	0.028981386	0.001337014	0	0.001321066	0	0	0	0	0	0	0	0.001163537	0	0	0.002775174	0.00165667	0	0	0	0	0	0	0	0	0.001060414	0	0	0.001592124	0	0	0.001568093	0.002694733	0	0	0.001021398	0.002358131	0.001293859	0	0	0.017846093	0	0	0	0.001708475	0.005925054	0	0.002771802	0	0	0	0.019680039	0.002107451	0.000795526	0.020691409	0	0	0	0.100688917	0.001550764	0	0.006827514	0	0.001383934	0	0.001943359	0.001374299	0	0	0	0.002071856	0	0.001474204	0	0	0.012852945	0.006547669	0	0.004458192	0	0	0	0.000999875	0	0	0.001704219	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_hominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001759395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001571642	0	0	0	0	0	0	0	0.001141141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002157752	0	0	0	0	0	0	0	0	0	0.001325248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Mediterraneibacter_massiliensis	0	0	0	0	0	0	0	0	0	0.000671167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000669144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684481	0	0	0	0.000633448	0	0	0	0	0	0	0	0.000437958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000505122	0	0	0	0	0	0	0	0.00046999	0	0	0	0	0	0	0	0	0.000778233	0	0	0	0	0	0	0	0	0	0	0.000750775	0.00049669	0	0	0.001297568	0	0	0	0	0	0	0	0	0.000460439	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris	0	0	0.003621398	0	0.008092852	0	0.004565552	0	0	0.006496661	0	0.002236955	0.011125646	0.003579845	0	0	0.009606129	0	0.001488287	0.006431028	0	0.002411007	0	0	0	0	0	0	0.0033676	0.007383565	0	0	0.005499997	0	0.001449556	0	0	0	0.002241619	0	0	0	0	0	0.008318175	0	0	0.003732845	0	0.002447577	0	0	0.009387378	0	0	0	0	0	0	0	0	0	0.001353988	0	0.001874548	0	0.009219946	0	0	0	0	0	0	0	0.003390378	0	0	0	0	0	0.004861857	0.01270926	0.001500778	0	0	0.001036718	0	0	0	0	0	0	0	0	0.004790566	0	0	0.001695716	0.001343801	0.004972548	0.000928755	0	0	0	0	0	0	0	0.003288504	0.004495188	0	0	0.002812807	0.001171362	0.003974346	0	0	0	0.003656899	0	0	0	0	0	0	0.002007336	0	0.007355112	0.003679336	0	0.0058914	0	0.015919219	0	0.003482063	0.00128993	0	0.003757775	0	0	0	0	0	0	0	0	0	0	0.005624286	0.001813175	0	0	0.004501111	0.00141552	0	0	0	0	0	0	0.003412564	0	0	0	0	0	0	0	0	0.002555862	0	0.005194889	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques	0.00145758	0.006479213	0.005625824	0	0.001621609	0	0	0.035982085	0.00732033	0.008510462	0	0.002617761	0.011963045	0.005784688	0.031723112	0.002164305	0.00428993	0.004902993	0.004156664	0.00888428	0.002295339	0.004530457	0.010902415	0.003310372	0.005166312	0.001488711	0.0058274	0	0	0.001879641	0.009788047	0.023062173	0.006067652	0.002587873	0	0.004030126	0.002710536	0.00267495	0.003815368	0.006939106	0.002390435	0.009076231	0.013498047	0.019816358	0.005131491	0	0.012459428	0.002373869	0.001185664	0.006978271	0.008000768	0	0	0.024810378	0	0.005253652	0	0.021880002	0	0.015853585	0.002640303	0.009443706	0.002484212	0	0	0.00408417	0	0.013292777	0.009774879	0.004635537	0	0	0	0.005969252	0.0014178	0	0	0.115288039	0.004832518	0	0.003677376	0.013549697	0	0.036555566	0.003444581	0.004427561	0.012660847	0.001891006	0	0.00319035	0.010337255	0.017948093	0.001898038	0	0	0	0	0.002889954	0.008602878	0.002403901	0	0.004660276	0.073521581	0.033650614	0.023294934	0	0	0.001979337	0.001920538	0.001974278	0	0.002176329	0.002552708	0	0.013878286	0.004848724	0.001090042	0.00170123	0.001583159	0.004055851	0.003317107	0.002710898	0.001315046	0	0.001034686	0.002785469	0	0	0.006692248	0.015872227	0.010448108	0.006672766	0.009336024	0.017203376	0.003465368	0.009821799	0.02187467	0	0.001479088	0.007218387	0.009656831	0.009601396	0.001614321	0.00404402	0.00355765	0.012788986	0.010907703	0	0.001334128	0.011483622	0.00834299	0	0.003339088	0.004972216	0.041985867	0.008890868	0.008010794	0.006660804	0.004256715	0.016513528	0.008296854	0.026481753	0.01507484	0	0.010434147	0	0	0.005293618	0.002223154	0	0	0	0	0.003433477	0.009847084	0.00444524
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Merdimonas|s__Merdimonas_faecis	0	0	0	0	0.001600571	0	0	0	0	0	0.003814536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001981735	0	0	0	0	0	0	0	0	0	0	0.001582839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012911816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001460467	0	0	0.006752439	0	0	0	0	0.002104041	0.002021501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007126211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002197989	0	0	0.001966018	0	0.003041595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Oliverpabstia|s__Oliverpabstia_intestinalis	0	0	0.002072432	0	0	0	0.023614745	0	0.002119931	0.006197363	0	0.004479942	0.003528927	0.008560945	0.072028745	0.005048835	0.010882686	0.001784856	0.003538613	0.02568748	0.002090419	0	0	0.003795659	0.013082278	0.009327879	0.006533427	0	0.004245884	0.002197956	0.006855781	0	0.004041514	0	0	0	0.00555685	0.005386136	0	0.001940552	0.002111474	0	0.005323053	0	0.01614751	0	0.00864376	0.008628949	0	0	0.001831946	0.003414083	0.004704674	0	0.011680067	0.002917822	0	0	0.003933731	0	0	0.017465575	0.004498625	0	0.003740158	0.005959354	0.004666338	0.000850159	0.003432121	0.007137451	0	0	0	0.029051406	0.002858865	0	0	0	0.008366617	0.01085738	0	0.007603461	0.003351531	0	0	0.003299226	0	0.001989624	0	0.003705497	0.001028552	0	0.000942304	0.00636591	0	0	0	0.006273547	0.016180547	0.016406826	0.0160853	0.003171704	0	0.005485627	0.01123618	0.01360042	0.003642019	0.004699341	0.002406944	0	0.001330984	0.00367012	0.004175593	0.002659858	0.015766097	0.006425958	0.001312389	0	0.003686844	0	0.005201373	0	0.001707118	0	0	0	0.010586656	0.006915999	0.003586876	0.036060273	0.001114459	0.00890586	0	0	0.006523629	0	0	0.004202087	0.006207668	0	0	0.005451604	0.00422182	0.031715754	0.00944156	0.008772566	0.030793772	0	0.006157125	0.0056464	0	0.006557029	0	0	0	0.001963357	0.003918059	0.006866974	0.002630898	0	0.008802314	0.002816047	0.005681292	0.00273619	0	0.001257982	0	0.004527695	0.0072256	0.00198553	0	0.005463082	0	0	0.012306676	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Parablautia|s__Parablautia_sp_Marseille_Q6255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002248131
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_amylophila	0	0.001608295	0	0	0	0	0	0	0.001876572	0.001700079	0.026138643	0	0	0	0	0.009731682	0	0	0.008172748	0	0	0	0	0	0	0.001958099	0	0	0.001877264	0	0.001348131	0	0.013642548	0	0	0	0	0	0.006762236	0	0	0	0.001796435	0	0.002655652	0	0	0.002361636	0	0.001642533	0	0.001689976	0	0	0	0.0102597	0	0	0	0.001044317	0	0	0.001363258	0.021238018	0	0	0	0.001032318	0.001879879	0.001531026	0	0	0	0.003424602	0	0	0	0	0	0.000899459	0	0	0.002761564	0.001675818	0	0.002101861	0.005332621	0	0	0.000988189	0	0	0.00084829	0.002367976	0	0	0	0.003408076	0	0.00297377	0.007614593	0	0	0	0	0	0	0.001363417	0.007018307	0	0	0	0	0.004987711	0.001554856	0.022955353	0	0.00908257	0	0	0	0.012021757	0	0	0	0.003361047	0.004337925	0.00511303	0	0	0.000897395	0.006295036	0.005224155	0	0	0	0.009954651	0	0	0	0	0	0	0.001838295	0	0.012402916	0.001177812	0	0	0	0	0	0.001376101	0	0	0	0	0.001987916	0	0	0	0.001364695	0	0	0	0	0	0	0	0	0	0.001239889	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_faecis	0.001543665	0.003910513	0	0	0.031292953	0	0	0.007944179	0.00554136	0.002012449	0	0.04961417	0	0.006185867	0	0.02379176	0.020238527	0.001480728	0.016272517	0	0.001837902	0.006926298	0	0	0.067703972	0.024486439	0.001702329	0	0.028821912	0.004917437	0.006057188	0	0.017677	0	0	0	0.051530687	0.006319493	0.006476713	0.002891944	0.002491746	0	0.027640373	0.002429728	0	0	0.008927071	0.005968869	0.004247724	0.005805816	0	0	0.002640997	0	0.014530251	0.005121047	0	0	0	0	0.046908928	0	0.021444628	0	0.001707652	0.037620686	0.057113622	0.001004694	0.029058656	0	0	0	0	0	0.008760335	0.02906763	0	0.112849486	0	0	0.125241494	0.001034607	0.008851742	0	0.001086942	0.004065407	0	0.002759735	0	0	0.001005977	0.03627097	0.001066174	0.007936426	0.001507428	0	0	0.002368334	0.004609521	0.01257818	0.0178634	0	0.08011794	0.001375692	0	0	0.018609179	0.00405875	0	0.003104905	0.009866554	0	0.013922076	0.044943198	0.001610391	0.018411717	0.001523834	0	0.020145116	0.004168508	0	0.004122281	0.012554233	0	0	0.025140748	0	0.023199521	0	0	0.011653973	0	0.018929606	0.0030768	0.004765642	0.001701324	0.004847637	0.018485769	0.002567392	0.016690478	0	0	0.038045552	0.003221261	0.001879098	0.013170673	0	0	0	0.005036236	0	0.042393751	0.001989476	0.002467386	0.006538542	0.002714887	0	0.009583127	0.005779705	0.003669926	0.006260043	0	0.027285703	0	0	0	0.437700657	0	0.006861595	0.002479409	0	0	0	0	0	0.005386554
