clade_name	PD_100P_GTDB	PD_100P_metaphlan4_GTDB	PD_104P_GTDB	PD_105P_GTDB	PD_107P_GTDB	PD_108S_GTDB	PD_109S_GTDB	PD_10P_GTDB	PD_110S_GTDB	PD_111P_GTDB	PD_112S_GTDB	PD_113P_GTDB	PD_114P_GTDB	PD_115S_GTDB	PD_116P_GTDB	PD_117_GTDB	PD_118_GTDB	PD_119P_GTDB	PD_11P_GTDB	PD_120S_GTDB	PD_121S_GTDB	PD_122S_GTDB	PD_123P_GTDB	PD_126P_GTDB	PD_127S_GTDB	PD_128S_GTDB	PD_129P_GTDB	PD_12P_GTDB	PD_130S_GTDB	PD_131P_GTDB	PD_134S_GTDB	PD_137P_GTDB	PD_138S_GTDB	PD_13P_GTDB	PD_140S_GTDB	PD_141P_GTDB	PD_142S_GTDB	PD_145P_GTDB	PD_146S_GTDB	PD_147_GTDB	PD_148P_GTDB	PD_149S_GTDB	PD_14P_GTDB	PD_150P_GTDB	PD_151S_GTDB	PD_152P_GTDB	PD_153S_GTDB	PD_156P_GTDB	PD_157S_GTDB	PD_158P_GTDB	PD_159S_GTDB	PD_15P_GTDB	PD_160P_GTDB	PD_161S_GTDB	PD_162P_GTDB	PD_163S_GTDB	PD_164P_GTDB	PD_165S_GTDB	PD_166_GTDB	PD_167P_GTDB	PD_169P_GTDB	PD_16P_GTDB	PD_170S_GTDB	PD_171P_GTDB	PD_172S_GTDB	PD_173P_GTDB	PD_174S_GTDB	PD_175P_GTDB	PD_176S_GTDB	PD_177P_GTDB	PD_178S_GTDB	PD_179P_GTDB	PD_180S_GTDB	PD_181P_GTDB	PD_182S_GTDB	PD_183P_GTDB	PD_184S_GTDB	PD_188S_GTDB	PD_189P_GTDB	PD_190S_GTDB	PD_191P_GTDB	PD_192S_GTDB	PD_193P_GTDB	PD_194S_GTDB	PD_195_GTDB	PD_196_GTDB	PD_197_GTDB	PD_198_GTDB	PD_199P_GTDB	PD_1P_GTDB	PD_200S_GTDB	PD_203_GTDB	PD_204_GTDB	PD_205P_GTDB	PD_206S_GTDB	PD_207P_GTDB	PD_208S_GTDB	PD_209P_GTDB	PD_210S_GTDB	PD_211P_GTDB	PD_212S_GTDB	PD_213S_GTDB	PD_214S_GTDB	PD_215S_GTDB	PD_216S_GTDB	PD_217P_GTDB	PD_218S_GTDB	PD_221P_GTDB	PD_222S_GTDB	PD_223P_GTDB	PD_224S_GTDB	PD_225P_GTDB	PD_226S_GTDB	PD_227P_GTDB	PD_228S_GTDB	PD_229P_GTDB	PD_230S_GTDB	PD_231P_GTDB	PD_232S_GTDB	PD_25P_GTDB	PD_26P_GTDB	PD_27P_GTDB	PD_28P_GTDB	PD_29P_GTDB	PD_2P_GTDB	PD_30P_GTDB	PD_31P_GTDB	PD_32P_GTDB	PD_33P_GTDB	PD_34P_GTDB	PD_35P_GTDB	PD_36P_GTDB	PD_38P_GTDB	PD_39P_GTDB	PD_3P_GTDB	PD_40P_GTDB	PD_41P_GTDB	PD_42P_GTDB	PD_43P_GTDB	PD_44P_GTDB	PD_45P_GTDB	PD_46P_GTDB	PD_47P_GTDB	PD_48P_GTDB	PD_4P_GTDB	PD_50P_GTDB	PD_51P_GTDB	PD_52P_GTDB	PD_53P_GTDB	PD_54P_GTDB	PD_55P_GTDB	PD_56P_GTDB	PD_57P_GTDB	PD_58P_GTDB	PD_59P_GTDB	PD_5P_GTDB	PD_60P_GTDB	PD_63P_GTDB	PD_64P_GTDB	PD_65P_GTDB	PD_66P_GTDB	PD_6P_GTDB	PD_70P_GTDB	PD_73P_GTDB	PD_74P_GTDB	PD_75P_GTDB	PD_76P_GTDB	PD_77P_GTDB	PD_78P_GTDB	PD_79S_GTDB	PD_7P_GTDB	PD_81P_GTDB	PD_82P_GTDB	PD_83P_GTDB	PD_84P_GTDB	PD_8P_GTDB	PD_9P_GTDB	PD_Extr_neg_plate1_GTDB	PD_Extr_neg_plate2_GTDB	PD_Extr_neg_plate3_GTDB	PD_Extr_pos_plate1_GTDB	PD_Extr_pos_plate2_GTDB	PD_Extr_pos_plate3_GTDB	PD_Lib_neg_plate1_GTDB	PD_Lib_neg_plate2_GTDB	PD_Lib_pos_plate1_GTDB	PD_Lib_pos_plate2_GTDB
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter butyrica	0.0	0.0	0.0	0.0	0.0	0.000896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024061	0.009621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002887	0.0	0.00558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001814	0.029122	0.018478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020753	0.0	0.036905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035307	0.001893	0.009709	0.0	0.0	0.0	0.0	0.0	0.0	0.015577	0.002265	0.0	0.0	0.000678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015604	0.0	0.0	0.0	0.0	0.0	0.051565	0.029163	0.0	0.0	0.0	0.0	0.0	0.0	0.049566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti	0.0	0.0	0.0	0.0	0.0	0.0	4.030778	0.889398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.891137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.632	0.0	0.0	1.220616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.115461	0.0	0.0	0.0	0.0	0.028822	0.0	0.0	0.0	0.0	0.0	4.581404	0.102403	0.038981	0.0	0.0	0.0	2.200358	4.006215	0.0	0.0	0.87177	0.0	0.0	3.860495	0.0	0.489528	7.652724	0.0	0.0	0.0	0.663921	0.0	0.0	1.39086	1.558073	0.0	0.0	0.0	0.0	0.0	0.0	1.776121	0.0	0.0	0.0	3.33322	0.0	0.0	0.0	1.086799	0.007202	0.0	0.0	0.0	0.069501	1.603132	0.628196	0.0	0.0	3.133361	0.0	0.46295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.159725	0.63515	0.036026	2.085966	0.212731	0.0	0.024567	0.0	0.0	1.142062	0.0	0.0	0.0	0.0	2.675503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035829	0.0	0.0	0.486282	0.74991	0.0	0.0	0.0	0.962807	0.0	0.0	0.0	0.0	2.378544	0.0	0.0	0.011889	0.053312	1.330919	0.0	1.684561	0.0	0.0	0.0	0.0	0.0	0.0	0.164723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	0.0	0.0	0.0	0.0	0.0	0.0	3.9967	0.15383	0.0	0.0	0.0	0.0	0.0	16.131497	0.0	0.0	3.150291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.278928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.624757	0.0	0.0	0.0	0.0	0.0	0.199034	0.0	0.0	0.0	0.0	2.869594	4.103096	0.0	0.0	0.143626	2.838646	0.0	0.006147	0.0	0.0	0.0	0.0	0.0	0.0	0.087318	0.0	0.0	0.0	0.0	0.216901	0.076741	0.0	0.0	0.0	0.0	0.0	2.776627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.425824	0.0	0.0	0.0	0.0	0.0	0.016224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01832	0.0	0.0	0.0	0.0	0.0	0.0	0.415198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.293738	0.0	0.0	0.0	0.015467	0.0	0.802039	0.208345	0.0	0.005546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.201137	0.0	0.0	0.0	1.7701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C callidus	0.0	0.0	0.0	0.0	0.0	0.0	2.501313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.081971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.730039	0.306352	0.0	0.0	0.0	0.0	0.0	1.811079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.700408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.469754	0.302474	0.368175	0.556282	0.0	0.0	1.576992	0.0	0.0	0.0	0.0	0.0	1.000814	0.0	0.141711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.227541	0.15644	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.104002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291897	0.0	0.0	0.0	0.0	0.0	0.0	3.833293	0.0	0.0	0.0	0.734165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.555554	0.0	0.0	0.0	1.966964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.997726	0.0	0.008833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	0.0	0.0	0.0	0.0	0.0	0.0	1.997472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.695461	0.0	0.0	0.0	0.0	0.0	0.0	0.121513	0.771856	0.662706	0.0	0.0	0.0	0.0	0.0	1.043449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.067298	0.0	0.0	0.0	2.0055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.59245	0.0	0.0	0.811417	4.632974	5.725168	0.0	0.0	0.0	1.381537	0.0	0.0	2.389564	0.0	1.106259	1.702707	2.49001	0.0	0.0	0.560996	0.0	3.601171	0.0	0.0	2.828819	0.0	0.0	0.0	0.0	0.0	0.0	0.82356	0.269717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.084003	0.423974	0.0	0.0	0.0	0.0	1.192953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.25239	0.0	0.0	0.0	0.440032	0.0	3.527295	0.0	0.0	0.0	0.0	0.537047	0.0	0.0	0.753452	0.189352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.243156	0.0	0.0	0.0	0.0	2.717384	0.0	0.0	0.0	0.930306	0.0	0.0	0.0	0.473613	0.0	0.0	0.0	0.0	0.039351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp900551525	0.0	0.0	0.0	0.0	0.0	0.0	0.92444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.096677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	0.0	0.0	0.0	0.0	0.0	0.0	0.79262	0.150764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.161873	0.0	0.0	0.516203	0.0	7.897069	0.0	1.100975	0.0	0.0	0.0	1.158759	0.0	0.0	0.0	0.341246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.507835	0.0	0.0	0.0	1.568851	2.24219	0.0	0.0	0.0	0.0	0.0	0.33447	0.0	0.0	0.0	0.0	2.59774	0.195659	0.0	0.21039	0.0	4.724649	0.083017	0.143353	0.0	0.121315	0.0	0.0	0.0	0.004052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.163148	0.0	0.0	0.0	0.0	0.044502	0.0	0.0	0.0	0.0	0.0	0.0	0.495762	0.0	0.0	1.075469	0.0	0.0	0.0	0.829496	0.0	0.0	0.0	0.442942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.860828	0.0	0.0	0.0	0.0	0.0	0.0	2.311682	0.0	0.0	0.0	4.046312	0.0	0.369425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.672142	0.065071	0.0	0.0	2.152781	0.0	0.0	1.28883	2.322891	0.0	0.0	2.385022	0.0	0.0	0.0	0.0	1.121312	0.0	0.0	2.911356	0.0	0.032991	0.0	0.429974	0.0	0.0	0.0	2.520816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis	0.0	0.0	0.0	0.0	0.0	0.0	0.434411	0.0	0.899474	0.0	0.0	0.0	0.0	2.897534	0.580078	0.0	0.0	0.212524	0.0	0.072819	0.0	0.0	0.0	0.0	0.0	0.012945	0.0	0.0	2.649339	0.0	0.574144	0.0	0.0	0.0	0.046644	0.0	0.0	0.0	0.700073	1.082929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.126114	0.0	1.69233	0.487322	0.0	0.0	0.351384	0.0	0.020811	0.0	0.379633	0.012705	0.0	0.004383	0.0	0.747814	0.205847	0.033886	0.787375	0.141822	0.133237	0.201003	0.674487	1.042013	0.0	0.0	0.0	0.0	0.576816	0.230162	0.0	0.370051	0.0	0.0	0.0	0.040579	0.0	0.0	0.0	0.567501	0.0	0.0	1.17557	0.198934	0.063278	0.0	0.757804	0.0	0.0	0.117447	0.0	0.0	0.0	0.99727	0.371361	0.0	0.0	0.0	0.0	0.073811	0.151975	0.0	0.484373	0.657355	0.346753	0.0	0.256111	0.0	1.125727	0.0	2.490656	0.0	0.0	0.509995	0.0	0.0	0.148599	1.029147	0.022057	0.175781	0.019365	0.0	3.758798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002318	0.0	0.0	0.0	0.0	0.0	0.0	0.087049	0.240513	0.0	0.701271	0.261264	2.347852	0.0	0.0	0.215602	0.0	0.0	0.489747	0.0	0.0	1.147389	0.0	0.0	0.122045	0.304716	0.0	0.019339	0.01594	1.040966	0.0	0.0	0.358553	0.0	0.006651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Limivivens;s__Limivivens sp934393555	0.0	0.0	0.0	0.0	0.0	0.0	0.394693	0.0	0.0	0.0	0.0	0.0	0.0	0.842204	0.016647	0.030149	0.0	0.0	0.0	0.002397	0.005608	0.0	0.0	0.0	0.0	0.324561	0.0	0.0	0.021902	0.0	0.027182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03873	0.017464	0.0	0.0	0.0	0.0	0.0	0.0	0.016988	0.0	0.0	0.000457	0.125962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.079216	0.011418	0.0	0.0	0.051081	0.0	0.013131	0.0	0.083749	0.033639	0.0	0.031328	0.0	0.0	0.0	0.0	0.10604	0.0	0.0	0.0	0.0	0.0	0.046858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.074463	0.030404	0.0	0.0	0.0	0.0	0.102563	0.0	0.0	0.0	0.242142	0.0	0.0	0.0	0.0	0.0	0.0	0.013241	0.0	0.0	0.132995	0.0	0.0	0.0	0.079972	0.0	0.0	0.0	0.069939	0.0	0.0	0.0	0.0	0.234321	0.0	0.04974	0.0	0.088878	0.0	0.0	0.0	0.012621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1306	0.0	0.066488	0.0	0.0	0.0	0.0	0.0	0.0	0.007475	0.0	0.0	0.0	0.0	0.0	0.0	0.065094	0.0	0.043316	0.008223	0.033579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900546415	0.0	0.0	0.0	0.0	0.0	0.0	0.312072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007622	0.130299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.048006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.099604	0.451057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__Megamonas funiformis	0.0	0.0	0.0	0.0	0.0	0.0	0.256712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.410667	0.0	0.0	0.0	0.0	4.414073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.925579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp902471845	0.0	0.0	0.0	0.0	0.0	0.0	0.195511	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.540267	0.0	0.0	0.0	0.0	0.120129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.103138	0.0	0.0	0.0	0.0	0.001209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.799414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.158901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.341498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.632518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.044837	0.0	0.144315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.547025	0.0	0.0	0.0	0.0	0.0	0.0	0.016034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900547415	0.0	0.0	0.0	0.0	0.0	0.0	0.151338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900541335	0.0	0.0	0.0	0.0	0.0	0.0	0.14926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
