clade_name	PD_9P	PD_8P	PD_84P	PD_83P	PD_82P	PD_81P	PD_7P	PD_79S	PD_78P	PD_77P	PD_76P	PD_75P	PD_74P	PD_73P	PD_70P	PD_6P	PD_66P	PD_65P	PD_64P	PD_63P	PD_60P	PD_5P	PD_59P	PD_58P	PD_57P	PD_56P	PD_55P	PD_54P	PD_53P	PD_52P	PD_51P	PD_50P	PD_4P	PD_48P	PD_47P	PD_46P	PD_45P	PD_44P	PD_43P	PD_42P	PD_41P	PD_40P	PD_3P	PD_39P	PD_38P	PD_36P	PD_35P	PD_34P	PD_33P	PD_32P	PD_31P	PD_30P	PD_2P	PD_29P	PD_28P	PD_27P	PD_26P	PD_25P	PD_232S	PD_231P	PD_230S	PD_229P	PD_228S	PD_227P	PD_226S	PD_225P	PD_224S	PD_223P	PD_222S	PD_221P	PD_218S	PD_217P	PD_216S	PD_215S	PD_214S	PD_213S	PD_212S	PD_211P	PD_210S	PD_209P	PD_208S	PD_207P	PD_206S	PD_205P	PD_204	PD_203	PD_200S	PD_1P	PD_199P	PD_198	PD_197	PD_196	PD_195	PD_194S	PD_193P	PD_192S	PD_191P	PD_190S	PD_189P	PD_188S	PD_184S	PD_183P	PD_182S	PD_181P	PD_180S	PD_179P	PD_178S	PD_177P	PD_176S	PD_175P	PD_174S	PD_173P	PD_172S	PD_171P	PD_170S	PD_16P	PD_169P	PD_167P	PD_166	PD_165S	PD_164P	PD_163S	PD_162P	PD_161S	PD_160P	PD_15P	PD_159S	PD_158P	PD_157S	PD_156P	PD_153S	PD_152P	PD_151S	PD_150P	PD_14P	PD_149S	PD_148P	PD_147	PD_146S	PD_145P	PD_142S	PD_141P	PD_140S	PD_13P	PD_138S	PD_137P	PD_134S	PD_131P	PD_130S	PD_12P	PD_129P	PD_128S	PD_127S	PD_126P	PD_123P	PD_122S	PD_121S	PD_120S	PD_11P	PD_119P	PD_118	PD_117	PD_116P	PD_115S	PD_114P	PD_113P	PD_112S	PD_111P	PD_110S	PD_10P	PD_109S	PD_108S	PD_107P	PD_105P	PD_104P	PD_100P
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_butyraticus	0	0	0	0	0	0	5222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_caccae	0	0	0	0	0	0	61481	0	0	0	0	0	0	0	20900	0	0	0	0	0	0	0	0	0	0	0	0	9635	0	0	0	0	0	0	11024	0	11694	0	0	0	0	12413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13914	37961	0	0	0	0	0	114178	0	0	0	0	0	0	0	0	0	0	0	14143	0	0	0	0	0	33274	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus	75907	9603	35769	0	141515	0	0	55190	29814	83958	38345	103544	31660	23994	0	21524	95529	210149	115348	161005	22565	14240	23672	53941	194818	96267	25978	12874	101565	40563	37163	26975	36477	0	449856	0	0	108045	54636	11826	11412	0	63378	32318	365680	0	79205	337586	72064	115961	16055	49503	62273	31048	0	132772	0	29143	33996	394009	515263	103316	155887	86041	76530	121722	87285	38821	98466	253831	0	0	0	109984	35996	171185	10016	0	221519	1078379	94932	66401	130025	0	37664	37057	156521	0	0	45889	155846	11372	10791	255654	30517	0	0	74995	66114	178353	390036	117368	0	25352	98109	68190	109024	82753	164830	22384	51192	65787	63070	82068	94030	149094	11445	0	75744	29540	50787	187297	29339	0	57378	152547	254117	211978	121966	267980	11910	38846	258362	254034	57770	165722	184042	61656	249470	84015	230250	0	153784	41745	71798	550865	559459	0	150031	18117	0	21252	197317	72984	41948	211891	140623	33586	148307	80857	179695	29089	52032	158739	0	0	0	0	115829	23377	80001	248418	0	0	140648	34257
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Anthropogastromicrobium|s__Anthropogastromicrobium_aceti	14392	0	26478	0	60606	0	0	13648	0	0	0	95402	0	0	0	71947	162034	0	63518	0	189839	32213	0	12613	34203	17833	0	0	0	22191	95140	0	76004	0	0	0	216600	26960	43500	0	0	0	20991	0	121011	0	14871	0	17538	0	15075	132690	19043	0	0	0	0	0	65244	86280	0	0	35569	0	235694	79488	351449	13289	96851	77110	0	0	0	0	60949	113279	0	0	184324	87319	0	0	161113	0	20469	29465	150568	0	0	0	0	89422	0	20560	18150	0	0	140700	0	214609	265729	192336	0	13154	18903	137910	251560	102498	297313	19781	181601	31674	57506	70140	12468	0	0	0	186483	0	65132	264580	314667	0	15130	112161	186838	205184	52014	0	160783	42502	59369	0	58256	62036	252624	267514	71203	22274	71607	0	17615	0	147054	192867	176669	0	107766	0	0	87879	194836	14456	0	20202	37602	29259	12605	27722	99858	0	227571	24327	0	0	0	0	81278	16317	59993	29581	0	0	47487	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Bariatricus|s__Bariatricus_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14032	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB4801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7868	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_SGB59881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_argi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195274	0	0	0	0	0	0	0	0	0	0	0	0	0	12114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9577	14444	0	0	0	0	0	0	23833	7965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18903	0	0	0	0	36455	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_caecimuris	10579	41931	0	0	0	0	22233	0	0	0	38592	0	0	0	17984	0	0	0	0	10850	0	0	0	0	358921	0	0	0	0	0	22237	0	0	0	10185	0	0	0	0	0	9293	35774	0	0	42979	0	0	0	0	0	0	0	0	0	0	0	0	118937	0	10137	11804	0	0	13553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9388	14837	0	81055	0	0	0	0	0	0	0	23017	0	0	0	0	0	0	0	0	0	9190	0	0	14501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9063	0	0	0	0	0	0	0	0	0	35067	0	11422	23050	79804	21993	0	11499	0	0	26875	115488	677813	0	397968	0	0	92694	262240	0	14936	0	0	208808	9068	45760	11652	0	0	0	11528	8940	0	0	0	71065	13401	0	0	0	0	0	14764	0	0	0	13515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecicola	0	0	0	0	0	0	0	11298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12475	0	0	0	0	0	0	14400	0	0	0	0	0	0	0	0	0	70171	0	0	38234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19896	0	0	0	0	0	10229	25175	0	0	0	28387	14795	0	0	0	0	0	0	0	0	0	0	0	12394	0	0	0	0	29406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48207	0	0	0	14141	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis	47690	32010	25631	0	135110	0	84225	131991	175006	26373	0	67655	64591	87321	46160	23620	312516	177066	21554	47586	112421	142568	44774	29766	23670	114852	99573	256389	149171	34851	308942	43177	16607	139420	187948	14665	180402	53481	41826	114175	138625	81803	79595	26428	1393012	0	140335	51463	19301	42637	97179	52532	54681	22091	0	72544	0	0	71033	229472	60298	57089	59860	30636	56389	106211	134748	229812	292642	30260	0	0	0	91836	66799	25551	0	0	84030	200214	184203	118363	170572	130543	146014	18676	116219	18620	0	253253	87245	92582	33248	69193	33296	0	0	31885	132595	102780	100601	197252	0	73706	529159	259661	47202	160834	270967	173016	184542	149913	20787	55426	133942	157200	251536	16032	58787	414248	85679	113015	34595	0	56062	76247	53112	222617	89672	213786	191919	140984	142361	37878	105358	11917	72052	41219	50415	280496	208513	19288	161413	86407	207022	513927	37139	0	22293	519850	20774	67689	120299	90908	73667	304064	39724	56745	229085	39102	113588	142562	150444	289641	0	0	0	29909	25199	29456	65609	275741	0	15903	87008	104146
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_glucerasea	0	0	0	0	37842	0	0	46978	22772	0	0	42900	35812	0	22683	41442	34564	19075	33599	0	43226	41048	11135	32017	0	12213	43637	12058	12952	14165	0	0	42139	20004	0	0	0	17771	17845	16408	49521	0	0	29178	11045	0	15947	53897	0	56552	25270	26076	32843	15618	0	47232	0	0	22985	11894	15514	10734	70101	11913	17495	14930	67962	59937	25691	37695	0	0	0	100435	19860	313258	0	0	0	26211	0	27883	33882	0	10524	39030	0	0	0	15092	27583	66723	49622	35201	13130	0	0	30682	10550	9954	29523	14095	0	120525	169093	0	52823	10884	10781	10142	38066	10532	114955	35690	30409	26829	24480	0	41840	0	19344	55146	246005	0	27058	21679	76489	22553	10143	19992	114515	0	0	0	13811	0	16373	51525	23819	32864	0	0	41816	12382	0	0	16687	0	21335	0	0	29505	0	0	0	0	0	16360	0	0	27083	36414	49785	0	0	26937	0	9977	12990	11690	11655	0	0	0	40140	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_hansenii	11519	0	0	0	0	0	391490	0	0	0	0	0	0	0	0	0	0	0	0	16254	0	0	0	0	840726	0	0	0	0	0	53518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52675	0	7696	24813	0	9785	0	0	0	0	0	0	317454	0	79005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica	59130	53444	0	0	0	0	0	0	0	0	0	0	0	0	69402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11947	0	0	10885	0	0	0	0	0	26125	10628	70427	0	0	26720	0	0	0	0	0	0	0	0	21816	0	0	0	0	12115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14259	0	0	0	0	0	0	13346	72625	0	0	0	0	0	12356	0	0	0	16715	0	0	0	0	0	0	17373	0	0	15159	0	12883	0	0	0	0	0	11871	0	0	0	0	0	0	0	0	0	0	0	12552	0	0	0	0	0	0	14955	0	0	0	10692	0	0	0	10509	0	0	12447	30106	185657	11148	0	0	0	0	0	0	0	23212	0	0	0	26740	17531	0	0	0	11168	0	0	11787	0	0	0	0	0	0	0	0	12278	0	0	0	11116
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_intestinalis	0	27400	10992	0	9056	0	0	7245	13746	19234	0	15588	25706	13621	0	10531	16246	10082	19296	30765	26945	0	0	0	0	15686	0	11884	0	11416	0	0	11842	16980	0	10657	22636	41769	0	28395	11173	0	14461	16121	11062	0	45565	0	0	18891	0	0	23448	11669	0	0	0	0	22499	24578	8563	16681	11551	0	18637	30813	8180	51341	0	34394	0	0	0	27080	13393	9713	0	0	14035	37678	0	0	39758	0	9690	109909	0	0	0	9429	20610	6406	6733	17780	16562	0	0	20567	21708	22082	16620	8799	0	29240	34653	10208	31534	7391	0	0	0	13346	11042	9944	0	52291	0	0	42923	0	0	7024	11142	0	24831	13079	10965	10908	16811	0	17133	11172	0	0	0	0	0	19574	19633	9130	0	0	27703	0	9366	14637	0	0	13481	22926	0	36714	0	0	0	10725	11435	14756	10640	0	11286	40444	27792	34063	0	0	0	0	8982	11512	0	0	0	17737	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_luti	0	27975	34727	0	160568	0	0	14953	21548	34299	0	29969	333851	22180	0	0	0	13255	21301	0	0	13244	0	0	0	22121	9486	15677	10591	10282	274494	0	17404	19924	0	0	65486	50693	0	40841	0	0	23690	0	37482	0	0	0	0	35953	18837	29358	15313	0	0	0	0	0	45624	18794	19380	0	13994	0	0	0	0	0	110660	0	0	0	0	46482	28136	28041	0	0	0	92402	0	17237	99660	0	0	0	15250	0	0	0	13851	45019	0	13128	10797	0	0	49115	261356	0	63162	72820	0	25374	0	0	42302	0	30072	12257	22748	12628	9700	24084	0	21614	0	0	29929	0	47059	31890	46178	0	35346	0	15675	14813	39358	0	37518	0	0	0	0	0	0	113729	28458	0	0	51740	34643	0	0	0	97197	0	25526	0	0	8784	0	0	0	0	12821	46531	0	0	102898	17233	55271	381229	0	0	0	0	13575	12666	0	26210	0	0	15816	246178
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_marasmi	53055	35108	0	0	0	0	69003	0	0	0	52612	0	0	0	21930	0	0	0	0	19549	0	0	22773	0	0	0	0	0	0	0	24372	0	0	21422	0	0	0	0	0	0	0	57458	0	0	0	0	0	0	0	20819	0	0	0	0	0	0	0	0	0	0	0	47791	0	20496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28000	70172	0	45848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45159	0	21835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21247	0	25142	0	0	25570	22176	18762	0	24607	0	0	0	157064	0	0	0	0	0	29946	0	0	0	0	0	0	0	0	0	0	0	22120	0	22035	0	0	0	0	0	20429	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_massiliensis_ex_Durand_et_al_2017	0	0	20657	0	24602	0	0	131342	108794	40979	0	19540	33260	16088	0	40544	159951	60426	61999	101762	11830	0	11657	21777	109888	263242	46381	229107	46556	21748	13880	0	15956	128542	70113	18750	381350	286199	141544	331890	31817	0	19104	11338	363902	0	251716	29233	20036	139654	26873	57897	104445	38562	0	217576	0	109469	165256	645914	606573	399810	64866	0	130267	312923	296386	106768	62591	78477	0	0	0	89444	11420	16738	0	0	63486	117851	154439	162526	32906	0	9948	36731	51133	21563	0	95191	278224	79182	14423	167120	27140	0	0	29425	121135	0	18871	454154	0	130300	0	73516	17555	78839	285307	111154	64363	72073	14281	0	378777	102604	34792	0	124620	35870	0	81957	16880	0	19148	19282	1342246	111556	22537	32271	37595	258885	227246	122452	139374	19838	315311	78460	34304	78609	0	0	34265	423680	33409	131519	22655	0	250234	0	0	41149	39347	10301	122900	255417	10791	128713	85524	0	60134	130938	12190	193458	0	0	0	0	256249	10688	77207	284214	0	11488	131268	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum	12091	50858	0	11474	65227	0	0	22145	15732	48921	0	125833	22081	43604	12225	64809	67454	46550	17906	271671	108595	69629	0	20079	16641	126355	54391	55595	11026	17825	16225	25571	98140	43473	0	37640	80940	57408	79834	53632	35871	0	23320	36948	242635	0	313812	143585	11769	223051	11285	72242	72926	12444	14918	120594	0	0	600397	877232	37476	38058	29697	41068	95551	131633	331255	21976	134727	78583	0	0	0	44322	15514	30988	0	0	70785	214105	127081	412838	93404	0	17018	57510	25434	11036	0	81631	62362	76125	12708	130208	17963	0	0	186906	142180	45621	68966	182573	0	55883	30170	109968	44909	41812	36731	104337	25221	69045	58598	68957	47005	63920	10434	0	232306	414627	220561	137820	35238	0	14303	113155	192979	215677	50379	46609	140356	52352	12544	0	42972	78783	209373	153437	230663	367917	0	13279	293052	21344	89424	234382	12054	0	30604	28371	0	51063	0	0	0	151398	11386	139050	225791	0	0	127414	79757	0	0	0	0	31393	19037	12182	56334	850019	0	17668	27683	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_producta	0	17458	0	0	0	0	0	0	0	0	34821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21049	26632	0	0	0	19354	0	0	0	0	0	0	0	0	0	0	22255	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_schinkii	0	0	0	0	0	0	0	0	0	0	0	0	316022	0	0	0	0	9737	0	0	0	0	0	121301	0	0	11819	0	61076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10852	0	30048	0	13018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12278	82843	0	0	19194	0	0	0	56473	0	0	0	0	0	0	0	0	17356	0	0	0	0	0	0	17367	0	0	0	16686	0	0	0	0	0	13200	0	142198	0	0	0	12601	0	10540	0	0	0	9365	11688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25245	0	0	12249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_An249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4233	0	0	0	0	0	0	0	0	0	3718	0	4378	0	0	0	0	0	6426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_An46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_MCC283	0	0	0	0	0	0	0	0	0	0	0	42418	0	0	0	0	0	0	134966	0	15001	9019	0	0	0	0	11979	0	0	10454	0	0	121501	0	0	0	0	0	12180	16026	0	0	0	9011	0	0	0	0	10557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41368	0	0	0	0	0	0	0	9749	16300	165307	0	0	0	0	0	145800	10617	0	0	0	0	0	0	19301	46243	0	0	26781	0	0	0	0	0	143945	538386	0	0	0	0	0	21709	11032	0	0	0	20238	15038	0	0	110270	0	0	0	10030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	315398	0	702569	0	0	0	0	0	0	64141	0	0	0	0	0	0	11656	30702	15471	11676	0	0	28006	0	0	0	0	0	0	9407	0	0	0	0	28833	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_OF03_15BH	0	0	0	0	0	0	0	12347	11608	12607	0	15160	0	0	0	0	0	0	11880	0	0	0	0	0	0	19337	0	19282	0	0	0	0	0	0	0	0	0	0	10603	0	0	0	15904	0	13060	0	28623	0	0	0	0	12940	0	0	0	17161	0	0	0	23578	0	0	12976	0	0	0	0	0	0	29421	0	0	0	20469	0	0	0	0	12050	15537	0	0	0	0	0	0	0	0	0	0	0	0	0	14061	0	0	0	0	0	17147	0	0	0	0	13576	0	13487	15088	0	11778	0	15388	0	0	12435	16276	0	0	0	0	0	0	0	0	0	0	22835	12569	0	0	13772	0	0	0	0	0	0	11883	12833	0	0	0	0	0	0	0	15982	0	11326	0	0	42368	0	0	0	0	11480	10758	0	0	0	13074	12064	62080	0	0	0	0	0	0	44437	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_stercoris	0	0	11095	0	0	0	0	0	0	16185	0	0	12290	0	0	0	49902	0	0	0	0	0	0	0	0	15748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17830	0	164864	0	143564	14875	0	0	0	0	0	0	0	0	0	0	16277	44806	0	0	16961	0	38977	72353	38831	0	0	10727	0	0	0	283586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16120	113808	114686	117537	0	0	0	94119	209789	0	0	35666	12428	0	0	19361	23171	0	0	0	0	21362	0	0	0	8101	0	0	0	476707	158416	0	0	43313	0	0	0	0	0	0	110566	15924	0	0	9969	14339	0	0	0	0	0	0	0	0	0	0	0	0	0	42259	0	0	0	0	0	0	0	0	0	0	0	0	11124	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	2688928	0	12681	26352	179316	0	2165183	98443	26246	190639	82727	251780	504391	91573	31088	86213	353297	26237	91361	431939	81567	355766	54784	19982	641475	756103	139429	54971	42434	102172	440280	38955	161729	480528	121193	14786	60367	354055	87645	158167	142805	14551	167409	13933	491221	0	645135	156277	324156	433259	17262	198670	129157	22962	13427	88806	0	654435	210266	310187	1069393	699588	201179	303112	189014	660784	343735	219825	476384	157784	0	17819	12367	370407	69422	185501	10724	15606	643999	782841	519566	258373	114546	0	34460	66926	702248	0	0	132817	34384	68811	24883	209284	16345	0	0	237672	292472	270376	522791	152858	0	94341	963359	349985	197080	219251	369005	183429	174747	60434	123625	172133	189173	278272	42978	0	84530	239055	116869	837179	114661	0	19007	128486	443649	868085	442553	437306	237198	906079	829104	124432	458047	36827	1111363	55700	77568	50862	1723076	234699	453344	17619	128810	206453	988513	0	256274	18993	0	535848	128343	20398	68823	50529	66786	256588	274224	290182	355126	1107266	525986	589022	0	0	0	187065	122241	39749	700693	612260	0	11385	514254	18225
