Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_213S_1_bbduk_polyg_filt	pass	0.0	pass	132.421173112	Sanger / Illumina 1.9	pass	784.1 Mbp	51-151	Conventional base calls	pass	pass	warn	5921926.0	pass	warn	pass	46.0	97.5433908437	PD_213S_1_bbduk_polyg_filt.fastq	fail	pass
PD_213S_2_bbduk_polyg_filt	pass	0.0	pass	132.398217404	Sanger / Illumina 1.9	pass	784 Mbp	50-151	Conventional base calls	pass	pass	warn	5921926.0	pass	warn	pass	46.0	97.5139283697	PD_213S_2_bbduk_polyg_filt.fastq	fail	pass
PD_214S_1_bbduk_polyg_filt	pass	0.0	pass	136.107177085	Sanger / Illumina 1.9	pass	630.8 Mbp	51-151	Conventional base calls	pass	pass	warn	4634890.0	pass	warn	pass	46.0	95.9845350519	PD_214S_1_bbduk_polyg_filt.fastq	fail	pass
PD_214S_2_bbduk_polyg_filt	pass	0.0	pass	136.078476943	Sanger / Illumina 1.9	pass	630.7 Mbp	50-151	Conventional base calls	pass	pass	warn	4634890.0	pass	warn	pass	46.0	96.0265518805	PD_214S_2_bbduk_polyg_filt.fastq	fail	pass
PD_215S_1_bbduk_polyg_filt	pass	0.0	pass	133.184239879	Sanger / Illumina 1.9	pass	906.9 Mbp	51-151	Conventional base calls	pass	pass	warn	6810024.0	pass	warn	pass	46.0	96.7562134802	PD_215S_1_bbduk_polyg_filt.fastq	fail	pass
PD_215S_2_bbduk_polyg_filt	pass	0.0	pass	133.151736763	Sanger / Illumina 1.9	pass	906.7 Mbp	50-151	Conventional base calls	pass	pass	warn	6810024.0	pass	pass	pass	46.0	96.8438125973	PD_215S_2_bbduk_polyg_filt.fastq	fail	pass
PD_216S_1_bbduk_polyg_filt	pass	0.0	pass	133.240824444	Sanger / Illumina 1.9	pass	4.4 Mbp	51-151	Conventional base calls	pass	warn	warn	33186.0	pass	warn	pass	44.0	95.338395709	PD_216S_1_bbduk_polyg_filt.fastq	fail	pass
PD_216S_2_bbduk_polyg_filt	pass	0.0	pass	133.049448563	Sanger / Illumina 1.9	pass	4.4 Mbp	50-151	Conventional base calls	pass	pass	warn	33186.0	pass	warn	pass	44.0	95.4197553185	PD_216S_2_bbduk_polyg_filt.fastq	fail	pass
PD_217P_1_bbduk_polyg_filt	pass	0.0	pass	135.91261889	Sanger / Illumina 1.9	pass	8 Mbp	51-151	Conventional base calls	pass	pass	warn	58983.0	pass	warn	pass	42.0	94.6001390231	PD_217P_1_bbduk_polyg_filt.fastq	fail	pass
PD_217P_2_bbduk_polyg_filt	pass	0.0	pass	135.699269281	Sanger / Illumina 1.9	pass	8 Mbp	50-151	Conventional base calls	pass	pass	warn	58983.0	pass	warn	pass	43.0	94.7730702067	PD_217P_2_bbduk_polyg_filt.fastq	fail	pass
PD_218S_1_bbduk_polyg_filt	pass	0.0	pass	135.44486692	Sanger / Illumina 1.9	pass	143.3 kbp	52-151	Conventional base calls	pass	warn	warn	1052.0	pass	warn	warn	47.0	95.247148289	PD_218S_1_bbduk_polyg_filt.fastq	fail	pass
PD_218S_2_bbduk_polyg_filt	pass	0.0	pass	135.461977186	Sanger / Illumina 1.9	pass	143.3 kbp	52-151	Conventional base calls	pass	pass	warn	1052.0	pass	warn	warn	47.0	95.247148289	PD_218S_2_bbduk_polyg_filt.fastq	fail	pass
PD_221P_1_bbduk_polyg_filt	pass	0.0	pass	134.025107893	Sanger / Illumina 1.9	pass	656.8 Mbp	51-151	Conventional base calls	pass	warn	warn	4900690.0	pass	pass	pass	48.0	97.6933002776	PD_221P_1_bbduk_polyg_filt.fastq	fail	pass
PD_221P_2_bbduk_polyg_filt	pass	0.0	pass	134.00026078	Sanger / Illumina 1.9	pass	656.6 Mbp	50-151	Conventional base calls	pass	warn	warn	4900690.0	pass	pass	pass	48.0	97.7054754178	PD_221P_2_bbduk_polyg_filt.fastq	fail	pass
PD_222S_1_bbduk_polyg_filt	pass	0.0	pass	129.814809379	Sanger / Illumina 1.9	pass	610.3 Mbp	51-151	Conventional base calls	pass	pass	warn	4701750.0	pass	warn	pass	47.0	97.8796936302	PD_222S_1_bbduk_polyg_filt.fastq	fail	pass
PD_222S_2_bbduk_polyg_filt	pass	0.0	pass	129.782707077	Sanger / Illumina 1.9	pass	610.2 Mbp	50-151	Conventional base calls	pass	pass	warn	4701750.0	pass	warn	pass	47.0	97.9363978847	PD_222S_2_bbduk_polyg_filt.fastq	fail	pass
PD_223P_1_bbduk_polyg_filt	pass	0.0	pass	132.823969966	Sanger / Illumina 1.9	pass	898.9 Mbp	51-151	Conventional base calls	pass	warn	warn	6768078.0	pass	pass	pass	49.0	96.7299518736	PD_223P_1_bbduk_polyg_filt.fastq	fail	pass
PD_223P_2_bbduk_polyg_filt	pass	0.0	pass	132.794516848	Sanger / Illumina 1.9	pass	898.7 Mbp	50-151	Conventional base calls	pass	warn	warn	6768078.0	pass	pass	pass	49.0	96.8408071886	PD_223P_2_bbduk_polyg_filt.fastq	fail	pass
PD_224S_1_bbduk_polyg_filt	pass	0.0	pass	134.326330719	Sanger / Illumina 1.9	pass	976 Mbp	51-151	Conventional base calls	pass	pass	warn	7266524.0	pass	warn	pass	45.0	93.1384335705	PD_224S_1_bbduk_polyg_filt.fastq	fail	pass
PD_224S_2_bbduk_polyg_filt	pass	0.0	pass	134.298977888	Sanger / Illumina 1.9	pass	975.8 Mbp	50-151	Conventional base calls	pass	pass	warn	7266524.0	pass	warn	pass	45.0	93.1709326835	PD_224S_2_bbduk_polyg_filt.fastq	fail	pass
PD_225P_1_bbduk_polyg_filt	pass	0.0	pass	131.716282227	Sanger / Illumina 1.9	pass	816.6 Mbp	51-151	Conventional base calls	pass	pass	warn	6200024.0	pass	warn	pass	46.0	96.044982099	PD_225P_1_bbduk_polyg_filt.fastq	fail	pass
PD_225P_2_bbduk_polyg_filt	pass	0.0	pass	131.696994883	Sanger / Illumina 1.9	pass	816.5 Mbp	50-151	Conventional base calls	pass	pass	warn	6200024.0	pass	warn	pass	46.0	96.020390367	PD_225P_2_bbduk_polyg_filt.fastq	fail	pass
PD_226S_1_bbduk_polyg_filt	pass	0.0	pass	132.865064022	Sanger / Illumina 1.9	pass	623.3 Mbp	51-151	Conventional base calls	pass	warn	warn	4691536.0	pass	warn	pass	47.0	97.4962047751	PD_226S_1_bbduk_polyg_filt.fastq	fail	pass
PD_226S_2_bbduk_polyg_filt	pass	0.0	pass	132.830960692	Sanger / Illumina 1.9	pass	623.1 Mbp	50-151	Conventional base calls	pass	warn	warn	4691536.0	pass	warn	pass	47.0	97.5183203751	PD_226S_2_bbduk_polyg_filt.fastq	fail	pass
PD_227P_1_bbduk_polyg_filt	pass	0.0	pass	123.515929004	Sanger / Illumina 1.9	pass	516 Mbp	51-151	Conventional base calls	pass	pass	warn	4177788.0	pass	pass	pass	47.0	98.0505166942	PD_227P_1_bbduk_polyg_filt.fastq	fail	pass
PD_227P_2_bbduk_polyg_filt	pass	0.0	pass	123.499856862	Sanger / Illumina 1.9	pass	515.9 Mbp	50-151	Conventional base calls	pass	pass	warn	4177788.0	pass	pass	pass	47.0	98.0266634948	PD_227P_2_bbduk_polyg_filt.fastq	fail	pass
PD_228S_1_bbduk_polyg_filt	pass	0.0	pass	134.809059348	Sanger / Illumina 1.9	pass	698.1 Mbp	51-151	Conventional base calls	pass	pass	warn	5178651.0	pass	pass	pass	47.0	98.0859414189	PD_228S_1_bbduk_polyg_filt.fastq	fail	pass
PD_228S_2_bbduk_polyg_filt	pass	0.0	pass	134.781755326	Sanger / Illumina 1.9	pass	697.9 Mbp	50-151	Conventional base calls	pass	pass	warn	5178651.0	pass	pass	pass	47.0	98.1127828502	PD_228S_2_bbduk_polyg_filt.fastq	fail	pass
PD_229P_1_bbduk_polyg_filt	pass	0.0	pass	132.159142715	Sanger / Illumina 1.9	pass	669.6 Mbp	51-151	Conventional base calls	pass	warn	warn	5067018.0	pass	pass	pass	48.0	96.8568342305	PD_229P_1_bbduk_polyg_filt.fastq	fail	pass
PD_229P_2_bbduk_polyg_filt	pass	0.0	pass	132.139211465	Sanger / Illumina 1.9	pass	669.5 Mbp	50-151	Conventional base calls	pass	warn	warn	5067018.0	pass	pass	pass	48.0	96.8770313237	PD_229P_2_bbduk_polyg_filt.fastq	fail	pass
PD_230S_1_bbduk_polyg_filt	pass	0.0	pass	135.118465115	Sanger / Illumina 1.9	pass	682.2 Mbp	51-151	Conventional base calls	pass	pass	warn	5049056.0	pass	pass	pass	46.0	96.0436790963	PD_230S_1_bbduk_polyg_filt.fastq	fail	pass
PD_230S_2_bbduk_polyg_filt	pass	0.0	pass	135.092961734	Sanger / Illumina 1.9	pass	682 Mbp	50-151	Conventional base calls	pass	pass	warn	5049056.0	pass	pass	pass	46.0	96.0330243877	PD_230S_2_bbduk_polyg_filt.fastq	fail	pass
PD_231P_1_bbduk_polyg_filt	pass	0.0	pass	129.474246714	Sanger / Illumina 1.9	pass	779.1 Mbp	51-151	Conventional base calls	pass	pass	warn	6017465.0	pass	warn	pass	47.0	96.3686966017	PD_231P_1_bbduk_polyg_filt.fastq	fail	pass
PD_231P_2_bbduk_polyg_filt	pass	0.0	pass	129.45001209	Sanger / Illumina 1.9	pass	778.9 Mbp	50-151	Conventional base calls	pass	pass	warn	6017465.0	pass	warn	pass	47.0	96.3484037128	PD_231P_2_bbduk_polyg_filt.fastq	fail	pass
PD_232S_1_bbduk_polyg_filt	pass	0.0	pass	131.047486893	Sanger / Illumina 1.9	pass	642.2 Mbp	51-151	Conventional base calls	pass	pass	warn	4900826.0	pass	warn	pass	48.0	96.9163904008	PD_232S_1_bbduk_polyg_filt.fastq	fail	pass
PD_232S_2_bbduk_polyg_filt	pass	0.0	pass	131.012901499	Sanger / Illumina 1.9	pass	642 Mbp	50-151	Conventional base calls	pass	pass	warn	4900826.0	pass	warn	pass	48.0	96.9536023858	PD_232S_2_bbduk_polyg_filt.fastq	fail	pass
PD_25P_1_bbduk_polyg_filt	pass	0.0	pass	120.277089285	Sanger / Illumina 1.9	pass	451.5 Mbp	51-151	Conventional base calls	pass	warn	warn	3754418.0	pass	warn	pass	47.0	97.6540837418	PD_25P_1_bbduk_polyg_filt.fastq	fail	pass
PD_25P_2_bbduk_polyg_filt	pass	0.0	pass	120.261825401	Sanger / Illumina 1.9	pass	451.5 Mbp	50-151	Conventional base calls	pass	warn	warn	3754418.0	pass	warn	pass	47.0	97.6622533222	PD_25P_2_bbduk_polyg_filt.fastq	fail	pass
PD_26P_1_bbduk_polyg_filt	pass	0.0	pass	122.075581395	Sanger / Illumina 1.9	pass	482.8 kbp	51-151	Conventional base calls	pass	warn	warn	3956.0	pass	warn	pass	49.0	95.9049544995	PD_26P_1_bbduk_polyg_filt.fastq	fail	pass
PD_26P_2_bbduk_polyg_filt	pass	0.0	pass	122.060920121	Sanger / Illumina 1.9	pass	482.7 kbp	51-151	Conventional base calls	pass	warn	warn	3956.0	pass	pass	pass	49.0	95.9555106168	PD_26P_2_bbduk_polyg_filt.fastq	fail	pass
PD_27P_1_bbduk_polyg_filt	pass	0.0	pass	124.738150773	Sanger / Illumina 1.9	pass	594.7 Mbp	51-151	Conventional base calls	pass	pass	warn	4768328.0	pass	pass	pass	47.0	97.5876060155	PD_27P_1_bbduk_polyg_filt.fastq	fail	pass
PD_27P_2_bbduk_polyg_filt	pass	0.0	pass	124.714958996	Sanger / Illumina 1.9	pass	594.6 Mbp	50-151	Conventional base calls	pass	pass	warn	4768328.0	pass	pass	pass	47.0	97.5364912532	PD_27P_2_bbduk_polyg_filt.fastq	fail	pass
PD_28P_1_bbduk_polyg_filt	pass	0.0	pass	123.263345346	Sanger / Illumina 1.9	pass	40.9 Mbp	51-151	Conventional base calls	pass	pass	warn	331876.0	pass	pass	pass	48.0	97.7408674975	PD_28P_1_bbduk_polyg_filt.fastq	fail	pass
PD_28P_2_bbduk_polyg_filt	pass	0.0	pass	123.247619593	Sanger / Illumina 1.9	pass	40.9 Mbp	50-151	Conventional base calls	pass	pass	warn	331876.0	pass	pass	pass	48.0	97.7302679415	PD_28P_2_bbduk_polyg_filt.fastq	fail	pass
PD_29P_1_bbduk_polyg_filt	pass	0.0	pass	125.940503181	Sanger / Illumina 1.9	pass	414.1 Mbp	51-151	Conventional base calls	pass	warn	warn	3288243.0	pass	pass	pass	48.0	97.1836939283	PD_29P_1_bbduk_polyg_filt.fastq	fail	pass
PD_29P_2_bbduk_polyg_filt	pass	0.0	pass	125.912269562	Sanger / Illumina 1.9	pass	414 Mbp	50-151	Conventional base calls	pass	warn	warn	3288243.0	pass	pass	pass	48.0	97.1069446223	PD_29P_2_bbduk_polyg_filt.fastq	fail	pass
PD_2P_1_bbduk_polyg_filt	pass	0.0	pass	124.576118253	Sanger / Illumina 1.9	pass	352.6 Mbp	51-151	Conventional base calls	pass	pass	warn	2830530.0	pass	pass	pass	48.0	98.1951822548	PD_2P_1_bbduk_polyg_filt.fastq	fail	pass
PD_2P_2_bbduk_polyg_filt	pass	0.0	pass	124.544608607	Sanger / Illumina 1.9	pass	352.5 Mbp	50-151	Conventional base calls	pass	pass	warn	2830530.0	pass	pass	pass	48.0	98.2337264708	PD_2P_2_bbduk_polyg_filt.fastq	fail	pass
PD_30P_1_bbduk_polyg_filt	pass	0.0	pass	125.867591993	Sanger / Illumina 1.9	pass	349.1 Mbp	51-151	Conventional base calls	pass	pass	warn	2773941.0	pass	pass	pass	47.0	97.8853852066	PD_30P_1_bbduk_polyg_filt.fastq	fail	pass
PD_30P_2_bbduk_polyg_filt	pass	0.0	pass	125.836761488	Sanger / Illumina 1.9	pass	349 Mbp	50-151	Conventional base calls	pass	pass	warn	2773941.0	pass	pass	pass	47.0	97.928163965	PD_30P_2_bbduk_polyg_filt.fastq	fail	pass
PD_31P_1_bbduk_polyg_filt	pass	0.0	pass	124.259657168	Sanger / Illumina 1.9	pass	458.8 Mbp	51-151	Conventional base calls	pass	warn	warn	3692827.0	pass	pass	pass	49.0	97.2944693193	PD_31P_1_bbduk_polyg_filt.fastq	fail	pass
PD_31P_2_bbduk_polyg_filt	pass	0.0	pass	124.24157319	Sanger / Illumina 1.9	pass	458.8 Mbp	50-151	Conventional base calls	pass	warn	warn	3692827.0	pass	pass	pass	50.0	97.3240016546	PD_31P_2_bbduk_polyg_filt.fastq	fail	pass
PD_32P_1_bbduk_polyg_filt	pass	0.0	pass	119.095450025	Sanger / Illumina 1.9	pass	503.5 Mbp	51-151	Conventional base calls	pass	pass	warn	4227825.0	pass	pass	pass	48.0	97.9755154143	PD_32P_1_bbduk_polyg_filt.fastq	fail	pass
PD_32P_2_bbduk_polyg_filt	pass	0.0	pass	119.074898322	Sanger / Illumina 1.9	pass	503.4 Mbp	50-151	Conventional base calls	pass	pass	warn	4227825.0	pass	pass	pass	48.0	97.9882692451	PD_32P_2_bbduk_polyg_filt.fastq	fail	pass
PD_33P_1_bbduk_polyg_filt	pass	0.0	pass	124.638158391	Sanger / Illumina 1.9	pass	548.6 Mbp	51-151	Conventional base calls	pass	warn	warn	4402324.0	pass	pass	pass	49.0	97.5770846881	PD_33P_1_bbduk_polyg_filt.fastq	fail	pass
PD_33P_2_bbduk_polyg_filt	pass	0.0	pass	124.616651569	Sanger / Illumina 1.9	pass	548.6 Mbp	50-151	Conventional base calls	pass	warn	warn	4402324.0	pass	pass	pass	50.0	97.5233849593	PD_33P_2_bbduk_polyg_filt.fastq	fail	pass
PD_34P_1_bbduk_polyg_filt	pass	0.0	pass	121.240508754	Sanger / Illumina 1.9	pass	566.3 Mbp	51-151	Conventional base calls	pass	warn	warn	4671410.0	pass	warn	pass	48.0	97.3405208857	PD_34P_1_bbduk_polyg_filt.fastq	fail	pass
PD_34P_2_bbduk_polyg_filt	pass	0.0	pass	121.222011769	Sanger / Illumina 1.9	pass	566.2 Mbp	50-151	Conventional base calls	pass	warn	warn	4671410.0	pass	warn	pass	48.0	97.3594353229	PD_34P_2_bbduk_polyg_filt.fastq	fail	pass
PD_35P_1_bbduk_polyg_filt	pass	0.0	pass	124.302552338	Sanger / Illumina 1.9	pass	548.3 Mbp	51-151	Conventional base calls	pass	pass	warn	4411250.0	pass	warn	pass	46.0	96.9596230071	PD_35P_1_bbduk_polyg_filt.fastq	fail	pass
PD_35P_2_bbduk_polyg_filt	pass	0.0	pass	124.277245225	Sanger / Illumina 1.9	pass	548.2 Mbp	50-151	Conventional base calls	pass	pass	warn	4411250.0	pass	warn	pass	46.0	97.0408896251	PD_35P_2_bbduk_polyg_filt.fastq	fail	pass
PD_36P_1_bbduk_polyg_filt	pass	0.0	pass	123.650710153	Sanger / Illumina 1.9	pass	235.1 kbp	51-151	Conventional base calls	pass	fail	warn	1901.0	pass	fail	warn	47.0	96.2651236191	PD_36P_1_bbduk_polyg_filt.fastq	fail	pass
PD_36P_2_bbduk_polyg_filt	pass	0.0	pass	123.437664387	Sanger / Illumina 1.9	pass	234.7 kbp	51-151	Conventional base calls	pass	fail	warn	1901.0	pass	warn	warn	47.0	96.8437664387	PD_36P_2_bbduk_polyg_filt.fastq	fail	pass
PD_38P_1_bbduk_polyg_filt	pass	0.0	pass	122.785526733	Sanger / Illumina 1.9	pass	457.8 Mbp	51-151	Conventional base calls	pass	pass	warn	3729234.0	pass	warn	pass	44.0	96.4355978867	PD_38P_1_bbduk_polyg_filt.fastq	fail	pass
PD_38P_2_bbduk_polyg_filt	pass	0.0	pass	122.767640218	Sanger / Illumina 1.9	pass	457.8 Mbp	50-151	Conventional base calls	pass	pass	warn	3729234.0	pass	warn	pass	44.0	96.4498391866	PD_38P_2_bbduk_polyg_filt.fastq	fail	pass
PD_39P_1_bbduk_polyg_filt	pass	0.0	pass	123.190445237	Sanger / Illumina 1.9	pass	288.6 Mbp	51-151	Conventional base calls	pass	warn	warn	2342999.0	pass	pass	pass	48.0	98.3442329923	PD_39P_1_bbduk_polyg_filt.fastq	fail	pass
PD_39P_2_bbduk_polyg_filt	pass	0.0	pass	123.170936906	Sanger / Illumina 1.9	pass	288.5 Mbp	50-151	Conventional base calls	pass	warn	warn	2342999.0	pass	pass	pass	48.0	98.3518431747	PD_39P_2_bbduk_polyg_filt.fastq	fail	pass
PD_3P_1_bbduk_polyg_filt	pass	0.0	pass	121.468866339	Sanger / Illumina 1.9	pass	464.1 Mbp	51-151	Conventional base calls	pass	pass	warn	3821266.0	pass	pass	pass	47.0	97.9922667357	PD_3P_1_bbduk_polyg_filt.fastq	fail	pass
PD_3P_2_bbduk_polyg_filt	pass	0.0	pass	121.451474721	Sanger / Illumina 1.9	pass	464 Mbp	50-151	Conventional base calls	pass	pass	warn	3821266.0	pass	pass	pass	47.0	97.9838373376	PD_3P_2_bbduk_polyg_filt.fastq	fail	pass
PD_40P_1_bbduk_polyg_filt	pass	0.0	pass	125.775208137	Sanger / Illumina 1.9	pass	412.9 Mbp	51-151	Conventional base calls	pass	warn	warn	3283295.0	pass	pass	pass	45.0	94.2751562346	PD_40P_1_bbduk_polyg_filt.fastq	fail	pass
PD_40P_2_bbduk_polyg_filt	pass	0.0	pass	125.743870106	Sanger / Illumina 1.9	pass	412.8 Mbp	50-151	Conventional base calls	pass	warn	warn	3283295.0	pass	pass	pass	45.0	94.296275447	PD_40P_2_bbduk_polyg_filt.fastq	fail	pass
PD_41P_1_bbduk_polyg_filt	pass	0.0	pass	132.29166677	Sanger / Illumina 1.9	pass	426.7 Mbp	51-151	Conventional base calls	pass	pass	warn	3225472.0	pass	pass	pass	47.0	97.4071843214	PD_41P_1_bbduk_polyg_filt.fastq	fail	pass
PD_41P_2_bbduk_polyg_filt	pass	0.0	pass	132.256152588	Sanger / Illumina 1.9	pass	426.5 Mbp	50-151	Conventional base calls	pass	pass	warn	3225472.0	pass	pass	pass	47.0	97.3920314082	PD_41P_2_bbduk_polyg_filt.fastq	fail	pass
PD_42P_1_bbduk_polyg_filt	pass	0.0	pass	127.193496013	Sanger / Illumina 1.9	pass	544.3 Mbp	51-151	Conventional base calls	pass	fail	warn	4280021.0	pass	pass	pass	48.0	96.6072667642	PD_42P_1_bbduk_polyg_filt.fastq	fail	pass
PD_42P_2_bbduk_polyg_filt	pass	0.0	pass	127.17181411	Sanger / Illumina 1.9	pass	544.3 Mbp	50-151	Conventional base calls	pass	fail	warn	4280021.0	pass	pass	pass	48.0	96.5988973177	PD_42P_2_bbduk_polyg_filt.fastq	fail	pass
PD_43P_1_bbduk_polyg_filt	pass	0.0	pass	121.624605665	Sanger / Illumina 1.9	pass	314.2 Mbp	51-151	Conventional base calls	pass	pass	warn	2583462.0	pass	pass	pass	49.0	98.0762078814	PD_43P_1_bbduk_polyg_filt.fastq	fail	pass
PD_43P_2_bbduk_polyg_filt	pass	0.0	pass	121.602035176	Sanger / Illumina 1.9	pass	314.1 Mbp	50-151	Conventional base calls	pass	pass	warn	2583462.0	pass	pass	pass	49.0	98.1105400971	PD_43P_2_bbduk_polyg_filt.fastq	fail	pass
PD_44P_1_bbduk_polyg_filt	pass	0.0	pass	125.026830481	Sanger / Illumina 1.9	pass	456.7 Mbp	51-151	Conventional base calls	pass	pass	warn	3653494.0	pass	pass	pass	47.0	97.6415778623	PD_44P_1_bbduk_polyg_filt.fastq	fail	pass
PD_44P_2_bbduk_polyg_filt	pass	0.0	pass	124.998968385	Sanger / Illumina 1.9	pass	456.6 Mbp	50-151	Conventional base calls	pass	warn	warn	3653494.0	pass	pass	pass	47.0	97.7010190148	PD_44P_2_bbduk_polyg_filt.fastq	fail	pass
PD_45P_1_bbduk_polyg_filt	pass	0.0	pass	126.356910775	Sanger / Illumina 1.9	pass	582.1 Mbp	51-151	Conventional base calls	pass	warn	warn	4607045.0	pass	pass	pass	47.0	97.7345541587	PD_45P_1_bbduk_polyg_filt.fastq	fail	pass
PD_45P_2_bbduk_polyg_filt	pass	0.0	pass	126.338193788	Sanger / Illumina 1.9	pass	582 Mbp	50-151	Conventional base calls	pass	warn	warn	4607045.0	pass	pass	pass	47.0	97.7494999411	PD_45P_2_bbduk_polyg_filt.fastq	fail	pass
PD_46P_1_bbduk_polyg_filt	pass	0.0	pass	124.514577765	Sanger / Illumina 1.9	pass	490.4 Mbp	51-151	Conventional base calls	pass	warn	warn	3939047.0	pass	pass	pass	50.0	97.2542526765	PD_46P_1_bbduk_polyg_filt.fastq	fail	pass
PD_46P_2_bbduk_polyg_filt	pass	0.0	pass	124.498286514	Sanger / Illumina 1.9	pass	490.4 Mbp	50-151	Conventional base calls	pass	warn	warn	3939047.0	pass	pass	pass	50.0	97.2748228284	PD_46P_2_bbduk_polyg_filt.fastq	fail	pass
PD_47P_1_bbduk_polyg_filt	pass	0.0	pass	126.775583891	Sanger / Illumina 1.9	pass	444.6 Mbp	51-151	Conventional base calls	pass	warn	warn	3507676.0	pass	pass	pass	48.0	97.5371241613	PD_47P_1_bbduk_polyg_filt.fastq	fail	pass
PD_47P_2_bbduk_polyg_filt	pass	0.0	pass	126.740006774	Sanger / Illumina 1.9	pass	444.5 Mbp	50-151	Conventional base calls	pass	warn	warn	3507676.0	pass	pass	pass	48.0	97.5606907735	PD_47P_2_bbduk_polyg_filt.fastq	fail	pass
PD_48P_1_bbduk_polyg_filt	pass	0.0	pass	125.782267812	Sanger / Illumina 1.9	pass	425.1 Mbp	51-151	Conventional base calls	pass	pass	warn	3379707.0	pass	warn	pass	47.0	97.3680788964	PD_48P_1_bbduk_polyg_filt.fastq	fail	pass
PD_48P_2_bbduk_polyg_filt	pass	0.0	pass	125.746994932	Sanger / Illumina 1.9	pass	424.9 Mbp	50-151	Conventional base calls	pass	pass	warn	3379707.0	pass	warn	pass	47.0	97.4092340947	PD_48P_2_bbduk_polyg_filt.fastq	fail	pass
PD_4P_1_bbduk_polyg_filt	pass	0.0	pass	120.359598029	Sanger / Illumina 1.9	pass	427.7 Mbp	51-151	Conventional base calls	pass	pass	warn	3554188.0	pass	pass	pass	48.0	98.192245654	PD_4P_1_bbduk_polyg_filt.fastq	fail	pass
PD_4P_2_bbduk_polyg_filt	pass	0.0	pass	120.339200402	Sanger / Illumina 1.9	pass	427.7 Mbp	50-151	Conventional base calls	pass	pass	warn	3554188.0	pass	pass	pass	48.0	98.2090582745	PD_4P_2_bbduk_polyg_filt.fastq	fail	pass
PD_50P_1_bbduk_polyg_filt	pass	0.0	pass	125.207310411	Sanger / Illumina 1.9	pass	29.3 Mbp	51-151	Conventional base calls	pass	warn	warn	234296.0	pass	pass	pass	47.0	97.0404267985	PD_50P_1_bbduk_polyg_filt.fastq	fail	pass
PD_50P_2_bbduk_polyg_filt	pass	0.0	pass	125.185257111	Sanger / Illumina 1.9	pass	29.3 Mbp	50-151	Conventional base calls	pass	warn	warn	234296.0	pass	pass	pass	47.0	97.0281205806	PD_50P_2_bbduk_polyg_filt.fastq	fail	pass
PD_51P_1_bbduk_polyg_filt	pass	0.0	pass	128.60814868	Sanger / Illumina 1.9	pass	465.8 Mbp	51-151	Conventional base calls	pass	pass	warn	3622550.0	pass	pass	pass	46.0	97.36013021	PD_51P_1_bbduk_polyg_filt.fastq	fail	pass
PD_51P_2_bbduk_polyg_filt	pass	0.0	pass	128.571958427	Sanger / Illumina 1.9	pass	465.7 Mbp	50-151	Conventional base calls	pass	warn	warn	3622550.0	pass	pass	pass	46.0	97.3346588951	PD_51P_2_bbduk_polyg_filt.fastq	fail	pass
PD_52P_1_bbduk_polyg_filt	pass	0.0	pass	123.845815734	Sanger / Illumina 1.9	pass	337.8 Mbp	51-151	Conventional base calls	pass	pass	warn	2728041.0	pass	pass	pass	50.0	98.0872800061	PD_52P_1_bbduk_polyg_filt.fastq	fail	pass
PD_52P_2_bbduk_polyg_filt	pass	0.0	pass	123.819482918	Sanger / Illumina 1.9	pass	337.7 Mbp	50-151	Conventional base calls	pass	pass	warn	2728041.0	pass	pass	pass	50.0	98.0827478551	PD_52P_2_bbduk_polyg_filt.fastq	fail	pass
PD_53P_1_bbduk_polyg_filt	pass	0.0	pass	128.491290913	Sanger / Illumina 1.9	pass	443 Mbp	51-151	Conventional base calls	pass	pass	warn	3448295.0	pass	pass	pass	47.0	97.8475515738	PD_53P_1_bbduk_polyg_filt.fastq	fail	pass
PD_53P_2_bbduk_polyg_filt	pass	0.0	pass	128.451495014	Sanger / Illumina 1.9	pass	442.9 Mbp	50-151	Conventional base calls	pass	pass	warn	3448295.0	pass	pass	pass	48.0	97.8935399826	PD_53P_2_bbduk_polyg_filt.fastq	fail	pass
PD_54P_1_bbduk_polyg_filt	pass	0.0	pass	125.436181967	Sanger / Illumina 1.9	pass	509.9 Mbp	51-151	Conventional base calls	pass	warn	warn	4065622.0	pass	pass	pass	48.0	96.7795654689	PD_54P_1_bbduk_polyg_filt.fastq	fail	pass
PD_54P_2_bbduk_polyg_filt	pass	0.0	pass	125.407408018	Sanger / Illumina 1.9	pass	509.8 Mbp	50-151	Conventional base calls	pass	warn	warn	4065622.0	pass	pass	pass	48.0	96.8338974426	PD_54P_2_bbduk_polyg_filt.fastq	fail	pass
PD_55P_1_bbduk_polyg_filt	pass	0.0	pass	131.303657921	Sanger / Illumina 1.9	pass	498.3 Mbp	51-151	Conventional base calls	pass	pass	warn	3795544.0	pass	pass	pass	47.0	96.1315608826	PD_55P_1_bbduk_polyg_filt.fastq	fail	pass
