	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_32P_1_bbduk_polyg_filt	78519.0	114563.0	129104.0	137501.0	145175.0	149958.0	153936.0	151995.0	148701.0	147489.0	145573.0	139820.0	134557.0	129802.0	125091.0	96952.0	97164.0	111812.0	105858.0	96656.0	1687599.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_32P_2_bbduk_polyg_filt	78613.0	114654.0	129166.0	137480.0	145232.0	149941.0	153944.0	152034.0	148685.0	147480.0	145558.0	139801.0	134591.0	129800.0	125074.0	97041.0	97709.0	113361.0	108519.0	97429.0	1681713.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_33P_1_bbduk_polyg_filt	61864.0	90788.0	100859.0	109945.0	115652.0	121790.0	126372.0	129279.0	131714.0	133547.0	134747.0	132120.0	131080.0	127400.0	126706.0	100414.0	102160.0	120434.0	116700.0	109086.0	2079667.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_33P_2_bbduk_polyg_filt	61923.0	90844.0	100912.0	109979.0	115673.0	121821.0	126352.0	129282.0	131715.0	133559.0	134759.0	132127.0	131112.0	127429.0	126707.0	100539.0	102831.0	122092.0	119738.0	109853.0	2073077.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_34P_1_bbduk_polyg_filt	79142.0	113832.0	127182.0	135266.0	142308.0	149730.0	156243.0	155818.0	154698.0	157211.0	156840.0	150714.0	147311.0	142291.0	140662.0	109536.0	111705.0	129493.0	123484.0	113904.0	1974040.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_34P_2_bbduk_polyg_filt	79234.0	113921.0	127209.0	135286.0	142313.0	149764.0	156262.0	155867.0	154716.0	157213.0	156818.0	150674.0	147311.0	142303.0	140675.0	109650.0	112210.0	130956.0	126014.0	114602.0	1968412.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_35P_1_bbduk_polyg_filt	61191.0	91697.0	105338.0	115536.0	123404.0	128095.0	132714.0	134346.0	134453.0	133453.0	132613.0	129661.0	127308.0	123611.0	120988.0	94983.0	94992.0	111684.0	106803.0	100059.0	2108321.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_35P_2_bbduk_polyg_filt	61266.0	91786.0	105369.0	115546.0	123433.0	128089.0	132727.0	134359.0	134460.0	133430.0	132635.0	129649.0	127320.0	123625.0	121026.0	95145.0	95813.0	113808.0	110547.0	101055.0	2100162.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_36P_1_bbduk_polyg_filt	39.0	45.0	42.0	42.0	36.0	67.0	56.0	61.0	55.0	61.0	64.0	72.0	58.0	50.0	38.0	43.0	41.0	44.0	58.0	52.0	877.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_36P_2_bbduk_polyg_filt	41.0	48.0	44.0	41.0	34.0	68.0	53.0	60.0	54.0	63.0	64.0	73.0	56.0	50.0	39.0	45.0	43.0	48.0	58.0	52.0	867.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_38P_1_bbduk_polyg_filt	54459.0	81791.0	94803.0	103442.0	110460.0	115210.0	118963.0	120285.0	120369.0	120185.0	119354.0	115741.0	112570.0	109734.0	106678.0	82786.0	82675.0	97297.0	93242.0	86708.0	1682482.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_38P_2_bbduk_polyg_filt	54521.0	81817.0	94863.0	103477.0	110484.0	115205.0	118961.0	120295.0	120358.0	120201.0	119325.0	115757.0	112559.0	109733.0	106689.0	82841.0	83123.0	98508.0	95387.0	87300.0	1677830.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_39P_1_bbduk_polyg_filt	40257.0	56914.0	62150.0	64518.0	66743.0	69836.0	72050.0	70260.0	68914.0	71290.0	70295.0	65917.0	65768.0	67156.0	66667.0	51698.0	53507.0	63891.0	60852.0	55343.0	1078973.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_39P_2_bbduk_polyg_filt	40276.0	56953.0	62153.0	64520.0	66778.0	69874.0	72035.0	70241.0	68892.0	71301.0	70289.0	65938.0	65801.0	67152.0	66661.0	51747.0	53856.0	64742.0	62428.0	55741.0	1075621.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_3P_1_bbduk_polyg_filt	66255.0	94601.0	105525.0	113018.0	119249.0	122713.0	126719.0	125342.0	122827.0	122934.0	123541.0	118803.0	117217.0	112522.0	110452.0	86084.0	88280.0	104566.0	99980.0	92235.0	1648403.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_3P_2_bbduk_polyg_filt	66319.0	94631.0	105587.0	113053.0	119287.0	122746.0	126696.0	125318.0	122854.0	122930.0	123534.0	118788.0	117234.0	112531.0	110433.0	86186.0	88700.0	105644.0	101987.0	92772.0	1644036.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_40P_1_bbduk_polyg_filt	45787.0	66995.0	74351.0	80511.0	85195.0	88100.0	91615.0	92527.0	92888.0	93752.0	94171.0	90915.0	89251.0	86605.0	85871.0	67613.0	68417.0	80731.0	77757.0	72730.0	1657513.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_40P_2_bbduk_polyg_filt	45845.0	67053.0	74347.0	80559.0	85200.0	88106.0	91625.0	92519.0	92909.0	93742.0	94175.0	90921.0	89248.0	86612.0	85898.0	67747.0	69231.0	82872.0	81355.0	73706.0	1649625.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_41P_1_bbduk_polyg_filt	24155.0	37125.0	44185.0	50690.0	56538.0	61795.0	66739.0	70451.0	71205.0	74068.0	76294.0	75734.0	77638.0	78666.0	78760.0	63749.0	65315.0	78485.0	77864.0	72484.0	1923532.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_41P_2_bbduk_polyg_filt	24179.0	37149.0	44220.0	50700.0	56543.0	61807.0	66747.0	70435.0	71229.0	74055.0	76292.0	75746.0	77630.0	78700.0	78814.0	63909.0	66342.0	81195.0	81909.0	73459.0	1914412.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_42P_1_bbduk_polyg_filt	42596.0	66421.0	79321.0	90094.0	99778.0	106376.0	113356.0	118316.0	122019.0	123367.0	126247.0	125343.0	125770.0	124875.0	122882.0	98294.0	100307.0	118005.0	114573.0	107903.0	2154178.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_42P_2_bbduk_polyg_filt	42645.0	66463.0	79365.0	90123.0	99830.0	106390.0	113336.0	118313.0	122030.0	123357.0	126262.0	125380.0	125763.0	124846.0	122938.0	98421.0	101035.0	119683.0	117628.0	108746.0	2147467.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_43P_1_bbduk_polyg_filt	48882.0	68339.0	74301.0	77454.0	79641.0	81362.0	82211.0	82398.0	81811.0	80880.0	80447.0	78030.0	76452.0	73578.0	71555.0	55558.0	56257.0	65586.0	63198.0	58105.0	1147417.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_43P_2_bbduk_polyg_filt	48905.0	68370.0	74340.0	77462.0	79674.0	81357.0	82202.0	82398.0	81822.0	80885.0	80441.0	78039.0	76457.0	73590.0	71555.0	55648.0	56684.0	66768.0	65057.0	58651.0	1143157.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_44P_1_bbduk_polyg_filt	51229.0	75004.0	84648.0	92139.0	98235.0	101806.0	104863.0	106484.0	107566.0	107473.0	107441.0	105575.0	103617.0	101183.0	99089.0	77636.0	77488.0	91446.0	87813.0	82971.0	1789788.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_44P_2_bbduk_polyg_filt	51297.0	75051.0	84687.0	92134.0	98290.0	101821.0	104886.0	106504.0	107547.0	107463.0	107436.0	105559.0	103658.0	101191.0	99107.0	77777.0	78219.0	93401.0	91214.0	84030.0	1782222.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_45P_1_bbduk_polyg_filt	53818.0	81184.0	95142.0	105751.0	115101.0	120304.0	126387.0	129739.0	131170.0	131916.0	134170.0	133156.0	132246.0	129736.0	128522.0	101536.0	103469.0	121147.0	118458.0	111487.0	2302606.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_45P_2_bbduk_polyg_filt	53879.0	81243.0	95220.0	105765.0	115117.0	120292.0	126397.0	129750.0	131189.0	131923.0	134146.0	133152.0	132253.0	129773.0	128518.0	101650.0	104080.0	122691.0	121136.0	112270.0	2296601.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_46P_1_bbduk_polyg_filt	57622.0	83454.0	93309.0	101111.0	107412.0	110810.0	115998.0	116269.0	116444.0	115862.0	116813.0	114045.0	113895.0	111148.0	109882.0	87192.0	89679.0	104890.0	102989.0	95433.0	1874790.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_46P_2_bbduk_polyg_filt	57681.0	83492.0	93328.0	101119.0	107409.0	110848.0	116001.0	116277.0	116489.0	115860.0	116801.0	114041.0	113922.0	111114.0	109935.0	87283.0	90136.0	105917.0	105025.0	96012.0	1870357.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_47P_1_bbduk_polyg_filt	43660.0	65757.0	74534.0	81875.0	87368.0	91366.0	94181.0	96693.0	97217.0	96881.0	96779.0	95667.0	93685.0	91852.0	89957.0	71364.0	72149.0	84057.0	81873.0	76332.0	1824429.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_47P_2_bbduk_polyg_filt	43712.0	65802.0	74552.0	81915.0	87381.0	91345.0	94194.0	96673.0	97240.0	96871.0	96779.0	95687.0	93684.0	91855.0	89998.0	71523.0	73268.0	86831.0	86274.0	77555.0	1814537.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_48P_1_bbduk_polyg_filt	50417.0	72339.0	80684.0	85337.0	88359.0	90577.0	94118.0	93494.0	92599.0	92427.0	93282.0	90336.0	88322.0	87487.0	85432.0	66481.0	68921.0	80455.0	79042.0	71990.0	1727608.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_48P_2_bbduk_polyg_filt	50485.0	72394.0	80675.0	85350.0	88371.0	90608.0	94123.0	93455.0	92611.0	92449.0	93296.0	90343.0	88332.0	87484.0	85488.0	66636.0	69884.0	83098.0	83209.0	73141.0	1718275.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_4P_1_bbduk_polyg_filt	58621.0	87319.0	99970.0	109024.0	115731.0	120494.0	125158.0	124933.0	123430.0	122297.0	121304.0	117348.0	113538.0	109514.0	105491.0	82278.0	81100.0	93184.0	88354.0	81093.0	1474007.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_4P_2_bbduk_polyg_filt	58700.0	87376.0	99992.0	109051.0	115740.0	120494.0	125179.0	124939.0	123443.0	122293.0	121297.0	117338.0	113517.0	109520.0	105498.0	82361.0	81627.0	94502.0	90621.0	81676.0	1469024.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_50P_1_bbduk_polyg_filt	3633.0	5004.0	5434.0	5892.0	6070.0	6272.0	6436.0	6558.0	6709.0	6706.0	6711.0	6523.0	6552.0	6445.0	6483.0	5241.0	5243.0	6307.0	5983.0	5764.0	114330.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_50P_2_bbduk_polyg_filt	3640.0	5008.0	5434.0	5893.0	6079.0	6268.0	6431.0	6566.0	6714.0	6703.0	6708.0	6529.0	6551.0	6441.0	6487.0	5251.0	5278.0	6377.0	6123.0	5788.0	114027.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_51P_1_bbduk_polyg_filt	36188.0	56371.0	66416.0	74894.0	82226.0	86830.0	91548.0	94081.0	95087.0	95964.0	97279.0	95361.0	94751.0	93453.0	92338.0	73019.0	73753.0	87714.0	84857.0	80504.0	1969916.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_51P_2_bbduk_polyg_filt	36213.0	56410.0	66457.0	74908.0	82250.0	86845.0	91541.0	94112.0	95098.0	95957.0	97279.0	95367.0	94735.0	93475.0	92395.0	73174.0	74855.0	90652.0	89607.0	81698.0	1959522.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_52P_1_bbduk_polyg_filt	46417.0	64530.0	70951.0	74877.0	77865.0	79585.0	81303.0	81197.0	80826.0	79642.0	78998.0	77046.0	75508.0	73200.0	71018.0	55556.0	56232.0	66324.0	63840.0	59217.0	1313909.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_52P_2_bbduk_polyg_filt	46466.0	64544.0	70983.0	74888.0	77883.0	79569.0	81309.0	81186.0	80855.0	79639.0	79002.0	77044.0	75499.0	73208.0	71044.0	55662.0	56834.0	67862.0	66244.0	59834.0	1308486.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_53P_1_bbduk_polyg_filt	40932.0	60298.0	69208.0	74793.0	79929.0	84334.0	87729.0	88844.0	87149.0	87317.0	87883.0	85655.0	82744.0	82030.0	80796.0	64018.0	66480.0	77995.0	76747.0	71630.0	1911784.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_53P_2_bbduk_polyg_filt	40988.0	60335.0	69240.0	74784.0	79949.0	84332.0	87743.0	88820.0	87155.0	87336.0	87862.0	85659.0	82758.0	82052.0	80867.0	64226.0	67655.0	81106.0	81788.0	72913.0	1900727.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_54P_1_bbduk_polyg_filt	51357.0	78629.0	91479.0	101868.0	110196.0	115209.0	120087.0	120857.0	118008.0	117566.0	117608.0	114897.0	110484.0	107164.0	106508.0	84210.0	86716.0	101550.0	97932.0	91199.0	2022098.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_54P_2_bbduk_polyg_filt	51405.0	78671.0	91530.0	101902.0	110221.0	115216.0	120119.0	120861.0	117974.0	117569.0	117579.0	114919.0	110497.0	107155.0	106531.0	84379.0	87689.0	103920.0	102086.0	92262.0	2013137.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_55P_1_bbduk_polyg_filt	24757.0	39203.0	48682.0	57398.0	65527.0	74125.0	81874.0	87485.0	91620.0	97069.0	101746.0	103231.0	104693.0	104831.0	106441.0	85542.0	89831.0	108814.0	106602.0	101561.0	2114512.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_55P_2_bbduk_polyg_filt	24792.0	39226.0	48686.0	57434.0	65554.0	74153.0	81869.0	87466.0	91662.0	97099.0	101735.0	103223.0	104719.0	104811.0	106489.0	85637.0	90343.0	110088.0	109060.0	102209.0	2109289.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_56P_1_bbduk_polyg_filt	74060.0	115666.0	137336.0	155828.0	169985.0	181137.0	191587.0	198138.0	201409.0	204740.0	206249.0	205219.0	202179.0	198780.0	196984.0	154571.0	156781.0	184356.0	178377.0	167406.0	3241951.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_56P_2_bbduk_polyg_filt	74147.0	115741.0	137380.0	155892.0	170025.0	181178.0	191603.0	198157.0	201462.0	204712.0	206270.0	205202.0	202202.0	198773.0	197024.0	154781.0	157798.0	186893.0	183128.0	168785.0	3231586.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_57P_1_bbduk_polyg_filt	76953.0	110709.0	121219.0	128831.0	133914.0	137913.0	141653.0	142615.0	142432.0	141420.0	140849.0	138217.0	135227.0	131438.0	128421.0	100021.0	101725.0	118327.0	113888.0	106259.0	1910994.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_57P_2_bbduk_polyg_filt	77034.0	110771.0	121230.0	128860.0	133919.0	137892.0	141661.0	142670.0	142449.0	141416.0	140829.0	138227.0	135217.0	131425.0	128427.0	100079.0	102141.0	119245.0	115794.0	106741.0	1906998.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_58P_1_bbduk_polyg_filt	51615.0	75319.0	84377.0	91799.0	96916.0	100436.0	103869.0	104320.0	104582.0	103838.0	103621.0	101695.0	99571.0	96872.0	95233.0	74204.0	76041.0	88267.0	85966.0	80108.0	1854085.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_58P_2_bbduk_polyg_filt	51683.0	75360.0	84397.0	91832.0	96912.0	100421.0	103889.0	104326.0	104597.0	103843.0	103601.0	101723.0	99542.0	96892.0	95279.0	74402.0	76996.0	90813.0	90111.0	81159.0	1844956.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_59P_1_bbduk_polyg_filt	43829.0	62402.0	69300.0	73573.0	76938.0	79582.0	82771.0	82213.0	82194.0	82528.0	82858.0	80548.0	78671.0	76710.0	75692.0	58564.0	59918.0	70078.0	68197.0	63129.0	1300658.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_59P_2_bbduk_polyg_filt	43867.0	62435.0	69349.0	73571.0	76947.0	79591.0	82792.0	82189.0	82180.0	82544.0	82862.0	80551.0	78644.0	76726.0	75720.0	58649.0	60411.0	71373.0	70465.0	63785.0	1295702.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_5P_1_bbduk_polyg_filt	48872.0	71321.0	80622.0	87523.0	92887.0	97550.0	102559.0	104262.0	105162.0	107468.0	107337.0	105103.0	104740.0	102488.0	101516.0	79829.0	81707.0	94480.0	91582.0	85513.0	1638482.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_5P_2_bbduk_polyg_filt	48927.0	71380.0	80649.0	87550.0	92882.0	97558.0	102582.0	104263.0	105158.0	107474.0	107355.0	105102.0	104728.0	102503.0	101540.0	79886.0	82167.0	95522.0	93641.0	86068.0	1634068.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_60P_1_bbduk_polyg_filt	52109.0	77418.0	88847.0	97285.0	103682.0	108028.0	112415.0	114188.0	114298.0	114963.0	116104.0	112964.0	111760.0	109197.0	107818.0	85317.0	86782.0	101549.0	98709.0	92053.0	1856455.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_60P_2_bbduk_polyg_filt	52165.0	77481.0	88865.0	97297.0	103722.0	108047.0	112446.0	114208.0	114316.0	114948.0	116084.0	112957.0	111740.0	109210.0	107843.0	85392.0	87336.0	102928.0	101070.0	92817.0	1851069.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_63P_1_bbduk_polyg_filt	16487.0	24712.0	28694.0	32708.0	36776.0	40079.0	44671.0	47880.0	50066.0	54116.0	58141.0	60281.0	64356.0	67252.0	70754.0	59239.0	62539.0	77384.0	78527.0	75594.0	2149099.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_63P_2_bbduk_polyg_filt	16512.0	24731.0	28713.0	32705.0	36801.0	40081.0	44689.0	47887.0	50071.0	54132.0	58134.0	60293.0	64365.0	67297.0	70802.0	59401.0	63603.0	80174.0	82966.0	76780.0	2139218.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_64P_1_bbduk_polyg_filt	71918.0	106258.0	120202.0	129614.0	136908.0	140994.0	144042.0	144070.0	141674.0	139808.0	137776.0	132996.0	128139.0	123214.0	119229.0	93401.0	93479.0	108920.0	104101.0	96007.0	1862684.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_64P_2_bbduk_polyg_filt	72001.0	106331.0	120261.0	129676.0	136953.0	140992.0	144045.0	144056.0	141690.0	139781.0	137759.0	133025.0	128128.0	123259.0	119240.0	93524.0	94361.0	111242.0	107919.0	97028.0	1854163.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_65P_1_bbduk_polyg_filt	46852.0	71200.0	82884.0	92292.0	98902.0	103180.0	108292.0	109267.0	109353.0	108575.0	108681.0	106244.0	105396.0	101806.0	99972.0	78142.0	78719.0	92293.0	88069.0	82012.0	1673463.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_65P_2_bbduk_polyg_filt	46911.0	71227.0	82917.0	92316.0	98921.0	103203.0	108265.0	109283.0	109375.0	108576.0	108645.0	106232.0	105421.0	101806.0	100010.0	78275.0	79269.0	93890.0	90775.0	82761.0	1667516.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_66P_1_bbduk_polyg_filt	47448.0	67843.0	74449.0	78599.0	81165.0	83979.0	86841.0	87254.0	86960.0	88106.0	88587.0	86013.0	85313.0	84274.0	82993.0	65015.0	66106.0	78330.0	75299.0	70091.0	1333398.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_66P_2_bbduk_polyg_filt	47494.0	67890.0	74486.0	78590.0	81199.0	83979.0	86872.0	87256.0	86957.0	88114.0	88566.0	85998.0	85337.0	84277.0	82989.0	65093.0	66510.0	79339.0	77033.0	70582.0	1329502.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_6P_1_bbduk_polyg_filt	36723.0	55213.0	62189.0	67661.0	71879.0	74452.0	76582.0	77405.0	77121.0	76261.0	76001.0	74003.0	72417.0	71001.0	69233.0	54288.0	54752.0	63819.0	61421.0	57314.0	1278794.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_6P_2_bbduk_polyg_filt	36771.0	55223.0	62231.0	67664.0	71889.0	74464.0	76588.0	77405.0	77121.0	76252.0	75988.0	73997.0	72433.0	71022.0	69266.0	54407.0	55360.0	65513.0	64202.0	58104.0	1272629.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_70P_1_bbduk_polyg_filt	44548.0	62940.0	70118.0	74080.0	77313.0	79045.0	81770.0	80505.0	79879.0	80314.0	80109.0	77623.0	76747.0	75540.0	74217.0	58988.0	59666.0	70595.0	68436.0	62844.0	1464385.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_70P_2_bbduk_polyg_filt	44573.0	63005.0	70147.0	74111.0	77311.0	79043.0	81779.0	80531.0	79873.0	80330.0	80083.0	77624.0	76745.0	75532.0	74259.0	59121.0	60498.0	72656.0	71706.0	63751.0	1456984.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_73P_1_bbduk_polyg_filt	25298.0	32046.0	30041.0	27561.0	25917.0	28589.0	30281.0	28264.0	27296.0	30729.0	31421.0	26709.0	20377.0	18002.0	21057.0	18839.0	21697.0	28040.0	28151.0	26800.0	728099.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_73P_2_bbduk_polyg_filt	25315.0	32070.0	30055.0	27566.0	25916.0	28598.0	30283.0	28272.0	27294.0	30731.0	31404.0	26700.0	20393.0	18012.0	21071.0	18908.0	21933.0	28656.0	29272.0	27029.0	725736.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_74P_1_bbduk_polyg_filt	55528.0	80026.0	88849.0	96174.0	100695.0	104731.0	107929.0	110056.0	109663.0	110161.0	110101.0	107500.0	106798.0	103962.0	102408.0	80839.0	81315.0	95449.0	92582.0	86568.0	1624526.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_74P_2_bbduk_polyg_filt	55568.0	80096.0	88903.0	96220.0	100682.0	104731.0	107948.0	110052.0	109668.0	110154.0	110135.0	107482.0	106780.0	103967.0	102437.0	80913.0	81750.0	96507.0	94585.0	87135.0	1620147.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_75P_1_bbduk_polyg_filt	42395.0	61864.0	69164.0	74263.0	78287.0	80871.0	83810.0	84809.0	84506.0	85276.0	85866.0	84802.0	84338.0	82361.0	81514.0	64560.0	66336.0	77800.0	75742.0	70993.0	1498208.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_75P_2_bbduk_polyg_filt	42456.0	61893.0	69203.0	74286.0	78275.0	80891.0	83821.0	84797.0	84527.0	85302.0	85855.0	84804.0	84329.0	82365.0	81524.0	64637.0	66870.0	79117.0	78000.0	71629.0	1493184.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_76P_1_bbduk_polyg_filt	43157.0	60326.0	65600.0	68815.0	72200.0	73270.0	75201.0	75983.0	75252.0	75301.0	75627.0	73499.0	72057.0	69759.0	69289.0	54233.0	55217.0	64933.0	62908.0	58851.0	1464805.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_76P_2_bbduk_polyg_filt	43222.0	60358.0	65615.0	68813.0	72220.0	73273.0	75227.0	75984.0	75238.0	75286.0	75624.0	73507.0	72100.0	69759.0	69329.0	54413.0	56324.0	67913.0	67566.0	60060.0	1454452.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_77P_1_bbduk_polyg_filt	67473.0	98311.0	110100.0	118568.0	123788.0	127116.0	130508.0	129529.0	126264.0	125082.0	123951.0	119973.0	117337.0	113203.0	109816.0	85711.0	87189.0	99764.0	95707.0	88643.0	1788554.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_77P_2_bbduk_polyg_filt	67554.0	98387.0	110115.0	118604.0	123803.0	127114.0	130514.0	129499.0	126298.0	125079.0	123954.0	119950.0	117349.0	113227.0	109825.0	85837.0	87912.0	101620.0	98637.0	89452.0	1781857.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_78P_1_bbduk_polyg_filt	47586.0	67046.0	73394.0	76936.0	79399.0	80527.0	81760.0	81876.0	81146.0	79676.0	79216.0	76962.0	75702.0	73501.0	71065.0	56085.0	57060.0	66079.0	64352.0	59049.0	1332316.0
