clade_name	clade_taxid	PD_Lib_pos_plate2_metaphlan4	PD_Lib_pos_plate1_metaphlan4	PD_Lib_neg_plate2_metaphlan4	PD_Lib_neg_plate1_metaphlan4	PD_Extr_pos_plate3_metaphlan4	PD_Extr_pos_plate2_metaphlan4	PD_Extr_pos_plate1_metaphlan4	PD_Extr_neg_plate3_metaphlan4	PD_Extr_neg_plate2_metaphlan4	PD_Extr_neg_plate1_metaphlan4	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_81P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_36P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_26P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_218S_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_199P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_192S_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_107P_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Firmicutes|c__CFGB9272	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125.0	0	0	11037.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11475.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9425.0	11379.0	12125.0	0	11211.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11195.0	0	0	0	0	0	14191.0	22604.0	0	0	20495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13506.0	0	0	0	13756.0	13639.0	0	25530.0	10016.0	0	0	0	11965.0	0	0	0	0	0	0	0	0	0	0	0	16461.0	0	0	0	0	0	0	0	13428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10505.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125.0	0	0	11037.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11475.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9425.0	11379.0	12125.0	0	11211.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11195.0	0	0	0	0	0	14191.0	22604.0	0	0	20495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13506.0	0	0	0	13756.0	13639.0	0	25530.0	10016.0	0	0	0	11965.0	0	0	0	0	0	0	0	0	0	0	0	16461.0	0	0	0	0	0	0	0	13428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10505.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272|f__FGB9272	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125.0	0	0	11037.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11475.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9425.0	11379.0	12125.0	0	11211.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11195.0	0	0	0	0	0	14191.0	22604.0	0	0	20495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13506.0	0	0	0	13756.0	13639.0	0	25530.0	10016.0	0	0	0	11965.0	0	0	0	0	0	0	0	0	0	0	0	16461.0	0	0	0	0	0	0	0	13428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10505.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272|f__FGB9272|g__GGB9296	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125.0	0	0	11037.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11475.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9425.0	11379.0	12125.0	0	11211.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11195.0	0	0	0	0	0	14191.0	22604.0	0	0	20495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13506.0	0	0	0	13756.0	13639.0	0	25530.0	10016.0	0	0	0	11965.0	0	0	0	0	0	0	0	0	0	0	0	16461.0	0	0	0	0	0	0	0	13428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10505.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272|f__FGB9272|g__GGB9296|s__GGB9296_SGB14253	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125.0	0	0	11037.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11475.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9425.0	11379.0	12125.0	0	11211.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11195.0	0	0	0	0	0	14191.0	22604.0	0	0	20495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13506.0	0	0	0	13756.0	13639.0	0	25530.0	10016.0	0	0	0	11965.0	0	0	0	0	0	0	0	0	0	0	0	16461.0	0	0	0	0	0	0	0	13428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10505.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9272|o__OFGB9272|f__FGB9272|g__GGB9296|s__GGB9296_SGB14253|t__SGB14253	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10125.0	0	0	11037.0	0	0	0	0	0	0	0	0	0	0	0	0	0	11475.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9425.0	11379.0	12125.0	0	11211.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11195.0	0	0	0	0	0	14191.0	22604.0	0	0	20495.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13506.0	0	0	0	13756.0	13639.0	0	25530.0	10016.0	0	0	0	11965.0	0	0	0	0	0	0	0	0	0	0	0	16461.0	0	0	0	0	0	0	0	13428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10505.0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB9345	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	32235.0	0	10240.0	0	0	16510.0	30964.0	47256.0	0	7417.0	14278.0	0	0	7066.0	0	45288.0	19384.0	0	116804.0	27251.0	0	0	0	36967.0	0	30865.0	12064.0	9677.0	0	0	9021.0	0	0	15116.0	0	10425.0	0	0	0	0	0	27958.0	0	0	0	8416.0	7497.0	11014.0	0	0	14661.0	0	9267.0	15074.0	0	0	0	7012.0	0	0	8679.0	0	0	0	0	0	12715.0	47085.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30086.0	13651.0	0	0	45446.0	36645.0	0	29705.0	0	0	0	0	7767.0	17061.0	0	0	0	0	59159.0	32520.0	0	0	0	7303.0	0	0	28768.0	12539.0	0	21278.0	7114.0	0	0	0	34273.0	0	0	0	0	8239.0	0	0	0	0	0	0	23202.0	0	0	0	16540.0	0	0	13187.0	6654.0	0	0	0	0	0	7469.0	0	0	0	0	0	12596.0	0	0	0	0	0	37255.0	0	0	15213.0	0	0	0	0	0	0	0	0	53673.0	16154.0	0	0	0	0	40019.0
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	32235.0	0	10240.0	0	0	16510.0	30964.0	47256.0	0	7417.0	14278.0	0	0	7066.0	0	45288.0	19384.0	0	116804.0	27251.0	0	0	0	36967.0	0	30865.0	12064.0	9677.0	0	0	9021.0	0	0	15116.0	0	10425.0	0	0	0	0	0	27958.0	0	0	0	8416.0	7497.0	11014.0	0	0	14661.0	0	9267.0	15074.0	0	0	0	7012.0	0	0	8679.0	0	0	0	0	0	12715.0	47085.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30086.0	13651.0	0	0	45446.0	36645.0	0	29705.0	0	0	0	0	7767.0	17061.0	0	0	0	0	59159.0	32520.0	0	0	0	7303.0	0	0	28768.0	12539.0	0	21278.0	7114.0	0	0	0	34273.0	0	0	0	0	8239.0	0	0	0	0	0	0	23202.0	0	0	0	16540.0	0	0	13187.0	6654.0	0	0	0	0	0	7469.0	0	0	0	0	0	12596.0	0	0	0	0	0	37255.0	0	0	15213.0	0	0	0	0	0	0	0	0	53673.0	16154.0	0	0	0	0	40019.0
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345|f__FGB9345	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	32235.0	0	10240.0	0	0	16510.0	30964.0	47256.0	0	7417.0	14278.0	0	0	7066.0	0	45288.0	19384.0	0	116804.0	27251.0	0	0	0	36967.0	0	30865.0	12064.0	9677.0	0	0	9021.0	0	0	15116.0	0	10425.0	0	0	0	0	0	27958.0	0	0	0	8416.0	7497.0	11014.0	0	0	14661.0	0	9267.0	15074.0	0	0	0	7012.0	0	0	8679.0	0	0	0	0	0	12715.0	47085.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30086.0	13651.0	0	0	45446.0	36645.0	0	29705.0	0	0	0	0	7767.0	17061.0	0	0	0	0	59159.0	32520.0	0	0	0	7303.0	0	0	28768.0	12539.0	0	21278.0	7114.0	0	0	0	34273.0	0	0	0	0	8239.0	0	0	0	0	0	0	23202.0	0	0	0	16540.0	0	0	13187.0	6654.0	0	0	0	0	0	7469.0	0	0	0	0	0	12596.0	0	0	0	0	0	37255.0	0	0	15213.0	0	0	0	0	0	0	0	0	53673.0	16154.0	0	0	0	0	40019.0
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345|f__FGB9345|g__GGB9345	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	32235.0	0	10240.0	0	0	16510.0	30964.0	47256.0	0	7417.0	14278.0	0	0	7066.0	0	45288.0	19384.0	0	116804.0	27251.0	0	0	0	36967.0	0	30865.0	12064.0	9677.0	0	0	9021.0	0	0	15116.0	0	10425.0	0	0	0	0	0	27958.0	0	0	0	8416.0	7497.0	11014.0	0	0	14661.0	0	9267.0	15074.0	0	0	0	7012.0	0	0	8679.0	0	0	0	0	0	12715.0	47085.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30086.0	13651.0	0	0	45446.0	36645.0	0	29705.0	0	0	0	0	7767.0	17061.0	0	0	0	0	59159.0	32520.0	0	0	0	7303.0	0	0	28768.0	12539.0	0	21278.0	7114.0	0	0	0	34273.0	0	0	0	0	8239.0	0	0	0	0	0	0	23202.0	0	0	0	16540.0	0	0	13187.0	6654.0	0	0	0	0	0	7469.0	0	0	0	0	0	12596.0	0	0	0	0	0	37255.0	0	0	15213.0	0	0	0	0	0	0	0	0	53673.0	16154.0	0	0	0	0	40019.0
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345|f__FGB9345|g__GGB9345|s__GGB9345_SGB14311	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	32235.0	0	10240.0	0	0	16510.0	30964.0	47256.0	0	7417.0	14278.0	0	0	7066.0	0	45288.0	19384.0	0	116804.0	27251.0	0	0	0	36967.0	0	30865.0	12064.0	9677.0	0	0	9021.0	0	0	15116.0	0	10425.0	0	0	0	0	0	27958.0	0	0	0	8416.0	7497.0	11014.0	0	0	14661.0	0	9267.0	15074.0	0	0	0	7012.0	0	0	8679.0	0	0	0	0	0	12715.0	47085.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30086.0	13651.0	0	0	45446.0	36645.0	0	29705.0	0	0	0	0	7767.0	17061.0	0	0	0	0	59159.0	32520.0	0	0	0	7303.0	0	0	28768.0	12539.0	0	21278.0	7114.0	0	0	0	34273.0	0	0	0	0	8239.0	0	0	0	0	0	0	23202.0	0	0	0	16540.0	0	0	13187.0	6654.0	0	0	0	0	0	7469.0	0	0	0	0	0	12596.0	0	0	0	0	0	37255.0	0	0	15213.0	0	0	0	0	0	0	0	0	53673.0	16154.0	0	0	0	0	40019.0
k__Bacteria|p__Firmicutes|c__CFGB9345|o__OFGB9345|f__FGB9345|g__GGB9345|s__GGB9345_SGB14311|t__SGB14311	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	32235.0	0	10240.0	0	0	16510.0	30964.0	47256.0	0	7417.0	14278.0	0	0	7066.0	0	45288.0	19384.0	0	116804.0	27251.0	0	0	0	36967.0	0	30865.0	12064.0	9677.0	0	0	9021.0	0	0	15116.0	0	10425.0	0	0	0	0	0	27958.0	0	0	0	8416.0	7497.0	11014.0	0	0	14661.0	0	9267.0	15074.0	0	0	0	7012.0	0	0	8679.0	0	0	0	0	0	12715.0	47085.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30086.0	13651.0	0	0	45446.0	36645.0	0	29705.0	0	0	0	0	7767.0	17061.0	0	0	0	0	59159.0	32520.0	0	0	0	7303.0	0	0	28768.0	12539.0	0	21278.0	7114.0	0	0	0	34273.0	0	0	0	0	8239.0	0	0	0	0	0	0	23202.0	0	0	0	16540.0	0	0	13187.0	6654.0	0	0	0	0	0	7469.0	0	0	0	0	0	12596.0	0	0	0	0	0	37255.0	0	0	15213.0	0	0	0	0	0	0	0	0	53673.0	16154.0	0	0	0	0	40019.0
k__Bacteria|p__Firmicutes|c__CFGB93743	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13395.0	14398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB93743|o__OFGB93743	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13395.0	14398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB93743|o__OFGB93743|f__FGB93743	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13395.0	14398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB93743|o__OFGB93743|f__FGB93743|g__GGB39399	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13395.0	14398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB93743|o__OFGB93743|f__FGB93743|g__GGB39399|s__GGB39399_SGB47610	2|1239|||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13395.0	14398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB93743|o__OFGB93743|f__FGB93743|g__GGB39399|s__GGB39399_SGB47610|t__SGB47610	2|1239||||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13395.0	14398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB93792	2|1239|	0	0	0	0	0	0	0	0	0	0	0	0	12317.0	0	13152.0	0	0	35548.0	24846.0	0	0	22661.0	41123.0	13937.0	0	0	19335.0	12833.0	0	0	58874.0	23026.0	29140.0	11742.0	0	17206.0	0	0	0	12209.0	0	0	0	0	0	0	14081.0	13384.0	0	0	9160.0	75327.0	0	0	17177.0	0	0	0	0	0	0	0	139388.0	18908.0	0	17326.0	0	33181.0	14395.0	9786.0	0	0	13977.0	0	0	0	0	13235.0	33676.0	13634.0	0	0	0	0	0	0	0	0	14553.0	25639.0	0	0	56061.0	0	0	12030.0	58270.0	0	0	19143.0	11541.0	88962.0	0	26725.0	0	0	0	20286.0	16701.0	21132.0	0	0	0	14532.0	56151.0	0	0	0	16453.0	0	85249.0	0	68675.0	0	41951.0	22281.0	0	0	57233.0	30336.0	11070.0	0	11185.0	0	0	0	0	0	0	0	17196.0	16166.0	157653.0	0	68327.0	0	20226.0	28233.0	11380.0	0	16895.0	0	0	0	0	17994.0	0	0	0	70205.0	0	10885.0	223587.0	15934.0	11629.0	63977.0	0	0	10319.0	56697.0	19011.0	17792.0	0	0	0	0	0	0	0	0	13499.0	11497.0	0	0	27812.0	0
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792	2|1239||	0	0	0	0	0	0	0	0	0	0	0	0	12317.0	0	13152.0	0	0	35548.0	24846.0	0	0	22661.0	41123.0	13937.0	0	0	19335.0	12833.0	0	0	58874.0	23026.0	29140.0	11742.0	0	17206.0	0	0	0	12209.0	0	0	0	0	0	0	14081.0	13384.0	0	0	9160.0	75327.0	0	0	17177.0	0	0	0	0	0	0	0	139388.0	18908.0	0	17326.0	0	33181.0	14395.0	9786.0	0	0	13977.0	0	0	0	0	13235.0	33676.0	13634.0	0	0	0	0	0	0	0	0	14553.0	25639.0	0	0	56061.0	0	0	12030.0	58270.0	0	0	19143.0	11541.0	88962.0	0	26725.0	0	0	0	20286.0	16701.0	21132.0	0	0	0	14532.0	56151.0	0	0	0	16453.0	0	85249.0	0	68675.0	0	41951.0	22281.0	0	0	57233.0	30336.0	11070.0	0	11185.0	0	0	0	0	0	0	0	17196.0	16166.0	157653.0	0	68327.0	0	20226.0	28233.0	11380.0	0	16895.0	0	0	0	0	17994.0	0	0	0	70205.0	0	10885.0	223587.0	15934.0	11629.0	63977.0	0	0	10319.0	56697.0	19011.0	17792.0	0	0	0	0	0	0	0	0	13499.0	11497.0	0	0	27812.0	0
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792|f__FGB93792	2|1239|||	0	0	0	0	0	0	0	0	0	0	0	0	12317.0	0	13152.0	0	0	35548.0	24846.0	0	0	22661.0	41123.0	13937.0	0	0	19335.0	12833.0	0	0	58874.0	23026.0	29140.0	11742.0	0	17206.0	0	0	0	12209.0	0	0	0	0	0	0	14081.0	13384.0	0	0	9160.0	75327.0	0	0	17177.0	0	0	0	0	0	0	0	139388.0	18908.0	0	17326.0	0	33181.0	14395.0	9786.0	0	0	13977.0	0	0	0	0	13235.0	33676.0	13634.0	0	0	0	0	0	0	0	0	14553.0	25639.0	0	0	56061.0	0	0	12030.0	58270.0	0	0	19143.0	11541.0	88962.0	0	26725.0	0	0	0	20286.0	16701.0	21132.0	0	0	0	14532.0	56151.0	0	0	0	16453.0	0	85249.0	0	68675.0	0	41951.0	22281.0	0	0	57233.0	30336.0	11070.0	0	11185.0	0	0	0	0	0	0	0	17196.0	16166.0	157653.0	0	68327.0	0	20226.0	28233.0	11380.0	0	16895.0	0	0	0	0	17994.0	0	0	0	70205.0	0	10885.0	223587.0	15934.0	11629.0	63977.0	0	0	10319.0	56697.0	19011.0	17792.0	0	0	0	0	0	0	0	0	13499.0	11497.0	0	0	27812.0	0
k__Bacteria|p__Firmicutes|c__CFGB93792|o__OFGB93792|f__FGB93792|g__GGB37949	2|1239||||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3433.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
