ID	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001607566	0	0	0	0.009649561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002733327	0	0	0.005059441	0	0.005490214	0	0.00261537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012286782	0.005478987	0	0	0	0	0	0	0	0.006165824	0	0.014149223	0	0.002031607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004401086	0	0	0	0	0	0	0	0	0	0.003005304	0	0	0	0.002713434	0	0	0	0	0	0	0.004057977	0	0	0	0	0.006671977	0.008619528	0	0	0	0	0	0	0.002847196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002146023	0	0	0	0	0	0.002732146	0	0.00266754	0	0	0	0	0	0	0	0	0	0.002618133	0	0	0	0	0	0.003514612	0	0	0	0	0	0.001898512	0	0	0	0	0	0	0	0	0	0.003488584	0.015942475	0.001718994	0	0.001773536	0.002003898	0.0023548	0	0	0.001633249	0	0	0.001557764	0.002176344	0.002075443	0	0	0.002144583	0.00178406	0.002021415	0	0.001633966	0	0	0	0	0	0	0	0	0	0	0.001771676	0	0	0	0	0.000958071	0	0	0	0	0.002302997	0.00179126	0	0.002634366	0.002991798	0	0.001522347	0	0	0.002019205	0	0	0	0.001568087	0	0	0.001307098	0	0	0.00231859	0	0.001485317	0.001382584	0	0	0	0	0	0.002513434	0	0	0	0.001755856	0	0	0.002873559	0	0	0	0	0	0.001271038	0	0.002623066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001140685	0	0	0	0	0	0.002286173	0	0.001719419	0.001498427	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB79330|o__OFGB79330|f__FGB79330|g__GGB3005|s__GGB3005_SGB3996	0	0	0	0	0	0	0	0	0.002118199	0	0	0	0	0	0	0	0	0	0.001672825	0	0	0.002239637	0	0	0	0	0.003390055	0	0	0	0	0	0.001434486	0.002942279	0	0	0	0	0	0	0.002875702	0	0	0.001870445	0	0	0	0	0	0	0	0.002546743	0	0	0	0	0.001064702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173375	0.004565564	0	0	0	0	0	0	0	0.001084063	0	0	0	0	0	0	0	0	0	0.000846774	0	0	0	0	0	0	0.000989378	0.007138001	0	0	0	0	0	0	0	0.002636437	0	0	0	0	0.001275244	0	0	0	0	0	0	0	0	0	0.001781274	0.002170912	0.001906262	0	0	0	0	0.001065653	0.008917582	0.002335673	0	0	0	0	0	0	0	0	0.01793135	0	0.006650939	0	0.001875023	0	0.002743352	0.001900187	0	0.007419059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002543933
k__Bacteria|p__Firmicutes|c__CFGB1217|o__OFGB1217|f__FGB1217|g__GGB2982|s__GGB2982_SGB3964	0	0	0	0	0	0	0	0	0.002681894	0	0	0	0	0	0.002661699	0	0	0.002619132	0	0	0	0	0.00158809	0	0.001451585	0.002039465	0	0	0.002248835	0.00177579	0	0	0	0	0	0	0.002338157	0.002195235	0	0	0	0	0	0	0	0	0	0	0.002090813	0	0	0	0	0	0.002475173	0	0	0	0	0	0	0.001090255	0.001128374	0	0.000926853	0.001521017	0.001433906	0	0	0	0.002059208	0.001367818	0	0	0.001331361	0.001135907	0.001821705	0	0	0	0	0	0.00189488	0	0.00152442	0.001701702	0	0	0.00217373	0.001977692	0	0.002332523	0.001307104	0	0.000811126	0	0	0.001301509	0.002312027	0	0.000981504	0.001516783	0.001457124	0	0	0	0	0	0.001555958	0.001732902	0	0	0.001560893	0.001238357	0.001496616	0.00132017	0	0	0	0.001805203	0	0.001662249	0	0	0	0	0.002099263	0.001742473	0	0	0.001435836	0	0	0	0.001696852	0.002108646	0.001139222	0	0	0.001314631	0	0	0.001765692	0	0	0	0	0	0.001480615	0	0.002027436	0	0.002058709	0	0	0	0.001635666	0	0	0	0	0.001473891	0.001519409	0.003257269	0	0	0	0.001320089	0
k__Bacteria|p__Firmicutes|c__CFGB2984|o__OFGB2984|f__FGB2984|g__GGB9347|s__GGB9347_SGB14313	0	0	0.00469469	0	0	0	0.003169945	0.008383516	0	0	0	0	0	0	0	0	0.010290568	0	0	0	0.001566376	0	0	0	0	0	0	0	0.004228649	0	0	0.0017263	0	0	0.007456246	0	0	0	0	0	0	0	0.002955776	0	0	0.001766402	0	0	0	0	0	0	0	0.003572766	0	0	0	0	0	0.001128811	0	0	0	0	0	0	0	0	0	0	0	0.000886412	0	0	0	0	0	0	0	0	0	0.001681406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00641062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003761213	0	0	0.001912441	0	0	0	0	0	0	0.002798276	0	0	0	0	0	0	0	0	0	0	0	0.005516496	0.002002898	0	0	0	0	0	0	0	0	0	0	0.024149567	0	0.003009584	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Anaerotignaceae|g__Anaerotignum|s__Anaerotignum_faecicola	0	0	0.002038012	0	0	0	0	0	0	0	0	0	0	0.002999214	0	0	0	0.002378629	0	0	0	0	0	0	0	0	0	0	0.002205673	0.001765905	0	0.002850655	0	0.001870134	0	0.001544351	0	0	0	0.001413502	0	0	0	0.001915137	0	0	0.001493011	0	0.001533293	0.002294243	0	0	0	0	0	0.004708854	0	0.001851115	0.001778786	0.001459529	0	0.000901732	0.002001271	0	0	0.001453907	0.000854686	0	0	0.002569956	0.001293256	0	0	0	0.001912234	0.002072321	0.002917522	0.001265502	0.001212249	0	0	0	0	0	0	0.00118358	0	0	0	0.003276318	0	0	0.001360524	0.001265419	0.000691263	0	0	0	0.001328736	0	0	0	0.00166457	0	0	0	0.001801215	0.002111463	0	0	0.000891458	0	0	0	0.002561642	0.003614162	0	0	0.001343155	0.001284784	0.001464999	0.002837181	0.003421022	0	0.002044853	0	0	0	0	0	0	0.001206958	0	0	0	0	0	0	0	0	0.001731172	0	0.001114072	0	0	0.001068854	0	0	0	0	0	0	0	0	0.001052361	0	0.001015331	0	0	0	0	0	0.003078317	0	0.001286465	0.001140485	0	0.001904802	0
k__Bacteria|p__Actinomycetota|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Gordonibacter|s__Gordonibacter_pamelaeae	0.001336584	0	0	0	0.002164176	0.002229857	0	0	0	0	0	0.002382434	0	0	0.002227069	0.002893254	0	0	0.00397867	0	0	0.003708509	0	0	0	0	0.001810589	0	0	0	0	0	0.002718291	0	0	0	0	0	0	0	0	0	0	0.003561243	0	0	0.002064517	0.001723253	0	0	0.002505911	0	0	0	0.002409013	0.002624781	0.001502606	0	0	0	0	0.001671098	0	0.000927048	0.0016824	0	0	0	0	0	0	0	0	0	0	0.001264306	0	0.003696606	0	0	0	0	0	0	0	0.001105604	0	0	0	0	0	0.002697884	0.002585496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001625411	0	0	0.00141513	0	0	0	0	0.001452966	0	0	0.001799188	0.00121089	0.001761623	0	0.001816959	0	0	0	0.001827242	0	0.001717184	0.002641413	0	0	0.001446155	0.001666359	0.002599532	0	0.002352881	0	0	0	0	0	0.004078592	0	0	0	0.002748696	0.001723403	0	0.005479977	0	0	0.002679376	0	0.002750963	0	0	0	0	0	0	0	0	0	0	0	0.001232613	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Turicibacteraceae|g__Turicibacter|s__Turicibacter_bilis	0	0	0	0	0	0.003549869	0	0	0	0	0	0	0	0	0.002647995	0	0.002244017	0	0	0.001852464	0	0	0	0	0.001971443	0	0.00356986	0.002645413	0	0	0	0	0	0	0.003125729	0	0.00193359	0	0.001760645	0	0	0	0.008527938	0	0	0	0	0	0.002566465	0	0.003680307	0.002797622	0	0	0	0	0.001282657	0	0	0.001552481	0	0	0	0	0	0	0.002332282	0	0	0	0	0	0	0	0	0	0.001630618	0.001345597	0	0	0.002333402	0.004583586	0	0	0	0	0	0	0.00266883	0	0	0.00161596	0	0	0	0	0	0	0	0	0.001452127	0	0	0	0	0.001930452	0	0	0	0	0	0	0	0.007419225	0	0	0	0	0.0022046	0	0.001360803	0	0	0.002157717	0	0	0	0	0.004226344	0	0	0	0	0.001081169	0	0	0	0	0	0	0	0	0	0.002701532	0	0	0.002557884	0	0.001538468	0.003480157	0	0.002710123	0	0	0	0	0.001309473	0	0	0	0	0	0	0.00292722	0	0	0.002878578	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9781|s__GGB9781_SGB15402	0	0	0	0	0	0	0.001753774	0	0.002125053	0	0	0	0	0	0	0	0.002747533	0	0	0.001657181	0.002021844	0.003123624	0.002946171	0	0.001428301	0	0.001959333	0.001882979	0.002346687	0	0	0	0	0	0.003556068	0	0	0	0	0.001713816	0	0	0.003942498	0	0	0	0	0	0	0	0.002115777	0.002938219	0	0.001134972	0	0	0	0	0	0.001401511	0	0	0	0	0.002786323	0	0.001516842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001489253	0.002510164	0.001372505	0.002963226	0	0.001729992	0	0.002246405	0	0	0	0	0.001483889	0	0	0	0	0	0	0	0	0	0	0	0	0.002021517	0	0	0	0.001785581	0.001145278	0	0.001196135	0	0	0	0	0	0.001523066	0	0	0	0	0	0	0.001654311	0	0.002085684	0.001766853	0.003073865	0.001077415	0	0	0.001056294	0	0	0	0	0	0	0	0	0	0	0	0.001256625	0.002772462	0.003907847	0	0.002766737	0.001753826	0.002276255	0.001458184	0.002346065	0	0.002059813	0	0	0	0	0	0	0	0	0	0	0.003295036	0	0.002992665
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3478|s__GGB3478_SGB4643	0	0	0	0	0.0018875	0	0	0	0	0	0.001730236	0	0	0	0	0	0	0.001647194	0	0.00189198	0	0	0	0	0.00132958	0	0	0.00167655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002419746	0	0.001768146	0.00224898	0	0	0	0	0	0	0	0	0	0.002720227	0	0	0.001262993	0	0	0	0	0	0	0	0	0	0	0	0.003006754	0	0	0	0.005345781	0	0	0.003618359	0	0	0	0	0	0	0	0.017556335	0	0.002600773	0	0.001645865	0	0	0	0	0	0	0	0	0.001575791	0.001578577	0.001147305	0	0	0.001304741	0.002884169	0	0	0	0.001439253	0	0	0	0.001730784	0	0.002258848	0.001759533	0.010034878	0	0	0	0.004842502	0	0.003568296	0	0	0	0.00096899	0.007878088	0	0.001786268	0	0	0	0	0	0	0	0	0	0	0	0.001365276	0	0	0	0	0.00139134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002429532
k__Bacteria|p__Firmicutes|c__CFGB94730|o__OFGB94730|f__FGB94730|g__GGB4745|s__GGB4745_SGB6571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001251354	0	0	0	0	0.000708745	0	0	0	0	0	0	0	0	0	0	0	0	0.001926168	0	0	0	0	0	0	0	0	0.002047708	0	0	0	0	0	0.008128672	0	0	0	0	0	0	0.002393972	0	0	0	0	0.001202603	0	0.000871866	0.067568057	0	0	0	0	0	0	0	0	0	0	0	0	0.001425611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000685203	0	0	0.00773438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002928574	0.000747713	0	0.000935802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001222035	0.002509278	0	0	0	0	0	0	0.001072628	0	0	0	0	0	0	0	0	0	0.001071464	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB3550|s__GGB3550_SGB4746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010326268	0	0	0	0	0	0.017271897	0	0	0	0	0	0	0	0	0	0	0.002317914	0.001446018	0	0	0.001491207	0	0.009677021	0	0	0	0	0.003952017	0	0	0	0	0	0	0	0	0.001383872	0	0	0	0	0	0	0	0	0	0.0018578	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001579663	0.001651287	0	0	0.001300473	0	0	0	0	0	0	0	0	0	0	0	0	0.001473599	0	0	0	0	0	0.001601206	0	0	0	0	0	0.006685261	0	0	0.001491883	0	0	0.001884041	0.002680812	0.00221044	0	0	0.00239278	0	0.006350323	0	0	0	0	0	0	0	0.001411874	0	0	0	0	0	0	0	0	0	0.022464657	0	0	0.001580007	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_hominis_ex_Liu_et_al_2021	0.001332092	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002068588	0	0	0.002261762	0	0	0	0.002324706	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001588797	0	0	0	0.001760266	0	0	0	0	0	0	0.001800055	0	0	0	0	0	0	0.001403857	0	0	0	0	0	0.003504931	0	0.002125435	0.001186425	0.000944706	0	0	0.002405591	0	0	0.00616641	0.002763738	0.024023729	0	0	0.001827504	0.001735458	0	0	0.002487871	0	0	0	0.002634761	0	0	0.001161896	0	0.001053466	0	0	0	0.001762474	0	0	0.00297658	0.001767558	0	0	0	0	0.001595084	0	0.001116142	0	0	0	0.001816538	0.002453539	0	0	0.001491702	0	0.001248617	0	0.001626826	0	0	0	0	0	0.001673261	0	0	0	0.001534713	0	0	0.002017225	0	0	0	0	0	0.001577546	0	0	0	0.001725016	0	0.001632641	0	0	0	0	0	0	0.001834458	0	0.001404236	0	0	0	0	0	0.001617497	0	0.001471332	0	0	0	0	0	0.001546576	0	0	0	0	0.001620622	0.001953459
k__Bacteria|p__Firmicutes|c__Clostridia|o__Lachnospirales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_OF03_15BH	0	0	0	0	0	0	0.002009025	0.002904493	0.002458668	0	0.002844407	0	0	0	0	0	0	0.002229725	0	0	0	0	0	0	0.001931646	0	0.003073854	0	0	0	0	0	0	0	0	0	0	0.002538711	0	0	0	0.002849935	0	0.002181305	0.004269862	0	0	0	0	0.002938197	0	0	0	0.002546753	0	0	0.002928287	0	0	0.001740539	0	0	0	0	0	0	0.003782183	0	0	0.001915958	0	0	0	0	0.001607547	0.001750721	0	0	0	0	0	0	0	0	0	0	0	0	0.002257434	0	0	0	0	0.002704298	0	0	0	0	0.001930574	0	0.00145786	0.002646062	0	0.002008089	0	0.002081154	0	0	0.001911148	0.002539149	0	0	0	0	0	0	0	0	0	0	0.002517772	0.001459631	0	0	0.002222366	0	0	0	0	0	0	0.001458215	0.001893407	0	0	0	0	0	0	0	0.00151197	0	0.001954267	0	0	0.005865535	0	0	0	0	0.001328468	0.00220258	0	0	0	0.001948448	0.00128856	0.009954738	0	0	0	0	0	0	0.00565909	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Faecalibacterium|s__Faecalibacterium_butyricigenerans	0	0	0	0	0	0	0	0	0.002077568	0	0.00312092	0	0	0	0.001679834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002919221	0	0	0	0.001615138	0	0.002517554	0.001492359	0.002987903	0	0	0	0	0	0	0	0.00150558	0.001826692	0.002598958	0.011761229	0.002923804	0.001170536	0	0	0.001483629	0	0	0	0.003979065	0.002783325	0.00151792	0	0	0	0.001875371	0	0.001450303	0.004145092	0	0.002734703	0	0.001685601	0	0	0	0	0	0	0.00164478	0	0.001693219	0	0	0.001497364	0	0	0	0	0	0	0	0.00627357	0	0	0	0.004135925	0.002849922	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001989666	0	0	0.001834301	0	0	0	0	0	0	0.000925713	0	0.0030817	0.00239819	0	0	0	0	0	0	0	0	0	0	0	0.011950373	0.001537889	0	0	0	0	0	0	0.002420846	0	0	0	0	0	0	0	0.002332286	0	0	0	0	0.001102271	0
k__Bacteria|p__Firmicutes|c__CFGB3062|o__OFGB3062|f__FGB3062|g__GGB9747|s__GGB9747_SGB15356	0	0	0.00786032	0	0	0	0.001358606	0.002308199	0.002162502	0	0	0.001542729	0	0	0.002891078	0	0.00405113	0.005089811	0	0.003696355	0	0.003871381	0	0	0.001379594	0	0	0	0.00338079	0	0	0.001961294	0.002762892	0	0.001879843	0.003243483	0	0	0	0	0	0	0.00236623	0	0	0	0.003130766	0	0	0	0.002624415	0	0	0	0	0	0	0	0	0.002740695	0	0	0	0	0	0	0.003475911	0	0	0	0.001738033	0	0	0	0.001347006	0.000999877	0	0	0.00304803	0	0	0.001821316	0.004566889	0	0	0	0	0.000956802	0	0	0	0	0.001338321	0	0	0	0	0	0	0	0	0	0	0	0	0.002614358	0.00182752	0.001501188	0.002731945	0	0	0	0.002289594	0.001633463	0.001717458	0	0.002566918	0	0.001138523	0	0	0	0	0	0	0	0	0	0	0	0	0.001050571	0.002669146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002076857	0	0	0.001435251	0	0	0	0	0	0	0	0	0.001338006	0	0.003732697	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Pilosibacter|s__Pilosibacter_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002772218	0	0	0	0	0	0	0	0	0.002406284	0	0	0	0.001993895	0	0.002998203	0	0.002858402	0	0	0	0.001730607	0	0	0	0	0	0.001733518	0	0	0	0	0	0	0.002643759	0	0	0	0	0	0	0	0	0.002795036	0.001635215	0.002558484	0	0.001454497	0.001357576	0.006229959	0	0	0	0	0	0.00216637	0.002423168	0.00574194	0	0	0.001642554	0.00158537	0.002654864	0	0.003671289	0	0	0	0.001534064	0	0.001348325	0	0	0	0	0.003192503	0	0	0	0	0.001114973	0.00174071	0	0	0	0	0.001494628	0.003453736	0.002305015	0.001838626	0.001585691	0	0.002753027	0.002564884	0	0	0	0	0	0	0.002013892	0	0	0	0	0	0.001478675	0.003005858	0.001216661	0	0	0	0.001614786	0	0	0	0	0.001769448	0.001857414	0.001183867	0	0	0	0	0.001928978	0.001478678	0.00092003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004384496	0.001246971	0	0	0.004800409	0	0	0	0	0.00137629	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Massilistercora|s__Massilistercora_timonensis	0	0	0	0	0.001257244	0	0.001287521	0	0.002038406	0	0	0	0	0	0	0	0	0	0	0	0.002460608	0.003385793	0	0	0.000783469	0	0	0.001911419	0	0	0	0	0.004226792	0	0.011939341	0	0.001334177	0.002499465	0	0	0	0	0.002464976	0	0	0	0	0.001166775	0	0	0	0.003999979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002117738	0.00130793	0	0.003272156	0	0	0	0.007553065	0	0	0	0	0	0	0	0	0	0.002301561	0	0	0	0.001614222	0.001314754	0	0	0.001596241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029588886	0	0	0.001764319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003107478	0.002384961	0	0	0.007733547	0.001394876	0.001723641	0	0	0	0	0	0	0	0	0.001451127	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9782|s__GGB9782_SGB15403	0	0	0	0	0	0	0	0	0.005815135	0	0	0	0	0	0	0	0.005203956	0	0	0.002119879	0	0	0	0	0.00346627	0	0	0.002418365	0.003313092	0	0	0	0	0	0.005448805	0	0	0.004399888	0	0	0	0	0	0	0	0.002288858	0	0	0	0	0	0	0	0	0.004702244	0	0	0	0	0	0	0	0	0	0	0.001995641	0.001927524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002722513	0.001900415	0	0	0.003266694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001709769	0	0	0.007296073	0	0	0.003780995	0.002664032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003220303	0.00231502	0	0	0.005057692	0.001718601	0	0	0.001290383	0	0	0	0	0	0	0	0	0	0	0	0	0.004801828	0.00775825	0	0	0.010274052	0.003389577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004768885
k__Bacteria|p__Pseudomonadota|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Sutterella|s__Sutterella_wadsworthensis	0.007164254	0	0	0	0	0	0	0	0.001848957	0	0	0	0	0.002194641	0.001746265	0	0	0	0	0	0	0	0	0	0	0.001749622	0.001450786	0	0	0.002440476	0	0	0	0	0	0.002152061	0	0.005336756	0	0	0	0.00330283	0	0	0	0.002880578	0	0.00325201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003121638	0	0	0	0	0	0	0	0.002176534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003500662	0	0	0	0	0.00804219	0	0.001200736	0.0010148	0	0.001579165	0.009103305	0	0.002955161	0	0.004229896	0	0.006097357	0	0	0	0	0	0	0	0	0	0.008296802	0	0	0	0.001444289	0.001604534	0	0.002645452	0.00174171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0072921	0	0	0	0	0.001503154	0.002461152	0	0	0.004536261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011299	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacillota_unclassified|o__Bacillota_unclassified|f__Bacillota_unclassified|g__Negativibacillus|s__Negativibacillus_massiliensis	0	0	0	0	0.004010284	0.003259751	0.002096293	0	0	0	0	0	0	0	0.002874396	0	0	0	0	0	0	0.023061479	0	0	0	0	0	0.001957634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001922411	0	0	0	0.002288226	0	0	0	0	0	0	0	0	0	0	0.001140009	0	0.000907025	0	0.001314093	0	0	0	0	0.001479578	0	0	0	0	0.001678907	0.004761433	0	0	0.003141481	0	0.001248942	0	0	0.00144379	0	0.001700158	0	0	0	0.002400855	0	0	0	0	0	0	0	0	0	0.002266068	0	0	0.004337034	0.007843689	0	0	0	0	0	0	0.002588791	0	0	0	0	0	0	0.001899663	0	0	0.005491877	0	0.001663881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01824261	0.001632628	0	0.00215435	0	0	0	0	0	0	0	0	0	0	0	0.001646023	0	0	0	0	0	0	0
