	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_172S_1_bbduk_adapt_filt	3517.0	1986.0	1170.0	1590.0	4591.0	7623.0	13519.0	19877.0	27603.0	35146.0	42092.0	48736.0	54899.0	60941.0	68050.0	72637.0	76155.0	81317.0	86173.0	87066.0	90437.0	91121.0	91999.0	74776.0	77970.0	93578.0	91240.0	87149.0	1875575.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_172S_2_bbduk_adapt_filt	3517.0	1986.0	1170.0	1590.0	4591.0	7623.0	13519.0	19877.0	27603.0	35146.0	42092.0	48736.0	54899.0	60941.0	68050.0	72637.0	76155.0	81317.0	86173.0	87066.0	90437.0	91121.0	91999.0	74776.0	77970.0	93578.0	91240.0	87149.0	1875575.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_173P_1_bbduk_adapt_filt	691.0	376.0	749.0	2457.0	6088.0	11506.0	19610.0	29418.0	41328.0	53427.0	64232.0	74450.0	82821.0	89760.0	96425.0	101445.0	104457.0	107818.0	111169.0	112465.0	115087.0	115570.0	117714.0	94756.0	100008.0	120294.0	119880.0	114540.0	2939878.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_173P_2_bbduk_adapt_filt	691.0	376.0	749.0	2457.0	6088.0	11506.0	19610.0	29418.0	41328.0	53427.0	64232.0	74450.0	82821.0	89760.0	96425.0	101445.0	104457.0	107818.0	111169.0	112465.0	115087.0	115570.0	117714.0	94756.0	100008.0	120294.0	119880.0	114540.0	2939878.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_174S_1_bbduk_adapt_filt	566.0	264.0	407.0	1274.0	3171.0	6209.0	11046.0	17054.0	24365.0	33231.0	41760.0	50078.0	57225.0	63905.0	70368.0	74007.0	77383.0	80375.0	84598.0	87357.0	89986.0	91561.0	95105.0	77938.0	82281.0	101848.0	102248.0	99323.0	3348829.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_174S_2_bbduk_adapt_filt	566.0	264.0	407.0	1274.0	3171.0	6209.0	11046.0	17054.0	24365.0	33231.0	41760.0	50078.0	57225.0	63905.0	70368.0	74007.0	77383.0	80375.0	84598.0	87357.0	89986.0	91561.0	95105.0	77938.0	82281.0	101848.0	102248.0	99323.0	3348829.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_175P_1_bbduk_adapt_filt	2990.0	788.0	1081.0	3107.0	8615.0	16650.0	29018.0	42146.0	56950.0	70244.0	81133.0	89731.0	96812.0	102214.0	105618.0	108084.0	108935.0	109265.0	109079.0	107710.0	106429.0	103959.0	101710.0	79751.0	80881.0	93930.0	90098.0	84061.0	1993713.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_175P_2_bbduk_adapt_filt	2990.0	788.0	1081.0	3107.0	8615.0	16650.0	29018.0	42146.0	56950.0	70244.0	81133.0	89731.0	96812.0	102214.0	105618.0	108084.0	108935.0	109265.0	109079.0	107710.0	106429.0	103959.0	101710.0	79751.0	80881.0	93930.0	90098.0	84061.0	1993713.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_176S_1_bbduk_adapt_filt	475.0	263.0	501.0	1710.0	4763.0	9763.0	17530.0	26728.0	38613.0	50870.0	61510.0	70823.0	78038.0	84773.0	92271.0	95373.0	96321.0	101494.0	106628.0	107830.0	111779.0	114909.0	118321.0	95894.0	101162.0	121872.0	121307.0	116051.0	3257951.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_176S_2_bbduk_adapt_filt	475.0	263.0	501.0	1710.0	4763.0	9763.0	17530.0	26728.0	38613.0	50870.0	61510.0	70823.0	78038.0	84773.0	92271.0	95373.0	96321.0	101494.0	106628.0	107830.0	111779.0	114909.0	118321.0	95894.0	101162.0	121872.0	121307.0	116051.0	3257951.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_177P_1_bbduk_adapt_filt	498.0	321.0	498.0	1539.0	4052.0	8017.0	14185.0	20917.0	29300.0	37847.0	46264.0	52749.0	59133.0	64473.0	69461.0	73596.0	76541.0	79552.0	82452.0	82868.0	85048.0	85289.0	86490.0	70671.0	74395.0	90242.0	89842.0	87337.0	2361117.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_177P_2_bbduk_adapt_filt	498.0	321.0	498.0	1539.0	4052.0	8017.0	14185.0	20917.0	29300.0	37847.0	46264.0	52749.0	59133.0	64473.0	69461.0	73596.0	76541.0	79552.0	82452.0	82868.0	85048.0	85289.0	86490.0	70671.0	74395.0	90242.0	89842.0	87337.0	2361117.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_178S_1_bbduk_adapt_filt	644.0	459.0	837.0	3071.0	7334.0	13633.0	23562.0	34729.0	49956.0	65584.0	81092.0	95686.0	108635.0	118599.0	129028.0	134941.0	140178.0	145398.0	149420.0	151139.0	153933.0	154347.0	156146.0	125781.0	130315.0	156188.0	152480.0	145625.0	3513089.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_178S_2_bbduk_adapt_filt	644.0	459.0	837.0	3071.0	7334.0	13633.0	23562.0	34729.0	49956.0	65584.0	81092.0	95686.0	108635.0	118599.0	129028.0	134941.0	140178.0	145398.0	149420.0	151139.0	153933.0	154347.0	156146.0	125781.0	130315.0	156188.0	152480.0	145625.0	3513089.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_179P_1_bbduk_adapt_filt	781.0	507.0	885.0	2911.0	7352.0	14333.0	24289.0	35909.0	49149.0	63638.0	74647.0	84917.0	93138.0	99080.0	106059.0	111062.0	113644.0	116095.0	118747.0	118520.0	119897.0	121488.0	121552.0	98670.0	102219.0	122816.0	121836.0	116942.0	3489386.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_179P_2_bbduk_adapt_filt	781.0	507.0	885.0	2911.0	7352.0	14333.0	24289.0	35909.0	49149.0	63638.0	74647.0	84917.0	93138.0	99080.0	106059.0	111062.0	113644.0	116095.0	118747.0	118520.0	119897.0	121488.0	121552.0	98670.0	102219.0	122816.0	121836.0	116942.0	3489386.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_180S_1_bbduk_adapt_filt	511.0	212.0	479.0	1894.0	5216.0	10634.0	19017.0	28339.0	39665.0	50644.0	60771.0	70063.0	78145.0	84958.0	90897.0	96285.0	100202.0	102752.0	105640.0	107671.0	109497.0	110512.0	111606.0	90347.0	94433.0	114148.0	111188.0	106975.0	2939243.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_180S_2_bbduk_adapt_filt	511.0	212.0	479.0	1894.0	5216.0	10634.0	19017.0	28339.0	39665.0	50644.0	60771.0	70063.0	78145.0	84958.0	90897.0	96285.0	100202.0	102752.0	105640.0	107671.0	109497.0	110512.0	111606.0	90347.0	94433.0	114148.0	111188.0	106975.0	2939243.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_181P_1_bbduk_adapt_filt	684.0	557.0	1058.0	3881.0	9023.0	17248.0	28554.0	41606.0	56952.0	73339.0	86137.0	97663.0	106459.0	115762.0	124830.0	127560.0	130065.0	133860.0	137835.0	135944.0	134202.0	130327.0	128942.0	102431.0	105580.0	125457.0	121790.0	115392.0	2783617.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_181P_2_bbduk_adapt_filt	684.0	557.0	1058.0	3881.0	9023.0	17248.0	28554.0	41606.0	56952.0	73339.0	86137.0	97663.0	106459.0	115762.0	124830.0	127560.0	130065.0	133860.0	137835.0	135944.0	134202.0	130327.0	128942.0	102431.0	105580.0	125457.0	121790.0	115392.0	2783617.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_182S_1_bbduk_adapt_filt	12120.0	593.0	1113.0	837.0	1553.0	370.0	556.0	732.0	999.0	1065.0	1225.0	1342.0	1438.0	1535.0	1672.0	1768.0	1960.0	2003.0	1985.0	2198.0	2192.0	2264.0	2238.0	2100.0	2160.0	2521.0	1832.0	1645.0	95459.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_182S_2_bbduk_adapt_filt	12120.0	593.0	1113.0	837.0	1553.0	370.0	556.0	732.0	999.0	1065.0	1225.0	1342.0	1438.0	1535.0	1672.0	1768.0	1960.0	2003.0	1985.0	2198.0	2192.0	2264.0	2238.0	2100.0	2160.0	2521.0	1832.0	1645.0	95459.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_183P_1_bbduk_adapt_filt	1094.0	609.0	815.0	2198.0	5237.0	10549.0	18267.0	28214.0	40986.0	55619.0	70474.0	85219.0	98740.0	110362.0	120653.0	129913.0	135548.0	141111.0	147556.0	150751.0	154954.0	157004.0	159908.0	130091.0	136313.0	164006.0	163444.0	157345.0	4503300.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_183P_2_bbduk_adapt_filt	1094.0	609.0	815.0	2198.0	5237.0	10549.0	18267.0	28214.0	40986.0	55619.0	70474.0	85219.0	98740.0	110362.0	120653.0	129913.0	135548.0	141111.0	147556.0	150751.0	154954.0	157004.0	159908.0	130091.0	136313.0	164006.0	163444.0	157345.0	4503300.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_184S_1_bbduk_adapt_filt	774.0	513.0	926.0	2896.0	8436.0	17469.0	30429.0	45503.0	63146.0	80443.0	96544.0	110004.0	123025.0	132341.0	143303.0	151763.0	157662.0	164116.0	171614.0	175909.0	180462.0	182770.0	186088.0	150416.0	156677.0	188417.0	187690.0	181390.0	4746352.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_184S_2_bbduk_adapt_filt	774.0	513.0	926.0	2896.0	8436.0	17469.0	30429.0	45503.0	63146.0	80443.0	96544.0	110004.0	123025.0	132341.0	143303.0	151763.0	157662.0	164116.0	171614.0	175909.0	180462.0	182770.0	186088.0	150416.0	156677.0	188417.0	187690.0	181390.0	4746352.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_188S_1_bbduk_adapt_filt	456.0	322.0	697.0	2400.0	6163.0	11655.0	20695.0	31341.0	44721.0	59114.0	72729.0	85265.0	95817.0	104294.0	110791.0	112844.0	110752.0	111960.0	112408.0	107567.0	105384.0	101396.0	101518.0	80950.0	83618.0	99205.0	96820.0	90872.0	2099214.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_188S_2_bbduk_adapt_filt	456.0	322.0	697.0	2400.0	6163.0	11655.0	20695.0	31341.0	44721.0	59114.0	72729.0	85265.0	95817.0	104294.0	110791.0	112844.0	110752.0	111960.0	112408.0	107567.0	105384.0	101396.0	101518.0	80950.0	83618.0	99205.0	96820.0	90872.0	2099214.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_189P_1_bbduk_adapt_filt	574.0	364.0	765.0	2952.0	7887.0	15332.0	26774.0	39368.0	55211.0	70281.0	83368.0	94588.0	103638.0	110724.0	116532.0	120089.0	121686.0	123036.0	123928.0	123395.0	122359.0	120192.0	119285.0	95830.0	97625.0	115558.0	113189.0	105919.0	2525202.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_189P_2_bbduk_adapt_filt	574.0	364.0	765.0	2952.0	7887.0	15332.0	26774.0	39368.0	55211.0	70281.0	83368.0	94588.0	103638.0	110724.0	116532.0	120089.0	121686.0	123036.0	123928.0	123395.0	122359.0	120192.0	119285.0	95830.0	97625.0	115558.0	113189.0	105919.0	2525202.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_190S_1_bbduk_adapt_filt	484.0	364.0	519.0	1895.0	4865.0	9471.0	16481.0	24661.0	34625.0	44669.0	53939.0	61958.0	69246.0	75915.0	81607.0	84971.0	86023.0	90688.0	94123.0	95513.0	97612.0	97922.0	100734.0	81991.0	86595.0	104703.0	103796.0	101139.0	3017502.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_190S_2_bbduk_adapt_filt	484.0	364.0	519.0	1895.0	4865.0	9471.0	16481.0	24661.0	34625.0	44669.0	53939.0	61958.0	69246.0	75915.0	81607.0	84971.0	86023.0	90688.0	94123.0	95513.0	97612.0	97922.0	100734.0	81991.0	86595.0	104703.0	103796.0	101139.0	3017502.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_191P_1_bbduk_adapt_filt	19568.0	7014.0	1058.0	878.0	1634.0	177.0	186.0	235.0	313.0	382.0	406.0	453.0	549.0	592.0	691.0	689.0	772.0	891.0	958.0	993.0	1144.0	1148.0	1241.0	1097.0	1173.0	1438.0	1171.0	1130.0	65654.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_191P_2_bbduk_adapt_filt	19568.0	7014.0	1058.0	878.0	1634.0	177.0	186.0	235.0	313.0	382.0	406.0	453.0	549.0	592.0	691.0	689.0	772.0	891.0	958.0	993.0	1144.0	1148.0	1241.0	1097.0	1173.0	1438.0	1171.0	1130.0	65654.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_192S_1_bbduk_adapt_filt	30474.0	999.0	371.0	317.0	932.0	52.0	53.0	48.0	72.0	51.0	51.0	47.0	62.0	61.0	65.0	81.0	60.0	67.0	77.0	72.0	75.0	79.0	75.0	69.0	60.0	62.0	40.0	65.0	55435.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_192S_2_bbduk_adapt_filt	30474.0	999.0	371.0	317.0	932.0	52.0	53.0	48.0	72.0	51.0	51.0	47.0	62.0	61.0	65.0	81.0	60.0	67.0	77.0	72.0	75.0	79.0	75.0	69.0	60.0	62.0	40.0	65.0	55435.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_193P_1_bbduk_adapt_filt	824.0	527.0	848.0	2941.0	7224.0	14711.0	25368.0	38184.0	54080.0	70474.0	85623.0	98899.0	110053.0	118831.0	127546.0	132342.0	136587.0	137965.0	139300.0	138533.0	137061.0	135517.0	134002.0	106181.0	108009.0	129184.0	124699.0	118926.0	2824048.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_193P_2_bbduk_adapt_filt	824.0	527.0	848.0	2941.0	7224.0	14711.0	25368.0	38184.0	54080.0	70474.0	85623.0	98899.0	110053.0	118831.0	127546.0	132342.0	136587.0	137965.0	139300.0	138533.0	137061.0	135517.0	134002.0	106181.0	108009.0	129184.0	124699.0	118926.0	2824048.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_194S_1_bbduk_adapt_filt	590.0	493.0	776.0	2877.0	6384.0	11894.0	19762.0	28592.0	39771.0	50154.0	60373.0	68589.0	76403.0	84885.0	92144.0	94558.0	96411.0	102208.0	104744.0	102512.0	103015.0	103619.0	103390.0	82964.0	85200.0	102417.0	98919.0	92118.0	1989910.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_194S_2_bbduk_adapt_filt	590.0	493.0	776.0	2877.0	6384.0	11894.0	19762.0	28592.0	39771.0	50154.0	60373.0	68589.0	76403.0	84885.0	92144.0	94558.0	96411.0	102208.0	104744.0	102512.0	103015.0	103619.0	103390.0	82964.0	85200.0	102417.0	98919.0	92118.0	1989910.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_195_1_bbduk_adapt_filt	556.0	331.0	794.0	3063.0	7140.0	13815.0	24170.0	36272.0	51157.0	68115.0	83555.0	97552.0	108085.0	119505.0	127431.0	133740.0	138184.0	142336.0	147113.0	149348.0	150007.0	151982.0	153418.0	123217.0	129550.0	153853.0	151421.0	144905.0	3126125.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_195_2_bbduk_adapt_filt	556.0	331.0	794.0	3063.0	7140.0	13815.0	24170.0	36272.0	51157.0	68115.0	83555.0	97552.0	108085.0	119505.0	127431.0	133740.0	138184.0	142336.0	147113.0	149348.0	150007.0	151982.0	153418.0	123217.0	129550.0	153853.0	151421.0	144905.0	3126125.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_196_1_bbduk_adapt_filt	1007.0	514.0	901.0	2939.0	7723.0	15043.0	26563.0	39899.0	56563.0	75642.0	92478.0	108132.0	121655.0	133680.0	142526.0	148322.0	151423.0	153869.0	157584.0	157660.0	158300.0	157067.0	157229.0	126667.0	130138.0	154245.0	151071.0	144327.0	3981745.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_196_2_bbduk_adapt_filt	1007.0	514.0	901.0	2939.0	7723.0	15043.0	26563.0	39899.0	56563.0	75642.0	92478.0	108132.0	121655.0	133680.0	142526.0	148322.0	151423.0	153869.0	157584.0	157660.0	158300.0	157067.0	157229.0	126667.0	130138.0	154245.0	151071.0	144327.0	3981745.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_197_1_bbduk_adapt_filt	872.0	527.0	1025.0	3759.0	8563.0	15906.0	27029.0	39065.0	52779.0	67088.0	79347.0	89114.0	96975.0	104676.0	110838.0	115160.0	117900.0	120681.0	123827.0	124388.0	126064.0	126878.0	127706.0	102419.0	106794.0	127933.0	126199.0	119537.0	3419773.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_197_2_bbduk_adapt_filt	872.0	527.0	1025.0	3759.0	8563.0	15906.0	27029.0	39065.0	52779.0	67088.0	79347.0	89114.0	96975.0	104676.0	110838.0	115160.0	117900.0	120681.0	123827.0	124388.0	126064.0	126878.0	127706.0	102419.0	106794.0	127933.0	126199.0	119537.0	3419773.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_198_1_bbduk_adapt_filt	81.0	57.0	94.0	429.0	1173.0	2648.0	4902.0	8321.0	13037.0	18881.0	25268.0	32236.0	39447.0	46300.0	53472.0	60780.0	67647.0	72611.0	78889.0	84140.0	88971.0	92834.0	96499.0	79862.0	83545.0	102095.0	102547.0	99337.0	2703489.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_198_2_bbduk_adapt_filt	81.0	57.0	94.0	429.0	1173.0	2648.0	4902.0	8321.0	13037.0	18881.0	25268.0	32236.0	39447.0	46300.0	53472.0	60780.0	67647.0	72611.0	78889.0	84140.0	88971.0	92834.0	96499.0	79862.0	83545.0	102095.0	102547.0	99337.0	2703489.0
	151
PD_199P_1_bbduk_adapt_filt	1.0
	151
PD_199P_2_bbduk_adapt_filt	1.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_1P_1_bbduk_adapt_filt	852.0	483.0	1328.0	4827.0	11853.0	22089.0	37191.0	52202.0	68201.0	82758.0	93535.0	101880.0	108502.0	112380.0	117068.0	118572.0	119071.0	119542.0	120440.0	118575.0	115396.0	112248.0	111547.0	88550.0	91636.0	106675.0	101406.0	95023.0	1853899.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_1P_2_bbduk_adapt_filt	852.0	483.0	1328.0	4827.0	11853.0	22089.0	37191.0	52202.0	68201.0	82758.0	93535.0	101880.0	108502.0	112380.0	117068.0	118572.0	119071.0	119542.0	120440.0	118575.0	115396.0	112248.0	111547.0	88550.0	91636.0	106675.0	101406.0	95023.0	1853899.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_200S_1_bbduk_adapt_filt	448.0	428.0	745.0	2821.0	6431.0	12365.0	20879.0	30488.0	42519.0	55673.0	67793.0	79839.0	90036.0	99143.0	106020.0	110388.0	111789.0	113937.0	117162.0	115372.0	114875.0	114827.0	117544.0	96709.0	101556.0	119301.0	118471.0	111762.0	3115175.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_200S_2_bbduk_adapt_filt	448.0	428.0	745.0	2821.0	6431.0	12365.0	20879.0	30488.0	42519.0	55673.0	67793.0	79839.0	90036.0	99143.0	106020.0	110388.0	111789.0	113937.0	117162.0	115372.0	114875.0	114827.0	117544.0	96709.0	101556.0	119301.0	118471.0	111762.0	3115175.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_203_1_bbduk_adapt_filt	803.0	577.0	816.0	2726.0	6000.0	11031.0	17934.0	26653.0	37891.0	50323.0	62040.0	73450.0	82920.0	92286.0	100140.0	104311.0	106307.0	108907.0	111407.0	110728.0	110893.0	112312.0	112519.0	90337.0	94023.0	112176.0	110797.0	104432.0	2534143.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_203_2_bbduk_adapt_filt	803.0	577.0	816.0	2726.0	6000.0	11031.0	17934.0	26653.0	37891.0	50323.0	62040.0	73450.0	82920.0	92286.0	100140.0	104311.0	106307.0	108907.0	111407.0	110728.0	110893.0	112312.0	112519.0	90337.0	94023.0	112176.0	110797.0	104432.0	2534143.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_204_1_bbduk_adapt_filt	668.0	334.0	934.0	4455.0	10813.0	21142.0	35461.0	50336.0	67510.0	83593.0	95147.0	105168.0	111507.0	117154.0	122177.0	124117.0	123043.0	123951.0	123518.0	121538.0	121000.0	119609.0	117797.0	93553.0	96207.0	111732.0	107951.0	101784.0	2122544.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_204_2_bbduk_adapt_filt	668.0	334.0	934.0	4455.0	10813.0	21142.0	35461.0	50336.0	67510.0	83593.0	95147.0	105168.0	111507.0	117154.0	122177.0	124117.0	123043.0	123951.0	123518.0	121538.0	121000.0	119609.0	117797.0	93553.0	96207.0	111732.0	107951.0	101784.0	2122544.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_205P_1_bbduk_adapt_filt	156.0	128.0	196.0	863.0	2604.0	5438.0	9540.0	14470.0	19848.0	24957.0	28212.0	30657.0	33118.0	39860.0	45784.0	50098.0	55070.0	65631.0	72224.0	72651.0	71506.0	70206.0	72444.0	62318.0	68058.0	86291.0	87370.0	84868.0	2251009.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_205P_2_bbduk_adapt_filt	156.0	128.0	196.0	863.0	2604.0	5438.0	9540.0	14470.0	19848.0	24957.0	28212.0	30657.0	33118.0	39860.0	45784.0	50098.0	55070.0	65631.0	72224.0	72651.0	71506.0	70206.0	72444.0	62318.0	68058.0	86291.0	87370.0	84868.0	2251009.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_206S_1_bbduk_adapt_filt	642.0	503.0	886.0	2871.0	7174.0	14179.0	24822.0	37248.0	52257.0	68676.0	83520.0	96260.0	106893.0	115312.0	123032.0	128064.0	130939.0	133426.0	135609.0	136079.0	136174.0	135754.0	135982.0	109757.0	113296.0	134603.0	131886.0	124518.0	3641233.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_206S_2_bbduk_adapt_filt	642.0	503.0	886.0	2871.0	7174.0	14179.0	24822.0	37248.0	52257.0	68676.0	83520.0	96260.0	106893.0	115312.0	123032.0	128064.0	130939.0	133426.0	135609.0	136079.0	136174.0	135754.0	135982.0	109757.0	113296.0	134603.0	131886.0	124518.0	3641233.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_207P_1_bbduk_adapt_filt	623.0	498.0	847.0	2845.0	7089.0	14006.0	24049.0	35958.0	50522.0	65771.0	80332.0	92355.0	103584.0	111874.0	120331.0	125752.0	128729.0	132829.0	136714.0	137086.0	138938.0	138912.0	140169.0	112196.0	115538.0	137573.0	133512.0	127139.0	2950780.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_207P_2_bbduk_adapt_filt	623.0	498.0	847.0	2845.0	7089.0	14006.0	24049.0	35958.0	50522.0	65771.0	80332.0	92355.0	103584.0	111874.0	120331.0	125752.0	128729.0	132829.0	136714.0	137086.0	138938.0	138912.0	140169.0	112196.0	115538.0	137573.0	133512.0	127139.0	2950780.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_208S_1_bbduk_adapt_filt	706.0	331.0	602.0	1890.0	4742.0	9286.0	15918.0	23787.0	33986.0	43912.0	54029.0	63697.0	70927.0	78392.0	84114.0	88032.0	90628.0	94199.0	96803.0	96035.0	98031.0	98909.0	98908.0	78977.0	82341.0	99604.0	98280.0	93769.0	2496648.0
