Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_51P_2_bbduk_adapt_filt	pass	0.0	pass	126.844891119	Sanger / Illumina 1.9	pass	474.3 Mbp	10-151	Conventional base calls	pass	warn	warn	3739586.0	pass	pass	warn	46.0	96.8739971911	PD_51P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_52P_1_bbduk_adapt_filt	pass	0.0	pass	119.990218403	Sanger / Illumina 1.9	pass	349.3 Mbp	10-151	Conventional base calls	pass	pass	warn	2911181.0	pass	pass	warn	50.0	97.4178049337	PD_52P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_52P_2_bbduk_adapt_filt	pass	0.0	pass	119.990218403	Sanger / Illumina 1.9	pass	349.3 Mbp	10-151	Conventional base calls	pass	pass	warn	2911181.0	pass	pass	warn	50.0	96.8581717125	PD_52P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_53P_1_bbduk_adapt_filt	pass	0.0	pass	126.222369053	Sanger / Illumina 1.9	pass	453.7 Mbp	10-151	Conventional base calls	pass	pass	warn	3595226.0	pass	pass	pass	48.0	97.7689006707	PD_53P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_53P_2_bbduk_adapt_filt	pass	0.0	pass	126.222369053	Sanger / Illumina 1.9	pass	453.7 Mbp	10-151	Conventional base calls	pass	pass	warn	3595226.0	pass	pass	warn	48.0	97.1943117694	PD_53P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_54P_1_bbduk_adapt_filt	pass	0.0	pass	123.184569935	Sanger / Illumina 1.9	pass	520.1 Mbp	10-151	Conventional base calls	pass	warn	warn	4222730.0	pass	pass	pass	48.0	96.7627253957	PD_54P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_54P_2_bbduk_adapt_filt	pass	0.0	pass	123.184569935	Sanger / Illumina 1.9	pass	520.1 Mbp	10-151	Conventional base calls	pass	warn	warn	4222730.0	pass	pass	warn	48.0	96.4092328987	PD_54P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_55P_1_bbduk_adapt_filt	pass	0.0	pass	130.070126937	Sanger / Illumina 1.9	pass	504.3 Mbp	10-151	Conventional base calls	pass	pass	warn	3877212.0	pass	pass	pass	47.0	96.0148750257	PD_55P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_55P_2_bbduk_adapt_filt	pass	0.0	pass	130.070126937	Sanger / Illumina 1.9	pass	504.3 Mbp	10-151	Conventional base calls	pass	pass	warn	3877212.0	pass	pass	warn	48.0	95.7983830707	PD_55P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_56P_1_bbduk_adapt_filt	pass	0.0	pass	123.730165206	Sanger / Illumina 1.9	pass	857.6 Mbp	10-151	Conventional base calls	pass	warn	warn	6931897.0	pass	pass	pass	48.0	97.0237396227	PD_56P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_56P_2_bbduk_adapt_filt	pass	0.0	pass	123.730165206	Sanger / Illumina 1.9	pass	857.6 Mbp	10-151	Conventional base calls	pass	warn	warn	6931897.0	pass	pass	warn	48.0	96.8072271964	PD_56P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_57P_1_bbduk_adapt_filt	pass	0.0	pass	118.120623383	Sanger / Illumina 1.9	pass	549.1 Mbp	10-151	Conventional base calls	pass	pass	warn	4648825.0	pass	warn	pass	45.0	95.8491445583	PD_57P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_57P_2_bbduk_adapt_filt	pass	0.0	pass	118.120623383	Sanger / Illumina 1.9	pass	549.1 Mbp	10-151	Conventional base calls	pass	warn	warn	4648825.0	pass	warn	warn	45.0	95.6067878093	PD_57P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_58P_1_bbduk_adapt_filt	pass	0.0	pass	122.884235879	Sanger / Illumina 1.9	pass	473.2 Mbp	10-151	Conventional base calls	pass	warn	warn	3851366.0	pass	pass	pass	48.0	97.4921651773	PD_58P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_58P_2_bbduk_adapt_filt	pass	0.0	pass	122.884235879	Sanger / Illumina 1.9	pass	473.2 Mbp	10-151	Conventional base calls	pass	warn	warn	3851366.0	pass	pass	warn	48.0	96.9528798727	PD_58P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_59P_1_bbduk_adapt_filt	pass	0.0	pass	120.472615137	Sanger / Illumina 1.9	pass	350.8 Mbp	10-151	Conventional base calls	pass	pass	warn	2912211.0	pass	pass	pass	51.0	97.6212563408	PD_59P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_59P_2_bbduk_adapt_filt	pass	0.0	pass	120.472615137	Sanger / Illumina 1.9	pass	350.8 Mbp	10-151	Conventional base calls	pass	pass	warn	2912211.0	pass	pass	warn	51.0	97.0710599418	PD_59P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_5P_1_bbduk_adapt_filt	pass	0.0	pass	121.606225157	Sanger / Illumina 1.9	pass	443 Mbp	10-151	Conventional base calls	pass	pass	warn	3643699.0	pass	pass	pass	49.0	97.859024752	PD_5P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_5P_2_bbduk_adapt_filt	pass	0.0	pass	121.606225157	Sanger / Illumina 1.9	pass	443 Mbp	10-151	Conventional base calls	pass	pass	warn	3643699.0	pass	pass	warn	49.0	97.553939933	PD_5P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_60P_1_bbduk_adapt_filt	pass	0.0	pass	122.315076714	Sanger / Illumina 1.9	pass	491.3 Mbp	10-151	Conventional base calls	pass	pass	warn	4017374.0	pass	pass	pass	47.0	97.6771700763	PD_60P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_60P_2_bbduk_adapt_filt	pass	0.0	pass	122.315076714	Sanger / Illumina 1.9	pass	491.3 Mbp	10-151	Conventional base calls	pass	pass	warn	4017374.0	pass	pass	warn	47.0	97.3706727466	PD_60P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_63P_1_bbduk_adapt_filt	pass	0.0	pass	136.044153999	Sanger / Illumina 1.9	pass	445.8 Mbp	10-151	Conventional base calls	pass	warn	warn	3277574.0	pass	warn	pass	47.0	97.2499344883	PD_63P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_63P_2_bbduk_adapt_filt	pass	0.0	pass	136.044153999	Sanger / Illumina 1.9	pass	445.8 Mbp	10-151	Conventional base calls	pass	warn	warn	3277574.0	pass	pass	warn	47.0	96.7079087686	PD_63P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_64P_1_bbduk_adapt_filt	pass	0.0	pass	118.225363231	Sanger / Illumina 1.9	pass	531.2 Mbp	10-151	Conventional base calls	pass	pass	warn	4493426.0	pass	pass	pass	48.0	98.1328073338	PD_64P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_64P_2_bbduk_adapt_filt	pass	0.0	pass	118.225363231	Sanger / Illumina 1.9	pass	531.2 Mbp	10-151	Conventional base calls	pass	pass	warn	4493426.0	pass	pass	warn	49.0	97.7662799924	PD_64P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_65P_1_bbduk_adapt_filt	pass	0.0	pass	121.746223468	Sanger / Illumina 1.9	pass	449.2 Mbp	10-151	Conventional base calls	pass	pass	warn	3689695.0	pass	pass	pass	48.0	97.5857352494	PD_65P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_65P_2_bbduk_adapt_filt	pass	0.0	pass	121.746223468	Sanger / Illumina 1.9	pass	449.2 Mbp	10-151	Conventional base calls	pass	pass	warn	3689695.0	pass	pass	warn	48.0	97.1820726801	PD_65P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_66P_1_bbduk_adapt_filt	pass	0.0	pass	119.983282797	Sanger / Illumina 1.9	pass	367.9 Mbp	10-151	Conventional base calls	pass	warn	warn	3066422.0	pass	pass	pass	46.0	97.3244170469	PD_66P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_66P_2_bbduk_adapt_filt	pass	0.0	pass	119.983282797	Sanger / Illumina 1.9	pass	367.9 Mbp	10-151	Conventional base calls	pass	warn	warn	3066422.0	pass	pass	warn	47.0	96.8900987278	PD_66P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_6P_1_bbduk_adapt_filt	pass	0.0	pass	122.120387974	Sanger / Illumina 1.9	pass	335.2 Mbp	10-151	Conventional base calls	pass	pass	warn	2745648.0	pass	warn	pass	48.0	97.6490839349	PD_6P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_6P_2_bbduk_adapt_filt	pass	0.0	pass	122.120387974	Sanger / Illumina 1.9	pass	335.2 Mbp	10-151	Conventional base calls	pass	pass	warn	2745648.0	pass	warn	warn	48.0	97.023345049	PD_6P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_70P_1_bbduk_adapt_filt	pass	0.0	pass	122.231099727	Sanger / Illumina 1.9	pass	374.7 Mbp	10-151	Conventional base calls	pass	warn	warn	3065551.0	pass	pass	pass	46.0	96.0402695413	PD_70P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_70P_2_bbduk_adapt_filt	pass	0.0	pass	122.231099727	Sanger / Illumina 1.9	pass	374.7 Mbp	10-151	Conventional base calls	pass	warn	warn	3065551.0	pass	pass	warn	47.0	95.450841285	PD_70P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_73P_1_bbduk_adapt_filt	pass	0.0	pass	123.191296516	Sanger / Illumina 1.9	pass	166.3 Mbp	10-151	Conventional base calls	pass	warn	warn	1350103.0	pass	warn	pass	45.0	98.3067980524	PD_73P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_73P_2_bbduk_adapt_filt	pass	0.0	pass	123.191296516	Sanger / Illumina 1.9	pass	166.3 Mbp	10-151	Conventional base calls	pass	warn	warn	1350103.0	pass	pass	warn	46.0	97.9262394235	PD_73P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_74P_1_bbduk_adapt_filt	pass	0.0	pass	120.238491895	Sanger / Illumina 1.9	pass	447.9 Mbp	10-151	Conventional base calls	pass	warn	warn	3725179.0	pass	pass	pass	48.0	96.7236577779	PD_74P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_74P_2_bbduk_adapt_filt	pass	0.0	pass	120.238491895	Sanger / Illumina 1.9	pass	447.9 Mbp	10-151	Conventional base calls	pass	warn	warn	3725179.0	pass	pass	warn	48.0	96.537543047	PD_74P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_75P_1_bbduk_adapt_filt	pass	0.0	pass	122.494991428	Sanger / Illumina 1.9	pass	388.2 Mbp	10-151	Conventional base calls	pass	pass	warn	3169766.0	pass	pass	warn	47.0	97.631006883	PD_75P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_75P_2_bbduk_adapt_filt	pass	0.0	pass	122.494991428	Sanger / Illumina 1.9	pass	388.2 Mbp	10-151	Conventional base calls	pass	warn	warn	3169766.0	pass	pass	warn	47.0	97.1928452063	PD_75P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_76P_1_bbduk_adapt_filt	pass	0.0	pass	122.542990354	Sanger / Illumina 1.9	pass	366 Mbp	10-151	Conventional base calls	pass	pass	warn	2987519.0	pass	pass	pass	49.0	96.1635254843	PD_76P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_76P_2_bbduk_adapt_filt	pass	0.0	pass	122.542990354	Sanger / Illumina 1.9	pass	366 Mbp	10-151	Conventional base calls	pass	pass	warn	2987519.0	pass	pass	warn	49.0	95.5341342573	PD_76P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_77P_1_bbduk_adapt_filt	pass	0.0	pass	118.721206299	Sanger / Illumina 1.9	pass	498.7 Mbp	10-151	Conventional base calls	pass	pass	warn	4201049.0	pass	pass	pass	50.0	97.9233619637	PD_77P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_77P_2_bbduk_adapt_filt	pass	0.0	pass	118.721206299	Sanger / Illumina 1.9	pass	498.7 Mbp	10-151	Conventional base calls	pass	pass	warn	4201049.0	pass	pass	warn	51.0	97.4791009001	PD_77P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_78P_1_bbduk_adapt_filt	pass	0.0	pass	119.443890296	Sanger / Illumina 1.9	pass	353.3 Mbp	10-151	Conventional base calls	pass	pass	warn	2958695.0	pass	pass	warn	49.0	97.0959559764	PD_78P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_78P_2_bbduk_adapt_filt	pass	0.0	pass	119.443890296	Sanger / Illumina 1.9	pass	353.3 Mbp	10-151	Conventional base calls	pass	warn	warn	2958695.0	pass	pass	warn	50.0	96.4517784871	PD_78P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_79S_1_bbduk_adapt_filt	pass	0.0	pass	121.074920659	Sanger / Illumina 1.9	pass	507.5 Mbp	10-151	Conventional base calls	pass	warn	warn	4192008.0	pass	pass	pass	47.0	97.4204452335	PD_79S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_79S_2_bbduk_adapt_filt	pass	0.0	pass	121.074920659	Sanger / Illumina 1.9	pass	507.5 Mbp	10-151	Conventional base calls	pass	warn	warn	4192008.0	pass	pass	warn	48.0	96.9826146691	PD_79S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_7P_1_bbduk_adapt_filt	pass	0.0	pass	120.982834343	Sanger / Illumina 1.9	pass	428.2 Mbp	10-151	Conventional base calls	pass	pass	warn	3540150.0	pass	warn	pass	43.0	93.7931323266	PD_7P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_7P_2_bbduk_adapt_filt	pass	0.0	pass	120.982834343	Sanger / Illumina 1.9	pass	428.2 Mbp	10-151	Conventional base calls	pass	pass	warn	3540150.0	pass	pass	warn	44.0	93.4995688283	PD_7P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_81P_1_bbduk_adapt_filt	fail	0.0	fail	63.4442258932	Sanger / Illumina 1.9	warn	4.1 Mbp	10-151	Conventional base calls	pass	fail	warn	65075.0	pass	fail	fail	78.0	14.3280829812	PD_81P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_81P_2_bbduk_adapt_filt	fail	0.0	fail	63.4442258932	Sanger / Illumina 1.9	pass	4.1 Mbp	10-151	Conventional base calls	pass	fail	warn	65075.0	pass	fail	fail	96.0	3.1179408375	PD_81P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_82P_1_bbduk_adapt_filt	pass	0.0	pass	124.989136976	Sanger / Illumina 1.9	pass	453.5 Mbp	10-151	Conventional base calls	pass	warn	warn	3628916.0	pass	pass	pass	48.0	97.7359960796	PD_82P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_82P_2_bbduk_adapt_filt	pass	0.0	pass	124.989136976	Sanger / Illumina 1.9	pass	453.5 Mbp	10-151	Conventional base calls	pass	warn	warn	3628916.0	pass	pass	warn	48.0	97.2004201407	PD_82P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_83P_1_bbduk_adapt_filt	pass	0.0	pass	124.737936608	Sanger / Illumina 1.9	pass	6.9 Mbp	10-151	Conventional base calls	pass	warn	warn	55685.0	pass	warn	pass	46.0	95.1028104516	PD_83P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_83P_2_bbduk_adapt_filt	pass	0.0	pass	124.737936608	Sanger / Illumina 1.9	pass	6.9 Mbp	10-151	Conventional base calls	pass	warn	warn	55685.0	pass	warn	warn	46.0	94.8029092215	PD_83P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_84P_1_bbduk_adapt_filt	pass	0.0	pass	113.207916052	Sanger / Illumina 1.9	pass	399.1 Mbp	10-151	Conventional base calls	pass	fail	warn	3526000.0	pass	warn	pass	50.0	97.9147058068	PD_84P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_84P_2_bbduk_adapt_filt	pass	0.0	pass	113.207916052	Sanger / Illumina 1.9	pass	399.1 Mbp	10-151	Conventional base calls	pass	fail	warn	3526000.0	pass	warn	warn	50.0	97.4876688237	PD_84P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_8P_1_bbduk_adapt_filt	pass	0.0	pass	120.469236086	Sanger / Illumina 1.9	pass	540.9 Mbp	10-151	Conventional base calls	pass	pass	warn	4490586.0	pass	pass	pass	47.0	93.0708626546	PD_8P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_8P_2_bbduk_adapt_filt	pass	0.0	pass	120.469236086	Sanger / Illumina 1.9	pass	540.9 Mbp	10-151	Conventional base calls	pass	pass	warn	4490586.0	pass	pass	warn	48.0	92.7504316443	PD_8P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_9P_1_bbduk_adapt_filt	pass	0.0	pass	121.023085323	Sanger / Illumina 1.9	pass	516.1 Mbp	10-151	Conventional base calls	pass	warn	warn	4264571.0	pass	warn	pass	46.0	92.9927274506	PD_9P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_9P_2_bbduk_adapt_filt	pass	0.0	pass	121.023085323	Sanger / Illumina 1.9	pass	516.1 Mbp	10-151	Conventional base calls	pass	warn	warn	4264571.0	pass	warn	warn	47.0	92.6279063662	PD_9P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_neg_plate1_1_bbduk_adapt_filt	fail	0.0	fail	103.295381843	Sanger / Illumina 1.9	fail	2.2 Mbp	10-151	Conventional base calls	pass	fail	warn	22195.0	pass	fail	fail	79.0	29.2227979275	PD_Extr_neg_plate1_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_neg_plate1_2_bbduk_adapt_filt	fail	0.0	fail	103.295381843	Sanger / Illumina 1.9	pass	2.2 Mbp	10-151	Conventional base calls	pass	fail	warn	22195.0	pass	fail	fail	93.0	10.8537959	PD_Extr_neg_plate1_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_neg_plate2_1_bbduk_adapt_filt	fail	0.0	fail	111.584877275	Sanger / Illumina 1.9	fail	9.6 Mbp	10-151	Conventional base calls	pass	fail	warn	86413.0	pass	fail	fail	81.0	19.1591542939	PD_Extr_neg_plate2_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_neg_plate2_2_bbduk_adapt_filt	fail	0.0	fail	111.584877275	Sanger / Illumina 1.9	pass	9.6 Mbp	10-151	Conventional base calls	pass	fail	warn	86413.0	pass	fail	fail	97.0	1.65600083321	PD_Extr_neg_plate2_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_neg_plate3_1_bbduk_adapt_filt	fail	0.0	fail	79.9963261158	Sanger / Illumina 1.9	warn	1 Mbp	10-151	Conventional base calls	pass	fail	warn	12793.0	pass	fail	fail	78.0	28.8751661065	PD_Extr_neg_plate3_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_neg_plate3_2_bbduk_adapt_filt	fail	0.0	fail	79.9963261158	Sanger / Illumina 1.9	pass	1 Mbp	10-151	Conventional base calls	pass	fail	warn	12793.0	pass	fail	fail	94.0	7.68388962714	PD_Extr_neg_plate3_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_pos_plate1_1_bbduk_adapt_filt	fail	0.0	warn	131.628435111	Sanger / Illumina 1.9	pass	12.6 Mbp	10-151	Conventional base calls	pass	fail	warn	95994.0	pass	fail	fail	62.0	58.4963643561	PD_Extr_pos_plate1_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_pos_plate1_2_bbduk_adapt_filt	fail	0.0	fail	131.628435111	Sanger / Illumina 1.9	pass	12.6 Mbp	10-151	Conventional base calls	pass	fail	warn	95994.0	pass	fail	fail	77.0	35.6991061941	PD_Extr_pos_plate1_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_pos_plate2_1_bbduk_adapt_filt	fail	0.0	fail	116.16086079	Sanger / Illumina 1.9	fail	7.9 Mbp	10-151	Conventional base calls	pass	fail	warn	68867.0	pass	fail	fail	82.0	17.2840402515	PD_Extr_pos_plate2_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_pos_plate2_2_bbduk_adapt_filt	fail	0.0	fail	116.16086079	Sanger / Illumina 1.9	pass	7.9 Mbp	10-151	Conventional base calls	pass	fail	warn	68867.0	pass	fail	fail	97.0	3.03338318788	PD_Extr_pos_plate2_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_pos_plate3_1_bbduk_adapt_filt	pass	0.0	pass	132.119000272	Sanger / Illumina 1.9	pass	744.5 Mbp	10-151	Conventional base calls	pass	pass	warn	5635172.0	pass	pass	pass	51.0	93.1648582806	PD_Extr_pos_plate3_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Extr_pos_plate3_2_bbduk_adapt_filt	pass	0.0	pass	132.119000272	Sanger / Illumina 1.9	pass	744.5 Mbp	10-151	Conventional base calls	pass	pass	warn	5635172.0	pass	pass	warn	51.0	92.9534130442	PD_Extr_pos_plate3_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_neg_plate1_1_bbduk_adapt_filt	fail	0.0	fail	106.311210317	Sanger / Illumina 1.9	warn	3.2 Mbp	10-151	Conventional base calls	pass	fail	warn	30240.0	pass	fail	fail	79.0	31.7195767196	PD_Lib_neg_plate1_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_neg_plate1_2_bbduk_adapt_filt	fail	0.0	fail	106.311210317	Sanger / Illumina 1.9	pass	3.2 Mbp	10-151	Conventional base calls	pass	fail	warn	30240.0	pass	fail	fail	93.0	11.5542328042	PD_Lib_neg_plate1_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_neg_plate2_1_bbduk_adapt_filt	fail	0.0	fail	99.4277294686	Sanger / Illumina 1.9	pass	1 Mbp	10-151	Conventional base calls	pass	fail	warn	10350.0	pass	fail	fail	80.0	27.4782608696	PD_Lib_neg_plate2_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_neg_plate2_2_bbduk_adapt_filt	fail	0.0	fail	99.4277294686	Sanger / Illumina 1.9	pass	1 Mbp	10-151	Conventional base calls	pass	fail	warn	10350.0	pass	fail	fail	95.0	6.63768115942	PD_Lib_neg_plate2_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_pos_plate1_1_bbduk_adapt_filt	pass	0.0	pass	137.780303592	Sanger / Illumina 1.9	pass	596.3 Mbp	10-151	Conventional base calls	pass	warn	warn	4328373.0	pass	pass	pass	47.0	94.3691810361	PD_Lib_pos_plate1_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_pos_plate1_2_bbduk_adapt_filt	pass	0.0	pass	137.780303592	Sanger / Illumina 1.9	pass	596.3 Mbp	10-151	Conventional base calls	pass	warn	warn	4328373.0	pass	pass	warn	47.0	93.9996439388	PD_Lib_pos_plate1_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_pos_plate2_1_bbduk_adapt_filt	pass	0.0	pass	140.75016125	Sanger / Illumina 1.9	pass	581.5 Mbp	10-151	Conventional base calls	pass	warn	warn	4131777.0	pass	pass	pass	47.0	94.2019614736	PD_Lib_pos_plate2_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_Lib_pos_plate2_2_bbduk_adapt_filt	pass	0.0	pass	140.75016125	Sanger / Illumina 1.9	pass	581.5 Mbp	10-151	Conventional base calls	pass	warn	warn	4131777.0	pass	pass	warn	47.0	93.7207798851	PD_Lib_pos_plate2_2_bbduk_adapt_filt.fastq.gz	fail	pass
