"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans"	"Group"	"PD"	"GroupPD"	-0.176103192756744	0.213862347105435	0.187897374175185	0.0438635351212228	0.619488080635115	0.0438635351212228	0.619488080635115	NA	"abundance"	146	78
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E"	"Group"	"PD"	"GroupPD"	-1.4821867347794	0.213862347105435	0.797271489219918	0.04489797310455	0.624489989545105	0.04489797310455	0.624489989545105	NA	"abundance"	146	24
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp900550685"	"Group"	"PD"	"GroupPD"	-0.428506612038442	0.213862347105435	0.036122322235023	0.0462084419674946	0.633124622778508	0.0462084419674946	0.633124622778508	NA	"abundance"	146	3
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Scatomorpha;s__Scatomorpha sp900546485"	"Group"	"PD"	"GroupPD"	3.41084612164863	0.213862347105435	0.723232076461605	0.047640941236986	0.633363552337782	0.047640941236986	0.633363552337782	NA	"abundance"	146	4
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus aceti"	"Group"	"PD"	"GroupPD"	-0.869718342381988	0.213862347105435	0.530561798223762	0.0480867384690885	0.633363552337782	0.0480867384690885	0.633363552337782	NA	"abundance"	146	42
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia gabavorous"	"Group"	"PD"	"GroupPD"	0.557849021005741	0.213862347105435	0.169050133013551	0.0482956957120313	0.633363552337782	0.0482956957120313	0.633363552337782	NA	"abundance"	146	82
"d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus thermophilus"	"Group"	"PD"	"GroupPD"	0.821022673932988	0.213862347105435	0.302679825050106	0.0495213755182231	0.636291368850294	0.0495213755182231	0.636291368850294	NA	"abundance"	146	75
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003537285"	"Group"	"PD"	"GroupPD"	-0.533685557586721	0.213862347105435	0.171295898977582	0.0502400989632674	0.636291368850294	0.0502400989632674	0.636291368850294	NA	"abundance"	146	4
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003487665"	"Group"	"PD"	"GroupPD"	-0.659118100129469	0.213862347105435	0.314573078426714	0.0505983332528012	0.636291368850294	0.0505983332528012	0.636291368850294	NA	"abundance"	146	6
"d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio desulfuricans_E"	"Group"	"PD"	"GroupPD"	0.895354382517371	0.213862347105435	0.289707594351861	0.051615866475168	0.640315748975733	0.051615866475168	0.640315748975733	NA	"abundance"	146	9
