Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_100P_filtered_prinseq_1	pass	0.0	pass	138.19497045	Sanger / Illumina 1.9	pass	436.1 Mbp	60-151	Conventional base calls	pass	fail	warn	3136742.0	pass	warn	pass	49.0	97.8385113713	PD_100P_filtered_prinseq_1.fastq	fail	pass
PD_100P_filtered_prinseq_2	pass	0.0	pass	138.075644092	Sanger / Illumina 1.9	pass	435.7 Mbp	60-151	Conventional base calls	pass	fail	warn	3136742.0	pass	warn	pass	50.0	97.7578744728	PD_100P_filtered_prinseq_2.fastq	fail	pass
PD_104P_filtered_prinseq_1	pass	0.0	pass	126.095222941	Sanger / Illumina 1.9	pass	592.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4675638.0	pass	pass	pass	46.0	97.8603555858	PD_104P_filtered_prinseq_1.fastq	fail	pass
PD_104P_filtered_prinseq_2	pass	0.0	pass	126.112079678	Sanger / Illumina 1.9	pass	593 Mbp	60-151	Conventional base calls	pass	pass	warn	4675638.0	pass	pass	pass	46.0	97.9067987578	PD_104P_filtered_prinseq_2.fastq	fail	pass
PD_105P_filtered_prinseq_1	pass	0.0	pass	125.520384454	Sanger / Illumina 1.9	pass	397.1 Mbp	60-151	Conventional base calls	pass	fail	warn	3145657.0	pass	pass	pass	53.0	94.7249221745	PD_105P_filtered_prinseq_1.fastq	fail	pass
PD_105P_filtered_prinseq_2	pass	0.0	pass	125.542229811	Sanger / Illumina 1.9	pass	397.2 Mbp	60-151	Conventional base calls	pass	fail	warn	3145657.0	pass	pass	pass	53.0	94.7478401932	PD_105P_filtered_prinseq_2.fastq	fail	pass
PD_107P_filtered_prinseq_1	pass	0.0	pass	125.288084465	Sanger / Illumina 1.9	pass	83.5 kbp	60-151	Conventional base calls	pass	warn	warn	663.0	pass	fail	warn	44.0	98.7933634992	PD_107P_filtered_prinseq_1.fastq	fail	pass
PD_107P_filtered_prinseq_2	pass	0.0	pass	125.408748115	Sanger / Illumina 1.9	pass	83.6 kbp	60-151	Conventional base calls	pass	fail	warn	663.0	pass	warn	warn	44.0	98.7933634992	PD_107P_filtered_prinseq_2.fastq	fail	pass
PD_108S_filtered_prinseq_1	pass	0.0	pass	130.187338625	Sanger / Illumina 1.9	pass	683.5 Mbp	60-151	Conventional base calls	pass	warn	warn	5219607.0	pass	warn	pass	48.0	97.839615273	PD_108S_filtered_prinseq_1.fastq	fail	pass
PD_108S_filtered_prinseq_2	pass	0.0	pass	130.156902617	Sanger / Illumina 1.9	pass	683.3 Mbp	60-151	Conventional base calls	pass	warn	warn	5219607.0	pass	pass	pass	48.0	97.7675136895	PD_108S_filtered_prinseq_2.fastq	fail	pass
PD_109S_filtered_prinseq_1	pass	0.0	pass	128.993292057	Sanger / Illumina 1.9	pass	626.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4825175.0	pass	warn	pass	46.0	97.3189688918	PD_109S_filtered_prinseq_1.fastq	fail	pass
PD_109S_filtered_prinseq_2	pass	0.0	pass	128.933663546	Sanger / Illumina 1.9	pass	625.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4825175.0	pass	warn	pass	46.0	97.2601646206	PD_109S_filtered_prinseq_2.fastq	fail	pass
PD_10P_filtered_prinseq_1	pass	0.0	pass	125.189333271	Sanger / Illumina 1.9	pass	321.6 Mbp	60-151	Conventional base calls	pass	fail	warn	2554110.0	pass	pass	pass	50.0	98.9090881449	PD_10P_filtered_prinseq_1.fastq	fail	pass
PD_10P_filtered_prinseq_2	pass	0.0	pass	125.175876528	Sanger / Illumina 1.9	pass	321.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2554110.0	pass	pass	pass	50.0	98.9062712688	PD_10P_filtered_prinseq_2.fastq	fail	pass
PD_110S_filtered_prinseq_1	pass	0.0	pass	127.047219834	Sanger / Illumina 1.9	pass	498.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3898616.0	pass	warn	pass	46.0	98.1744271513	PD_110S_filtered_prinseq_1.fastq	fail	pass
PD_110S_filtered_prinseq_2	pass	0.0	pass	127.006680832	Sanger / Illumina 1.9	pass	498 Mbp	60-151	Conventional base calls	pass	pass	warn	3898616.0	pass	warn	pass	46.0	98.1746081969	PD_110S_filtered_prinseq_2.fastq	fail	pass
PD_111P_filtered_prinseq_1	pass	0.0	pass	129.771395549	Sanger / Illumina 1.9	pass	522.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4000762.0	pass	pass	pass	49.0	97.3978935976	PD_111P_filtered_prinseq_1.fastq	fail	pass
PD_111P_filtered_prinseq_2	pass	0.0	pass	129.750312565	Sanger / Illumina 1.9	pass	522.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4000762.0	pass	pass	pass	49.0	97.4611192877	PD_111P_filtered_prinseq_2.fastq	fail	pass
PD_112S_filtered_prinseq_1	pass	0.0	pass	126.773562483	Sanger / Illumina 1.9	pass	1.3 Mbp	60-151	Conventional base calls	pass	pass	warn	10939.0	pass	fail	pass	44.0	98.8755827772	PD_112S_filtered_prinseq_1.fastq	fail	pass
PD_112S_filtered_prinseq_2	pass	0.0	pass	126.644665874	Sanger / Illumina 1.9	pass	1.3 Mbp	60-151	Conventional base calls	pass	pass	warn	10939.0	pass	warn	pass	44.0	98.912149191	PD_112S_filtered_prinseq_2.fastq	fail	pass
PD_113P_filtered_prinseq_1	pass	0.0	pass	134.019253559	Sanger / Illumina 1.9	pass	664.6 Mbp	60-151	Conventional base calls	pass	fail	warn	4929582.0	pass	pass	pass	51.0	94.4739000336	PD_113P_filtered_prinseq_1.fastq	fail	pass
PD_113P_filtered_prinseq_2	pass	0.0	pass	133.976764764	Sanger / Illumina 1.9	pass	664.4 Mbp	60-151	Conventional base calls	pass	fail	warn	4929582.0	pass	pass	pass	51.0	94.5344010383	PD_113P_filtered_prinseq_2.fastq	fail	pass
PD_114P_filtered_prinseq_1	pass	0.0	pass	122.684363558	Sanger / Illumina 1.9	pass	413.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3351549.0	pass	warn	pass	47.0	97.3434182887	PD_114P_filtered_prinseq_1.fastq	fail	pass
PD_114P_filtered_prinseq_2	pass	0.0	pass	122.693196489	Sanger / Illumina 1.9	pass	413.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3351549.0	pass	warn	pass	47.0	97.29430754	PD_114P_filtered_prinseq_2.fastq	fail	pass
PD_115S_filtered_prinseq_1	pass	0.0	pass	135.80612902	Sanger / Illumina 1.9	pass	503 Mbp	60-151	Conventional base calls	pass	warn	warn	3682057.0	pass	warn	pass	47.0	96.1672248499	PD_115S_filtered_prinseq_1.fastq	fail	pass
PD_115S_filtered_prinseq_2	pass	0.0	pass	135.765124223	Sanger / Illumina 1.9	pass	502.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3682057.0	pass	warn	pass	47.0	96.2372558091	PD_115S_filtered_prinseq_2.fastq	fail	pass
PD_116P_filtered_prinseq_1	pass	0.0	pass	129.168123926	Sanger / Illumina 1.9	pass	729.7 Mbp	60-151	Conventional base calls	pass	warn	warn	5616363.0	pass	pass	pass	46.0	97.8462596539	PD_116P_filtered_prinseq_1.fastq	fail	pass
PD_116P_filtered_prinseq_2	pass	0.0	pass	129.187959183	Sanger / Illumina 1.9	pass	729.8 Mbp	60-151	Conventional base calls	pass	warn	warn	5616363.0	pass	pass	pass	46.0	97.8082849376	PD_116P_filtered_prinseq_2.fastq	fail	pass
PD_117_filtered_prinseq_1	pass	0.0	pass	131.963141141	Sanger / Illumina 1.9	pass	536.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4041742.0	pass	warn	pass	46.0	97.6173612121	PD_117_filtered_prinseq_1.fastq	fail	pass
PD_117_filtered_prinseq_2	pass	0.0	pass	131.906463599	Sanger / Illumina 1.9	pass	536.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4041742.0	pass	warn	pass	46.0	97.5717120471	PD_117_filtered_prinseq_2.fastq	fail	pass
PD_118_filtered_prinseq_1	pass	0.0	pass	133.010208083	Sanger / Illumina 1.9	pass	543.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4062369.0	pass	warn	pass	47.0	98.2017077867	PD_118_filtered_prinseq_1.fastq	fail	pass
PD_118_filtered_prinseq_2	pass	0.0	pass	132.847511883	Sanger / Illumina 1.9	pass	542.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4062369.0	pass	warn	pass	47.0	98.2645574154	PD_118_filtered_prinseq_2.fastq	fail	pass
PD_119P_filtered_prinseq_1	pass	0.0	pass	125.816226046	Sanger / Illumina 1.9	pass	501.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3963837.0	pass	pass	pass	48.0	98.0915883939	PD_119P_filtered_prinseq_1.fastq	fail	pass
PD_119P_filtered_prinseq_2	pass	0.0	pass	125.754039331	Sanger / Illumina 1.9	pass	501.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3963837.0	pass	pass	pass	48.0	98.1547012533	PD_119P_filtered_prinseq_2.fastq	fail	pass
PD_11P_filtered_prinseq_1	pass	0.0	pass	126.319437904	Sanger / Illumina 1.9	pass	498.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3926159.0	pass	pass	pass	48.0	98.1251161379	PD_11P_filtered_prinseq_1.fastq	fail	pass
PD_11P_filtered_prinseq_2	pass	0.0	pass	126.269490359	Sanger / Illumina 1.9	pass	498.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3926159.0	pass	pass	pass	48.0	98.1257080848	PD_11P_filtered_prinseq_2.fastq	fail	pass
PD_120S_filtered_prinseq_1	pass	0.0	pass	126.084778185	Sanger / Illumina 1.9	pass	411.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3242202.0	pass	pass	pass	48.0	98.0282076934	PD_120S_filtered_prinseq_1.fastq	fail	pass
PD_120S_filtered_prinseq_2	pass	0.0	pass	126.033063949	Sanger / Illumina 1.9	pass	411 Mbp	60-151	Conventional base calls	pass	warn	warn	3242202.0	pass	pass	pass	48.0	98.0932385843	PD_120S_filtered_prinseq_2.fastq	fail	pass
PD_121S_filtered_prinseq_1	pass	0.0	pass	131.585357893	Sanger / Illumina 1.9	pass	744.2 Mbp	60-151	Conventional base calls	pass	warn	warn	5622087.0	pass	warn	pass	50.0	97.5005277449	PD_121S_filtered_prinseq_1.fastq	fail	pass
PD_121S_filtered_prinseq_2	pass	0.0	pass	131.546098095	Sanger / Illumina 1.9	pass	744 Mbp	60-151	Conventional base calls	pass	warn	warn	5622087.0	pass	pass	pass	50.0	97.4370801419	PD_121S_filtered_prinseq_2.fastq	fail	pass
PD_122S_filtered_prinseq_1	pass	0.0	pass	126.823969884	Sanger / Illumina 1.9	pass	564.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4427873.0	pass	pass	pass	49.0	97.8677931029	PD_122S_filtered_prinseq_1.fastq	fail	pass
PD_122S_filtered_prinseq_2	pass	0.0	pass	126.852739905	Sanger / Illumina 1.9	pass	564.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4427873.0	pass	pass	pass	49.0	97.8834276132	PD_122S_filtered_prinseq_2.fastq	fail	pass
PD_123P_filtered_prinseq_1	pass	0.0	pass	131.747929879	Sanger / Illumina 1.9	pass	680 Mbp	60-151	Conventional base calls	pass	pass	warn	5131223.0	pass	warn	pass	46.0	95.6582360366	PD_123P_filtered_prinseq_1.fastq	fail	pass
PD_123P_filtered_prinseq_2	pass	0.0	pass	131.711456703	Sanger / Illumina 1.9	pass	679.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5131223.0	pass	warn	pass	46.0	95.6329881934	PD_123P_filtered_prinseq_2.fastq	fail	pass
PD_126P_filtered_prinseq_1	pass	0.0	pass	126.258706237	Sanger / Illumina 1.9	pass	657.1 Mbp	60-151	Conventional base calls	pass	fail	warn	5174796.0	pass	warn	pass	51.0	96.8196197772	PD_126P_filtered_prinseq_1.fastq	fail	pass
PD_126P_filtered_prinseq_2	pass	0.0	pass	126.223758772	Sanger / Illumina 1.9	pass	656.9 Mbp	60-151	Conventional base calls	pass	fail	warn	5174796.0	pass	warn	pass	51.0	96.7349126058	PD_126P_filtered_prinseq_2.fastq	fail	pass
PD_127S_filtered_prinseq_1	pass	0.0	pass	132.338733303	Sanger / Illumina 1.9	pass	708.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5324413.0	pass	pass	pass	49.0	98.4515320262	PD_127S_filtered_prinseq_1.fastq	fail	pass
PD_127S_filtered_prinseq_2	pass	0.0	pass	132.323377619	Sanger / Illumina 1.9	pass	708.7 Mbp	60-151	Conventional base calls	pass	pass	warn	5324413.0	pass	pass	pass	49.0	98.466537312	PD_127S_filtered_prinseq_2.fastq	fail	pass
PD_128S_filtered_prinseq_1	pass	0.0	pass	129.299210091	Sanger / Illumina 1.9	pass	623.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4792706.0	pass	warn	pass	46.0	97.9798644523	PD_128S_filtered_prinseq_1.fastq	fail	pass
PD_128S_filtered_prinseq_2	pass	0.0	pass	129.22364443	Sanger / Illumina 1.9	pass	623 Mbp	60-151	Conventional base calls	pass	pass	warn	4792706.0	pass	warn	pass	46.0	98.0400964378	PD_128S_filtered_prinseq_2.fastq	fail	pass
PD_129P_filtered_prinseq_1	pass	0.0	pass	124.497081303	Sanger / Illumina 1.9	pass	357.9 Mbp	60-151	Conventional base calls	pass	fail	warn	2858639.0	pass	pass	pass	53.0	96.2609291517	PD_129P_filtered_prinseq_1.fastq	fail	pass
PD_129P_filtered_prinseq_2	pass	0.0	pass	124.456561322	Sanger / Illumina 1.9	pass	357.8 Mbp	60-151	Conventional base calls	pass	fail	warn	2858639.0	pass	pass	pass	53.0	96.2445708584	PD_129P_filtered_prinseq_2.fastq	fail	pass
PD_12P_filtered_prinseq_1	pass	0.0	pass	124.423737918	Sanger / Illumina 1.9	pass	372.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2974768.0	pass	pass	pass	48.0	98.4562762203	PD_12P_filtered_prinseq_1.fastq	fail	pass
PD_12P_filtered_prinseq_2	pass	0.0	pass	124.417118915	Sanger / Illumina 1.9	pass	372.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2974768.0	pass	pass	pass	48.0	98.4343299097	PD_12P_filtered_prinseq_2.fastq	fail	pass
PD_130S_filtered_prinseq_1	pass	0.0	pass	132.851707698	Sanger / Illumina 1.9	pass	487.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3648625.0	pass	warn	pass	45.0	97.6436797145	PD_130S_filtered_prinseq_1.fastq	fail	pass
PD_130S_filtered_prinseq_2	pass	0.0	pass	132.751290144	Sanger / Illumina 1.9	pass	487.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3648625.0	pass	warn	pass	45.0	97.6834131028	PD_130S_filtered_prinseq_2.fastq	fail	pass
PD_131P_filtered_prinseq_1	pass	0.0	pass	123.618733161	Sanger / Illumina 1.9	pass	489.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3933901.0	pass	warn	pass	46.0	94.2671105787	PD_131P_filtered_prinseq_1.fastq	fail	pass
PD_131P_filtered_prinseq_2	pass	0.0	pass	123.589952569	Sanger / Illumina 1.9	pass	489 Mbp	60-151	Conventional base calls	pass	pass	warn	3933901.0	pass	warn	pass	47.0	94.331572815	PD_131P_filtered_prinseq_2.fastq	fail	pass
PD_134S_filtered_prinseq_1	pass	0.0	pass	129.207233746	Sanger / Illumina 1.9	pass	787.3 Mbp	60-151	Conventional base calls	pass	pass	warn	6057995.0	pass	warn	pass	46.0	97.1389341929	PD_134S_filtered_prinseq_1.fastq	fail	pass
PD_134S_filtered_prinseq_2	pass	0.0	pass	129.130889676	Sanger / Illumina 1.9	pass	786.9 Mbp	60-151	Conventional base calls	pass	pass	warn	6057995.0	pass	warn	pass	46.0	97.1327139636	PD_134S_filtered_prinseq_2.fastq	fail	pass
PD_137P_filtered_prinseq_1	pass	0.0	pass	132.801296511	Sanger / Illumina 1.9	pass	633.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4743807.0	pass	pass	pass	45.0	98.3500451102	PD_137P_filtered_prinseq_1.fastq	fail	pass
PD_137P_filtered_prinseq_2	pass	0.0	pass	132.764573264	Sanger / Illumina 1.9	pass	633.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4743807.0	pass	pass	pass	45.0	98.3102326756	PD_137P_filtered_prinseq_2.fastq	fail	pass
PD_138S_filtered_prinseq_1	pass	0.0	pass	125.265711715	Sanger / Illumina 1.9	pass	399.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3168957.0	pass	warn	pass	44.0	96.4176496394	PD_138S_filtered_prinseq_1.fastq	fail	pass
PD_138S_filtered_prinseq_2	pass	0.0	pass	125.221604459	Sanger / Illumina 1.9	pass	399.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3168957.0	pass	warn	pass	44.0	96.4414062571	PD_138S_filtered_prinseq_2.fastq	fail	pass
PD_13P_filtered_prinseq_1	pass	0.0	pass	127.086698793	Sanger / Illumina 1.9	pass	507 Mbp	60-151	Conventional base calls	pass	warn	warn	3966422.0	pass	pass	pass	47.0	96.3169246269	PD_13P_filtered_prinseq_1.fastq	fail	pass
PD_13P_filtered_prinseq_2	pass	0.0	pass	127.034452209	Sanger / Illumina 1.9	pass	506.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3966422.0	pass	pass	pass	48.0	96.3164255214	PD_13P_filtered_prinseq_2.fastq	fail	pass
PD_140S_filtered_prinseq_1	pass	0.0	pass	132.083675498	Sanger / Illumina 1.9	pass	846.4 Mbp	60-151	Conventional base calls	pass	pass	warn	6369989.0	pass	warn	pass	47.0	97.5391274977	PD_140S_filtered_prinseq_1.fastq	fail	pass
PD_140S_filtered_prinseq_2	pass	0.0	pass	132.082532639	Sanger / Illumina 1.9	pass	846.4 Mbp	60-151	Conventional base calls	pass	pass	warn	6369989.0	pass	pass	pass	47.0	97.5447871439	PD_140S_filtered_prinseq_2.fastq	fail	pass
PD_141P_filtered_prinseq_1	pass	0.0	pass	133.023755247	Sanger / Illumina 1.9	pass	799.1 Mbp	60-151	Conventional base calls	pass	warn	warn	5971607.0	pass	warn	pass	46.0	93.5483398638	PD_141P_filtered_prinseq_1.fastq	fail	pass
PD_141P_filtered_prinseq_2	pass	0.0	pass	133.002565641	Sanger / Illumina 1.9	pass	799 Mbp	60-151	Conventional base calls	pass	warn	warn	5971607.0	pass	warn	pass	46.0	93.5929783421	PD_141P_filtered_prinseq_2.fastq	fail	pass
PD_142S_filtered_prinseq_1	pass	0.0	pass	136.364553212	Sanger / Illumina 1.9	pass	567.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4137097.0	pass	warn	pass	44.0	96.0832667345	PD_142S_filtered_prinseq_1.fastq	fail	pass
PD_142S_filtered_prinseq_2	pass	0.0	pass	136.244287722	Sanger / Illumina 1.9	pass	567.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4137097.0	pass	warn	pass	44.0	95.9407493784	PD_142S_filtered_prinseq_2.fastq	fail	pass
PD_145P_filtered_prinseq_1	pass	0.0	pass	132.447408716	Sanger / Illumina 1.9	pass	817.5 Mbp	60-151	Conventional base calls	pass	pass	warn	6136264.0	pass	warn	pass	47.0	98.1990674861	PD_145P_filtered_prinseq_1.fastq	fail	pass
PD_145P_filtered_prinseq_2	pass	0.0	pass	132.380016244	Sanger / Illumina 1.9	pass	817.1 Mbp	60-151	Conventional base calls	pass	pass	warn	6136264.0	pass	warn	pass	48.0	98.1500751868	PD_145P_filtered_prinseq_2.fastq	fail	pass
PD_146S_filtered_prinseq_1	pass	0.0	pass	131.262970311	Sanger / Illumina 1.9	pass	524.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3974095.0	pass	pass	pass	47.0	98.1347228377	PD_146S_filtered_prinseq_1.fastq	fail	pass
PD_146S_filtered_prinseq_2	pass	0.0	pass	131.195803321	Sanger / Illumina 1.9	pass	524.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3974095.0	pass	pass	pass	47.0	98.1439915303	PD_146S_filtered_prinseq_2.fastq	fail	pass
PD_147_filtered_prinseq_1	pass	0.0	pass	135.328922545	Sanger / Illumina 1.9	pass	630.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4630011.0	pass	warn	pass	46.0	98.0030766367	PD_147_filtered_prinseq_1.fastq	fail	pass
PD_147_filtered_prinseq_2	pass	0.0	pass	135.243507629	Sanger / Illumina 1.9	pass	629.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4630011.0	pass	pass	pass	46.0	98.0765234334	PD_147_filtered_prinseq_2.fastq	fail	pass
PD_148P_filtered_prinseq_1	pass	0.0	pass	131.644551195	Sanger / Illumina 1.9	pass	739.9 Mbp	60-151	Conventional base calls	pass	warn	warn	5587280.0	pass	warn	pass	47.0	97.2476494019	PD_148P_filtered_prinseq_1.fastq	fail	pass
PD_148P_filtered_prinseq_2	pass	0.0	pass	131.49736437	Sanger / Illumina 1.9	pass	739.1 Mbp	60-151	Conventional base calls	pass	warn	warn	5587280.0	pass	warn	pass	47.0	97.3709844852	PD_148P_filtered_prinseq_2.fastq	fail	pass
PD_149S_filtered_prinseq_1	pass	0.0	pass	132.858599226	Sanger / Illumina 1.9	pass	521.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3900502.0	pass	warn	pass	49.0	98.4465352884	PD_149S_filtered_prinseq_1.fastq	fail	pass
PD_149S_filtered_prinseq_2	pass	0.0	pass	132.702087065	Sanger / Illumina 1.9	pass	520.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3900502.0	pass	pass	pass	49.0	98.4743052174	PD_149S_filtered_prinseq_2.fastq	fail	pass
PD_14P_filtered_prinseq_1	pass	0.0	pass	123.885674525	Sanger / Illumina 1.9	pass	381.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3065476.0	pass	pass	pass	47.0	98.4621775662	PD_14P_filtered_prinseq_1.fastq	fail	pass
PD_14P_filtered_prinseq_2	pass	0.0	pass	123.912354231	Sanger / Illumina 1.9	pass	382 Mbp	60-151	Conventional base calls	pass	warn	warn	3065476.0	pass	pass	pass	47.0	98.4556304942	PD_14P_filtered_prinseq_2.fastq	fail	pass
PD_150P_filtered_prinseq_1	pass	0.0	pass	128.988959245	Sanger / Illumina 1.9	pass	543.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4192195.0	pass	warn	pass	45.0	97.1739552297	PD_150P_filtered_prinseq_1.fastq	fail	pass
PD_150P_filtered_prinseq_2	pass	0.0	pass	128.946404926	Sanger / Illumina 1.9	pass	543.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4192195.0	pass	warn	pass	45.0	97.1525725692	PD_150P_filtered_prinseq_2.fastq	fail	pass
PD_151S_filtered_prinseq_1	pass	0.0	pass	127.784997263	Sanger / Illumina 1.9	pass	509.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3962117.0	pass	warn	pass	46.0	98.1424708397	PD_151S_filtered_prinseq_1.fastq	fail	pass
PD_151S_filtered_prinseq_2	pass	0.0	pass	127.768714049	Sanger / Illumina 1.9	pass	509.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3962117.0	pass	pass	pass	46.0	98.1296324851	PD_151S_filtered_prinseq_2.fastq	fail	pass
PD_152P_filtered_prinseq_1	pass	0.0	pass	133.771514384	Sanger / Illumina 1.9	pass	510.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3796309.0	pass	warn	pass	49.0	98.3033418982	PD_152P_filtered_prinseq_1.fastq	fail	pass
PD_152P_filtered_prinseq_2	pass	0.0	pass	133.620599904	Sanger / Illumina 1.9	pass	510.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3796309.0	pass	warn	pass	49.0	98.3085329274	PD_152P_filtered_prinseq_2.fastq	fail	pass
PD_153S_filtered_prinseq_1	pass	0.0	pass	126.416686306	Sanger / Illumina 1.9	pass	691.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5439670.0	pass	warn	pass	50.0	97.383442928	PD_153S_filtered_prinseq_1.fastq	fail	pass
PD_153S_filtered_prinseq_2	pass	0.0	pass	126.437871783	Sanger / Illumina 1.9	pass	691.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5439670.0	pass	pass	pass	50.0	97.336829217	PD_153S_filtered_prinseq_2.fastq	fail	pass
PD_156P_filtered_prinseq_1	pass	0.0	pass	127.060512127	Sanger / Illumina 1.9	pass	455.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3566343.0	pass	pass	pass	44.0	95.2347559057	PD_156P_filtered_prinseq_1.fastq	fail	pass
PD_156P_filtered_prinseq_2	pass	0.0	pass	127.064634557	Sanger / Illumina 1.9	pass	455.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3566343.0	pass	pass	pass	44.0	95.231184858	PD_156P_filtered_prinseq_2.fastq	fail	pass
PD_157S_filtered_prinseq_1	pass	0.0	pass	125.772405701	Sanger / Illumina 1.9	pass	604.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4780067.0	pass	pass	pass	47.0	96.9268823825	PD_157S_filtered_prinseq_1.fastq	fail	pass
PD_157S_filtered_prinseq_2	pass	0.0	pass	125.800166399	Sanger / Illumina 1.9	pass	604.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4780067.0	pass	pass	pass	47.0	96.8583326623	PD_157S_filtered_prinseq_2.fastq	fail	pass
PD_158P_filtered_prinseq_1	pass	0.0	pass	132.17226859	Sanger / Illumina 1.9	pass	713 Mbp	60-151	Conventional base calls	pass	warn	warn	5363009.0	pass	warn	pass	45.0	97.2688490145	PD_158P_filtered_prinseq_1.fastq	fail	pass
PD_158P_filtered_prinseq_2	pass	0.0	pass	132.156673614	Sanger / Illumina 1.9	pass	713 Mbp	60-151	Conventional base calls	pass	warn	warn	5363009.0	pass	warn	pass	45.0	97.2176800301	PD_158P_filtered_prinseq_2.fastq	fail	pass
PD_159S_filtered_prinseq_1	pass	0.0	pass	131.215973722	Sanger / Illumina 1.9	pass	709.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5376455.0	pass	warn	pass	46.0	97.0399680887	PD_159S_filtered_prinseq_1.fastq	fail	pass
PD_159S_filtered_prinseq_2	pass	0.0	pass	131.192338074	Sanger / Illumina 1.9	pass	709.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5376455.0	pass	warn	pass	46.0	96.966465524	PD_159S_filtered_prinseq_2.fastq	fail	pass
PD_15P_filtered_prinseq_1	pass	0.0	pass	124.647142055	Sanger / Illumina 1.9	pass	419.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3343609.0	pass	pass	pass	47.0	98.5392557354	PD_15P_filtered_prinseq_1.fastq	fail	pass
PD_15P_filtered_prinseq_2	pass	0.0	pass	124.627032048	Sanger / Illumina 1.9	pass	419.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3343609.0	pass	pass	pass	47.0	98.5556928018	PD_15P_filtered_prinseq_2.fastq	fail	pass
PD_160P_filtered_prinseq_1	pass	0.0	pass	128.136618515	Sanger / Illumina 1.9	pass	674.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5230477.0	pass	pass	pass	49.0	96.8417665674	PD_160P_filtered_prinseq_1.fastq	fail	pass
PD_160P_filtered_prinseq_2	pass	0.0	pass	128.15101529	Sanger / Illumina 1.9	pass	674.2 Mbp	60-151	Conventional base calls	pass	pass	warn	5230477.0	pass	warn	pass	49.0	96.8824869	PD_160P_filtered_prinseq_2.fastq	fail	pass
