Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_227P_filtered_1	pass	0.0	pass	124.674175309	Sanger / Illumina 1.9	pass	493.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3938839.0	pass	pass	pass	47.0	98.4925945978	PD_227P_filtered_1.fastq	fail	pass
PD_227P_filtered_2	fail	0.0	pass	144.159725239	Sanger / Illumina 1.9	pass	571.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3938839.0	pass	pass	pass	48.0	98.4556185122	PD_227P_filtered_2.fastq	fail	pass
PD_228S_filtered_1	pass	0.0	pass	134.61171691	Sanger / Illumina 1.9	pass	664.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4907659.0	pass	pass	pass	47.0	98.6527488843	PD_228S_filtered_1.fastq	fail	pass
PD_228S_filtered_2	fail	0.0	pass	145.897800153	Sanger / Illumina 1.9	pass	720.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4907659.0	pass	pass	pass	47.0	98.6725031571	PD_228S_filtered_2.fastq	fail	pass
PD_229P_filtered_1	pass	0.0	pass	132.402752862	Sanger / Illumina 1.9	pass	636.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4779462.0	pass	pass	pass	48.0	97.4379794844	PD_229P_filtered_1.fastq	fail	pass
PD_229P_filtered_2	fail	0.0	pass	145.735600785	Sanger / Illumina 1.9	pass	701 Mbp	60-151	Conventional base calls	pass	warn	warn	4779462.0	pass	pass	pass	48.0	97.4504366522	PD_229P_filtered_2.fastq	fail	pass
PD_230S_filtered_1	pass	0.0	pass	134.89540255	Sanger / Illumina 1.9	pass	644.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4750938.0	pass	pass	pass	46.0	96.7545359792	PD_230S_filtered_1.fastq	fail	pass
PD_230S_filtered_2	fail	0.0	pass	146.212903641	Sanger / Illumina 1.9	pass	699.1 Mbp	60-151	Conventional base calls	pass	warn	warn	4750938.0	pass	pass	pass	46.0	96.7205424893	PD_230S_filtered_2.fastq	fail	pass
PD_231P_filtered_1	pass	0.0	pass	130.009756366	Sanger / Illumina 1.9	pass	740.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5662969.0	pass	warn	pass	47.0	96.8670478119	PD_231P_filtered_1.fastq	fail	pass
PD_231P_filtered_2	fail	0.0	pass	144.648631486	Sanger / Illumina 1.9	pass	824.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5662969.0	pass	warn	pass	48.0	96.8120950864	PD_231P_filtered_2.fastq	fail	pass
PD_232S_filtered_1	pass	0.0	pass	131.392706573	Sanger / Illumina 1.9	pass	609.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4613414.0	pass	warn	pass	48.0	97.4074049311	PD_232S_filtered_1.fastq	fail	pass
PD_232S_filtered_2	fail	0.0	pass	144.197602036	Sanger / Illumina 1.9	pass	669.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4613414.0	pass	warn	pass	48.0	97.419562396	PD_232S_filtered_2.fastq	fail	pass
PD_25P_filtered_1	pass	0.0	pass	122.040736894	Sanger / Illumina 1.9	pass	429.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3499825.0	pass	warn	pass	47.0	98.0800059389	PD_25P_filtered_1.fastq	fail	pass
PD_25P_filtered_2	fail	0.0	pass	142.972524055	Sanger / Illumina 1.9	pass	503.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3499825.0	pass	warn	pass	48.0	98.0790411312	PD_25P_filtered_2.fastq	fail	pass
PD_26P_filtered_1	pass	0.0	pass	123.68153555	Sanger / Illumina 1.9	pass	460.1 kbp	60-151	Conventional base calls	pass	pass	warn	3699.0	pass	warn	pass	49.0	98.0535279805	PD_26P_filtered_1.fastq	fail	pass
PD_26P_filtered_2	fail	0.0	pass	142.935928629	Sanger / Illumina 1.9	pass	532.2 kbp	61-151	Conventional base calls	pass	warn	warn	3699.0	pass	warn	pass	49.0	98.0535279805	PD_26P_filtered_2.fastq	fail	pass
PD_27P_filtered_1	pass	0.0	pass	125.811569226	Sanger / Illumina 1.9	pass	564.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4460938.0	pass	pass	pass	47.0	98.1128504494	PD_27P_filtered_1.fastq	fail	pass
PD_27P_filtered_2	fail	0.0	pass	144.620155223	Sanger / Illumina 1.9	pass	649.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4460938.0	pass	pass	pass	48.0	98.0620274612	PD_27P_filtered_2.fastq	fail	pass
PD_28P_filtered_1	pass	0.0	pass	124.710966088	Sanger / Illumina 1.9	pass	38.9 Mbp	60-151	Conventional base calls	pass	pass	warn	310448.0	pass	pass	pass	48.0	99.00937972	PD_28P_filtered_1.fastq	fail	pass
PD_28P_filtered_2	fail	0.0	pass	142.14352162	Sanger / Illumina 1.9	pass	44.4 Mbp	61-151	Conventional base calls	pass	pass	warn	310448.0	pass	pass	pass	49.0	98.9871420619	PD_28P_filtered_2.fastq	fail	pass
PD_29P_filtered_1	pass	0.0	pass	127.036618185	Sanger / Illumina 1.9	pass	392.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3071534.0	pass	pass	pass	48.0	97.8598988746	PD_29P_filtered_1.fastq	fail	pass
PD_29P_filtered_2	fail	0.0	pass	143.377617829	Sanger / Illumina 1.9	pass	443.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3071534.0	pass	pass	pass	49.0	97.7905519001	PD_29P_filtered_2.fastq	fail	pass
PD_2P_filtered_1	pass	0.0	pass	125.872533883	Sanger / Illumina 1.9	pass	335 Mbp	60-151	Conventional base calls	pass	pass	warn	2645911.0	pass	pass	pass	48.0	98.782991545	PD_2P_filtered_1.fastq	fail	pass
PD_2P_filtered_2	fail	0.0	pass	143.653472849	Sanger / Illumina 1.9	pass	382.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2645911.0	pass	pass	pass	48.0	98.8082757865	PD_2P_filtered_2.fastq	fail	pass
PD_30P_filtered_1	pass	0.0	pass	127.091769834	Sanger / Illumina 1.9	pass	330.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2586983.0	pass	pass	pass	47.0	98.6128591966	PD_30P_filtered_1.fastq	fail	pass
PD_30P_filtered_2	fail	0.0	pass	143.384475275	Sanger / Illumina 1.9	pass	373.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2586983.0	pass	pass	pass	48.0	98.650272252	PD_30P_filtered_2.fastq	fail	pass
PD_31P_filtered_1	pass	0.0	pass	125.480382715	Sanger / Illumina 1.9	pass	437.5 Mbp	60-151	Conventional base calls	pass	fail	warn	3466917.0	pass	pass	pass	50.0	97.8327200123	PD_31P_filtered_1.fastq	fail	pass
PD_31P_filtered_2	fail	0.0	pass	142.469688198	Sanger / Illumina 1.9	pass	497.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3466917.0	pass	pass	pass	50.0	97.8581607236	PD_31P_filtered_2.fastq	fail	pass
PD_32P_filtered_1	pass	0.0	pass	120.87691134	Sanger / Illumina 1.9	pass	480.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3949259.0	pass	pass	pass	48.0	98.3838841781	PD_32P_filtered_1.fastq	fail	pass
PD_32P_filtered_2	fail	0.0	pass	143.641673033	Sanger / Illumina 1.9	pass	571 Mbp	60-151	Conventional base calls	pass	pass	warn	3949259.0	pass	pass	pass	49.0	98.3795647648	PD_32P_filtered_2.fastq	fail	pass
PD_33P_filtered_1	pass	0.0	pass	125.808813802	Sanger / Illumina 1.9	pass	523.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4140937.0	pass	pass	pass	50.0	98.0658096561	PD_33P_filtered_1.fastq	fail	pass
PD_33P_filtered_2	fail	0.0	pass	144.540501824	Sanger / Illumina 1.9	pass	602.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4140937.0	pass	pass	pass	50.0	98.0007768313	PD_33P_filtered_2.fastq	fail	pass
PD_34P_filtered_1	pass	0.0	pass	122.78791702	Sanger / Illumina 1.9	pass	540.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4376735.0	pass	warn	pass	48.0	97.8788068572	PD_34P_filtered_1.fastq	fail	pass
PD_34P_filtered_2	fail	0.0	pass	143.125178929	Sanger / Illumina 1.9	pass	630.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4376735.0	pass	warn	pass	49.0	97.8755899166	PD_34P_filtered_2.fastq	fail	pass
PD_35P_filtered_1	pass	0.0	pass	125.331446709	Sanger / Illumina 1.9	pass	519.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4120234.0	pass	warn	pass	46.0	97.5269260041	PD_35P_filtered_1.fastq	fail	pass
PD_35P_filtered_2	fail	0.0	pass	144.168940405	Sanger / Illumina 1.9	pass	597.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4120234.0	pass	warn	pass	47.0	97.5928917649	PD_35P_filtered_2.fastq	fail	pass
PD_36P_filtered_1	pass	0.0	pass	125.625979843	Sanger / Illumina 1.9	pass	225.6 kbp	60-151	Conventional base calls	pass	fail	warn	1786.0	pass	fail	warn	47.0	98.3762597984	PD_36P_filtered_1.fastq	fail	pass
PD_36P_filtered_2	fail	0.0	pass	139.562150056	Sanger / Illumina 1.9	pass	250.9 kbp	61-151	Conventional base calls	pass	warn	warn	1786.0	pass	warn	warn	48.0	98.7681970885	PD_36P_filtered_2.fastq	fail	pass
PD_38P_filtered_1	pass	0.0	pass	124.035169015	Sanger / Illumina 1.9	pass	436.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3496430.0	pass	warn	pass	44.0	96.9987733236	PD_38P_filtered_1.fastq	fail	pass
PD_38P_filtered_2	fail	0.0	pass	143.811378463	Sanger / Illumina 1.9	pass	506.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3496430.0	pass	warn	pass	45.0	97.0041988168	PD_38P_filtered_2.fastq	fail	pass
PD_39P_filtered_1	pass	0.0	pass	124.822450956	Sanger / Illumina 1.9	pass	276.2 Mbp	60-151	Conventional base calls	pass	warn	warn	2200423.0	pass	pass	pass	48.0	98.7497515736	PD_39P_filtered_1.fastq	fail	pass
PD_39P_filtered_2	fail	0.0	pass	143.375717305	Sanger / Illumina 1.9	pass	317.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2200423.0	pass	pass	pass	49.0	98.7466425186	PD_39P_filtered_2.fastq	fail	pass
PD_3P_filtered_1	pass	0.0	pass	123.144813972	Sanger / Illumina 1.9	pass	443.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3583494.0	pass	pass	pass	47.0	98.4410791022	PD_3P_filtered_1.fastq	fail	pass
PD_3P_filtered_2	fail	0.0	pass	143.1005114	Sanger / Illumina 1.9	pass	516.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3583494.0	pass	warn	pass	48.0	98.4263030176	PD_3P_filtered_2.fastq	fail	pass
PD_40P_filtered_1	pass	0.0	pass	126.851904689	Sanger / Illumina 1.9	pass	392.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3073757.0	pass	pass	pass	45.0	94.9128614642	PD_40P_filtered_1.fastq	fail	pass
PD_40P_filtered_2	fail	0.0	pass	143.91894805	Sanger / Illumina 1.9	pass	445.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3073757.0	pass	pass	pass	46.0	94.9060222823	PD_40P_filtered_2.fastq	fail	pass
PD_41P_filtered_1	pass	0.0	pass	132.409806833	Sanger / Illumina 1.9	pass	406.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3049588.0	pass	pass	pass	47.0	98.0856123198	PD_41P_filtered_1.fastq	fail	pass
PD_41P_filtered_2	fail	0.0	pass	143.367049582	Sanger / Illumina 1.9	pass	440.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3049588.0	pass	pass	pass	48.0	98.0685491492	PD_41P_filtered_2.fastq	fail	pass
PD_42P_filtered_1	pass	0.0	pass	127.782881611	Sanger / Illumina 1.9	pass	520.6 Mbp	60-151	Conventional base calls	pass	fail	warn	4050942.0	pass	pass	pass	48.0	97.1394333197	PD_42P_filtered_1.fastq	fail	pass
PD_42P_filtered_2	fail	0.0	pass	143.274791394	Sanger / Illumina 1.9	pass	584.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4050942.0	pass	pass	pass	49.0	97.1190991157	PD_42P_filtered_2.fastq	fail	pass
PD_43P_filtered_1	pass	0.0	pass	123.408156816	Sanger / Illumina 1.9	pass	298.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2408219.0	pass	pass	pass	49.0	98.6487386598	PD_43P_filtered_1.fastq	fail	pass
PD_43P_filtered_2	fail	0.0	pass	143.579703507	Sanger / Illumina 1.9	pass	348 Mbp	60-151	Conventional base calls	pass	pass	warn	2408219.0	pass	pass	pass	49.0	98.6836705863	PD_43P_filtered_2.fastq	fail	pass
PD_44P_filtered_1	pass	0.0	pass	126.065181848	Sanger / Illumina 1.9	pass	433.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3415951.0	pass	pass	pass	47.0	98.1939357119	PD_44P_filtered_1.fastq	fail	pass
PD_44P_filtered_2	fail	0.0	pass	143.498430159	Sanger / Illumina 1.9	pass	493.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3415951.0	pass	pass	pass	47.0	98.218854695	PD_44P_filtered_2.fastq	fail	pass
PD_45P_filtered_1	pass	0.0	pass	127.111064334	Sanger / Illumina 1.9	pass	552.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4323116.0	pass	pass	pass	47.0	98.2516622201	PD_45P_filtered_1.fastq	fail	pass
PD_45P_filtered_2	fail	0.0	pass	143.87515394	Sanger / Illumina 1.9	pass	626 Mbp	60-151	Conventional base calls	pass	pass	warn	4323116.0	pass	pass	pass	48.0	98.2775983127	PD_45P_filtered_2.fastq	fail	pass
PD_46P_filtered_1	pass	0.0	pass	125.701003601	Sanger / Illumina 1.9	pass	466.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3691904.0	pass	pass	pass	50.0	97.8038401887	PD_46P_filtered_1.fastq	fail	pass
PD_46P_filtered_2	fail	0.0	pass	144.54057527	Sanger / Illumina 1.9	pass	537.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3691904.0	pass	pass	pass	51.0	97.8114058353	PD_46P_filtered_2.fastq	fail	pass
PD_47P_filtered_1	pass	0.0	pass	127.615328138	Sanger / Illumina 1.9	pass	422.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3290602.0	pass	pass	pass	48.0	98.0881642119	PD_47P_filtered_1.fastq	fail	pass
PD_47P_filtered_2	fail	0.0	pass	143.798883609	Sanger / Illumina 1.9	pass	476.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3290602.0	pass	warn	pass	49.0	98.1074529128	PD_47P_filtered_2.fastq	fail	pass
PD_48P_filtered_1	pass	0.0	pass	126.902943052	Sanger / Illumina 1.9	pass	402.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3152850.0	pass	warn	pass	47.0	98.0388581261	PD_48P_filtered_1.fastq	fail	pass
PD_48P_filtered_2	fail	0.0	pass	144.348748593	Sanger / Illumina 1.9	pass	458.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3152850.0	pass	warn	pass	48.0	98.0729533041	PD_48P_filtered_2.fastq	fail	pass
PD_4P_filtered_1	pass	0.0	pass	121.912066388	Sanger / Illumina 1.9	pass	408.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3332787.0	pass	pass	pass	48.0	98.6505982294	PD_4P_filtered_1.fastq	fail	pass
PD_4P_filtered_2	fail	0.0	pass	143.005523605	Sanger / Illumina 1.9	pass	479.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3332787.0	pass	pass	pass	49.0	98.6545426583	PD_4P_filtered_2.fastq	fail	pass
PD_50P_filtered_1	pass	0.0	pass	126.420731206	Sanger / Illumina 1.9	pass	27.8 Mbp	60-151	Conventional base calls	pass	warn	warn	219090.0	pass	pass	pass	47.0	98.8020000685	PD_50P_filtered_1.fastq	fail	pass
PD_50P_filtered_2	fail	0.0	pass	143.290337304	Sanger / Illumina 1.9	pass	31.6 Mbp	61-151	Conventional base calls	pass	warn	warn	219090.0	pass	pass	pass	48.0	98.777180525	PD_50P_filtered_2.fastq	fail	pass
PD_51P_filtered_1	pass	0.0	pass	129.179057073	Sanger / Illumina 1.9	pass	444.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3418949.0	pass	pass	pass	46.0	97.9046750289	PD_51P_filtered_1.fastq	fail	pass
PD_51P_filtered_2	fail	0.0	pass	144.663336013	Sanger / Illumina 1.9	pass	497.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3418949.0	pass	pass	pass	46.0	97.8695107964	PD_51P_filtered_2.fastq	fail	pass
PD_52P_filtered_1	pass	0.0	pass	125.265945129	Sanger / Illumina 1.9	pass	320.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2541701.0	pass	pass	pass	50.0	98.7684225796	PD_52P_filtered_1.fastq	fail	pass
PD_52P_filtered_2	fail	0.0	pass	143.17410191	Sanger / Illumina 1.9	pass	366.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2541701.0	pass	pass	pass	50.0	98.7589776887	PD_52P_filtered_2.fastq	fail	pass
PD_53P_filtered_1	pass	0.0	pass	129.214753417	Sanger / Illumina 1.9	pass	420.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3235264.0	pass	pass	pass	48.0	98.4572890137	PD_53P_filtered_1.fastq	fail	pass
PD_53P_filtered_2	fail	0.0	pass	144.768653192	Sanger / Illumina 1.9	pass	471.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3235264.0	pass	pass	pass	48.0	98.5032966559	PD_53P_filtered_2.fastq	fail	pass
PD_54P_filtered_1	pass	0.0	pass	126.347916419	Sanger / Illumina 1.9	pass	484.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3815859.0	pass	pass	pass	48.0	97.4144377802	PD_54P_filtered_1.fastq	fail	pass
PD_54P_filtered_2	fail	0.0	pass	144.197388845	Sanger / Illumina 1.9	pass	553.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3815859.0	pass	pass	pass	49.0	97.4501602104	PD_54P_filtered_2.fastq	fail	pass
PD_55P_filtered_1	pass	0.0	pass	131.458030258	Sanger / Illumina 1.9	pass	478.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3616534.0	pass	pass	pass	47.0	96.6652714047	PD_55P_filtered_1.fastq	fail	pass
PD_55P_filtered_2	fail	0.0	pass	145.775733893	Sanger / Illumina 1.9	pass	530.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3616534.0	pass	pass	pass	48.0	96.7692977905	PD_55P_filtered_2.fastq	fail	pass
PD_56P_filtered_1	pass	0.0	pass	126.465742935	Sanger / Illumina 1.9	pass	807.6 Mbp	60-151	Conventional base calls	pass	warn	warn	6349464.0	pass	pass	pass	48.0	97.4971832432	PD_56P_filtered_1.fastq	fail	pass
PD_56P_filtered_2	fail	0.0	pass	144.765847637	Sanger / Illumina 1.9	pass	925.1 Mbp	60-151	Conventional base calls	pass	pass	warn	6349464.0	pass	pass	pass	48.0	97.5498390854	PD_56P_filtered_2.fastq	fail	pass
PD_57P_filtered_1	pass	0.0	pass	123.267034241	Sanger / Illumina 1.9	pass	510.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4115270.0	pass	warn	pass	45.0	96.5209377588	PD_57P_filtered_1.fastq	fail	pass
PD_57P_filtered_2	fail	0.0	pass	142.343017591	Sanger / Illumina 1.9	pass	589.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4115270.0	pass	warn	pass	46.0	96.5879821832	PD_57P_filtered_2.fastq	fail	pass
PD_58P_filtered_1	pass	0.0	pass	126.728748239	Sanger / Illumina 1.9	pass	438.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3443244.0	pass	pass	pass	48.0	98.1912282316	PD_58P_filtered_1.fastq	fail	pass
PD_58P_filtered_2	fail	0.0	pass	142.958764467	Sanger / Illumina 1.9	pass	495.5 Mbp	60-151	Conventional base calls	pass	warn	warn	3443244.0	pass	pass	pass	48.0	98.1504279023	PD_58P_filtered_2.fastq	fail	pass
PD_59P_filtered_1	pass	0.0	pass	125.21124245	Sanger / Illumina 1.9	pass	324 Mbp	60-151	Conventional base calls	pass	pass	warn	2573247.0	pass	pass	pass	51.0	98.6808780791	PD_59P_filtered_1.fastq	fail	pass
PD_59P_filtered_2	fail	0.0	pass	144.354192194	Sanger / Illumina 1.9	pass	373.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2573247.0	pass	pass	pass	51.0	98.6685316361	PD_59P_filtered_2.fastq	fail	pass
PD_5P_filtered_1	pass	0.0	pass	125.676747694	Sanger / Illumina 1.9	pass	416.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3292654.0	pass	pass	pass	49.0	98.4501276326	PD_5P_filtered_1.fastq	fail	pass
PD_5P_filtered_2	fail	0.0	pass	143.72564199	Sanger / Illumina 1.9	pass	476.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3292654.0	pass	pass	pass	49.0	98.4613125922	PD_5P_filtered_2.fastq	fail	pass
PD_60P_filtered_1	pass	0.0	pass	125.890160368	Sanger / Illumina 1.9	pass	457.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3616873.0	pass	pass	pass	47.0	98.273498246	PD_60P_filtered_1.fastq	fail	pass
PD_60P_filtered_2	fail	0.0	pass	144.154781216	Sanger / Illumina 1.9	pass	524.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3616873.0	pass	warn	pass	48.0	98.294911028	PD_60P_filtered_2.fastq	fail	pass
PD_63P_filtered_1	pass	0.0	pass	136.87773487	Sanger / Illumina 1.9	pass	416.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3024321.0	pass	warn	pass	47.0	98.1837262666	PD_63P_filtered_1.fastq	fail	pass
PD_63P_filtered_2	fail	0.0	pass	146.766525114	Sanger / Illumina 1.9	pass	446.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3024321.0	pass	pass	pass	47.0	98.1793520772	PD_63P_filtered_2.fastq	fail	pass
PD_64P_filtered_1	pass	0.0	pass	122.830320976	Sanger / Illumina 1.9	pass	494.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4004726.0	pass	pass	pass	48.0	98.5629720027	PD_64P_filtered_1.fastq	fail	pass
PD_64P_filtered_2	fail	0.0	pass	139.992036409	Sanger / Illumina 1.9	pass	564.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4004726.0	pass	warn	pass	49.0	98.6349361762	PD_64P_filtered_2.fastq	fail	pass
PD_65P_filtered_1	pass	0.0	pass	125.184441643	Sanger / Illumina 1.9	pass	418 Mbp	60-151	Conventional base calls	pass	warn	warn	3320042.0	pass	pass	pass	48.0	98.2831708731	PD_65P_filtered_1.fastq	fail	pass
PD_65P_filtered_2	fail	0.0	pass	142.784406944	Sanger / Illumina 1.9	pass	477.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3320042.0	pass	pass	pass	48.0	98.2798533128	PD_65P_filtered_2.fastq	fail	pass
PD_66P_filtered_1	pass	0.0	pass	124.8748713	Sanger / Illumina 1.9	pass	340.9 Mbp	60-151	Conventional base calls	pass	warn	warn	2714637.0	pass	pass	pass	46.0	98.3464363896	PD_66P_filtered_1.fastq	fail	pass
PD_66P_filtered_2	fail	0.0	pass	144.398443696	Sanger / Illumina 1.9	pass	394.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2714637.0	pass	pass	pass	47.0	98.3404705638	PD_66P_filtered_2.fastq	fail	pass
PD_6P_filtered_1	pass	0.0	pass	125.919791897	Sanger / Illumina 1.9	pass	309.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2446860.0	pass	warn	pass	47.0	98.7631191933	PD_6P_filtered_1.fastq	fail	pass
PD_6P_filtered_2	fail	0.0	pass	140.825308354	Sanger / Illumina 1.9	pass	346.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2446860.0	pass	warn	pass	48.0	98.7844905935	PD_6P_filtered_2.fastq	fail	pass
PD_70P_filtered_1	pass	0.0	pass	126.626412062	Sanger / Illumina 1.9	pass	343.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2700395.0	pass	pass	pass	46.0	96.934650075	PD_70P_filtered_1.fastq	fail	pass
PD_70P_filtered_2	fail	0.0	pass	144.165998678	Sanger / Illumina 1.9	pass	391.8 Mbp	60-151	Conventional base calls	pass	pass	warn	2700395.0	pass	pass	pass	47.0	96.9363132332	PD_70P_filtered_2.fastq	fail	pass
PD_73P_filtered_1	pass	0.0	pass	130.510294145	Sanger / Illumina 1.9	pass	154.1 Mbp	60-151	Conventional base calls	pass	pass	warn	1173774.0	pass	warn	pass	45.0	99.2168850125	PD_73P_filtered_1.fastq	fail	pass
PD_73P_filtered_2	fail	0.0	pass	145.209331609	Sanger / Illumina 1.9	pass	171.5 Mbp	60-151	Conventional base calls	pass	pass	warn	1173774.0	pass	pass	pass	46.0	99.245461583	PD_73P_filtered_2.fastq	fail	pass
PD_74P_filtered_1	pass	0.0	pass	124.814811206	Sanger / Illumina 1.9	pass	419.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3345602.0	pass	pass	pass	48.0	97.1811381401	PD_74P_filtered_1.fastq	fail	pass
PD_74P_filtered_2	fail	0.0	pass	144.369583112	Sanger / Illumina 1.9	pass	486.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3345602.0	pass	warn	pass	48.0	97.2554733788	PD_74P_filtered_2.fastq	fail	pass
PD_75P_filtered_1	pass	0.0	pass	126.747067865	Sanger / Illumina 1.9	pass	360.9 Mbp	60-151	Conventional base calls	pass	warn	warn	2831384.0	pass	pass	pass	47.0	98.7169654044	PD_75P_filtered_1.fastq	fail	pass
PD_75P_filtered_2	fail	0.0	pass	143.974762166	Sanger / Illumina 1.9	pass	410.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2831384.0	pass	pass	pass	48.0	98.7420772628	PD_75P_filtered_2.fastq	fail	pass
PD_76P_filtered_1	pass	0.0	pass	127.44965314	Sanger / Illumina 1.9	pass	335.4 Mbp	60-151	Conventional base calls	pass	pass	warn	2616906.0	pass	pass	pass	49.0	97.0583834165	PD_76P_filtered_1.fastq	fail	pass
PD_76P_filtered_2	fail	0.0	pass	144.020624356	Sanger / Illumina 1.9	pass	379.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2616906.0	pass	pass	pass	49.0	97.1158610751	PD_76P_filtered_2.fastq	fail	pass
PD_77P_filtered_1	pass	0.0	pass	123.433956655	Sanger / Illumina 1.9	pass	461 Mbp	60-151	Conventional base calls	pass	pass	warn	3713334.0	pass	pass	pass	50.0	98.4642231606	PD_77P_filtered_1.fastq	fail	pass
PD_77P_filtered_2	fail	0.0	pass	142.314567448	Sanger / Illumina 1.9	pass	531.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3713334.0	pass	pass	pass	50.0	98.4657908296	PD_77P_filtered_2.fastq	fail	pass
PD_78P_filtered_1	pass	0.0	pass	125.177421016	Sanger / Illumina 1.9	pass	322.8 Mbp	60-151	Conventional base calls	pass	pass	warn	2563676.0	pass	pass	pass	49.0	98.5687954533	PD_78P_filtered_1.fastq	fail	pass
PD_78P_filtered_2	fail	0.0	pass	142.491278149	Sanger / Illumina 1.9	pass	367.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2563676.0	pass	pass	pass	50.0	98.5415786763	PD_78P_filtered_2.fastq	fail	pass
